#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16902760","Закрыта","22.09.2021 11:05:42","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 11:05:42","нет","1427","1427","1427","OBO","23.09.2021 10:52:10","1427"
"TT16900158","Закрыта","22.09.2021 1:39:15","Претензия","MNP","Некорректная дата/время портации","25.09.2021 1:39:15","нет","1744","1744","1744","OBO","23.09.2021 6:43:37","1744"
"TT16904009","Закрыта","22.09.2021 12:54:42","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 4:54:42","нет","847","847","847","Technology TT","23.09.2021 3:01:44","847"
"TT16895575","Закрыта","21.09.2021 12:46:35","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","01.10.2021 12:46:35","нет","2947","2947","2947","OBO","23.09.2021 13:53:30","2947"
"TT16910253","Закрыта","23.09.2021 10:11:45","Администрирование","Одобрение ЭРФ","Переоформление","24.09.2021 10:11:45","нет","158","158","158","OBO","23.09.2021 12:49:24","158"
"TT16887292","Закрыта","20.09.2021 13:43:04","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 13:43:04","нет","3770","3770","3770","OBO","23.09.2021 4:33:44","3770"
"TT16906320","Закрыта","22.09.2021 16:48:06","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 8:48:06","нет","613","613","613","Technology TT","23.09.2021 3:01:44","613"
"TT16899270","Закрыта","21.09.2021 19:44:01","Претензия","CCB","Обратная связь на работу оператора КЦ","26.09.2021 19:44:01","нет","2644","2644","2644","Мониторинг","23.09.2021 15:48:51","2644"
"TT16910515","Закрыта","23.09.2021 10:38:36","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 10:38:36","нет","129","129","129","OBO","23.09.2021 12:47:02","129"
"TT16908179","Закрыта","22.09.2021 22:57:05","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","22.10.2021 22:57:05","нет","244","244","244","Technology TT","23.09.2021 3:01:44","244"
"TT16902167","Закрыта","22.09.2021 10:18:25","Претензия","NPS","Передача данных - Низкая скорость","22.09.2022 10:18:25","нет","1002","1002","1002","NPS","23.09.2021 3:00:39","1002"
"TT16907724","Закрыта","22.09.2021 20:25:05","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 20:25:05","нет","1469","1469","1469","OBO","23.09.2021 20:54:39","1469"
"TT16904431","Закрыта","22.09.2021 13:38:02","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 13:38:02","нет","1451","1451","1451","OBO","23.09.2021 13:49:18","1451"
"TT16886711","Закрыта","20.09.2021 12:47:27","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","23.09.2021 12:47:27","нет","4250","395","395","Contact_Center","20.09.2021 19:22:07","395"
"TT16886711","Закрыта","20.09.2021 12:47:27","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","23.09.2021 12:47:27","нет","4250","3855","3855","Сар_Online","23.09.2021 11:37:56","3855"
"TT16902970","Закрыта","22.09.2021 11:19:34","Претензия","Технологическая заявка","Длительные проблемы с сетью","22.09.2022 11:19:34","нет","942","942","942","Technology TT","23.09.2021 3:01:44","942"
"TT16904380","Закрыта","22.09.2021 13:31:44","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 13:31:44","нет","1258","1258","1258","BO MOS","23.09.2021 10:29:45","1258"
"TT16914211","Закрыта","23.09.2021 16:27:58","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 16:27:58","нет","226","226","226","OBO","23.09.2021 20:13:06","226"
"TT16905996","Закрыта","22.09.2021 16:14:24","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","02.10.2021 16:14:24","нет","1524","1524","1524","BO MOS","23.09.2021 17:38:12","1524"
"TT16907413","Закрыта","22.09.2021 19:20:34","Претензия","CCB","Жалоба на сотрудника телемаркетинга","23.09.2021 19:20:34","нет","461","461","461","Technology TT","23.09.2021 3:01:44","461"
"TT16853704","Закрыта","15.09.2021 17:27:30","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","30.09.2021 17:27:30","нет","11180","11180","11180","OBO","23.09.2021 11:47:02","11180"
"TT16910203","Закрыта","23.09.2021 10:06:27","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","26.09.2021 10:06:27","нет","70","70","70","OBO","23.09.2021 11:16:12","70"
"TT16909502","Закрыта","23.09.2021 8:39:58","Претензия","Массовый инцидент","Длительные проблемы","30.09.2021 8:39:58","нет","7","7","7","Escalation","23.09.2021 8:52:20","7"
"TT16913067","Закрыта","23.09.2021 14:27:56","Администрирование","Администрирование B2C","Корректировка РФА","25.09.2021 14:27:56","нет","80","80","80","OBO","23.09.2021 15:47:56","80"
"TT16906814","Закрыта","22.09.2021 17:44:48","Претензия","NPS","Передача данных - Нет соединения","22.09.2022 17:44:48","нет","556","556","556","NPS","23.09.2021 3:00:39","556"
"TT16849884","Закрыта","15.09.2021 11:01:48","Администрирование","Администрирование B2C","Возврат денежных средств","30.09.2021 11:01:48","нет","11874","11874","11874","OBO","23.09.2021 16:55:47","11874"
"TT16850982","Закрыта","15.09.2021 12:45:45","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","30.09.2021 12:45:45","нет","11792","11792","11792","OBO","23.09.2021 17:17:30","11792"
"TT16904126","Закрыта","22.09.2021 13:06:54","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 1:06:54","нет","22","22","22","OBO","23.09.2021 12:40:06","22"
"TT16906636","Закрыта","22.09.2021 17:20:10","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 9:20:10","нет","581","581","581","Technology TT","23.09.2021 3:01:44","581"
"TT16906404","Закрыта","22.09.2021 16:56:59","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 8:56:59","нет","604","604","604","Technology TT","23.09.2021 3:01:44","604"
"TT16912076","Закрыта","23.09.2021 12:42:45","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 0:42:45","нет","82","82","82","OBO","23.09.2021 14:30:45","82"
"TT16906310","Закрыта","22.09.2021 16:47:01","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 16:47:01","нет","1439","1439","1439","OBO","23.09.2021 16:46:26","1439"
"TT16914741","Закрыта","23.09.2021 17:31:04","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 17:31:04","нет","161","161","161","BO MOS","23.09.2021 20:12:37","161"
"TT16868783","Закрыта","17.09.2021 15:46:19","MVNO","Передача данных (MVNO)","Нет соединения","20.09.2021 15:46:19","нет","8683","4722","4722","RT L2","23.09.2021 16:31:06","4722"
"TT16868783","Закрыта","17.09.2021 15:46:19","MVNO","Передача данных (MVNO)","Нет соединения","20.09.2021 15:46:19","нет","8683","3841","3841","Tech ORL","20.09.2021 9:35:49","3841"
"TT16868783","Закрыта","17.09.2021 15:46:19","MVNO","Передача данных (MVNO)","Нет соединения","20.09.2021 15:46:19","нет","8683","106","14","OBO","20.09.2021 9:49:20","120"
"TT16904415","Закрыта","22.09.2021 13:35:42","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 5:35:42","нет","806","806","806","Technology TT","23.09.2021 3:01:44","806"
"TT16911502","Закрыта","23.09.2021 11:55:07","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 11:55:07","нет","114","114","114","OBO","23.09.2021 13:49:48","114"
"TT16896055","Закрыта","21.09.2021 13:30:06","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","01.10.2021 13:30:06","нет","2721","2721","2721","OBO","23.09.2021 10:51:25","2721"
"TT16905196","Закрыта","22.09.2021 14:55:27","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 2:55:27","нет","116","116","116","OBO","23.09.2021 21:22:30","116"
"TT16914663","Закрыта","23.09.2021 17:20:29","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 1:20:29","нет","140","140","140","OBO","23.09.2021 19:40:12","140"
"TT16911702","Закрыта","23.09.2021 12:06:10","Претензия","Сеть","Поиск сети","26.09.2021 12:06:10","нет","96","19","19","Tech MOS SWS","23.09.2021 13:29:54","19"
"TT16911702","Закрыта","23.09.2021 12:06:10","Претензия","Сеть","Поиск сети","26.09.2021 12:06:10","нет","96","64","64","Tech MOS","23.09.2021 13:10:35","64"
"TT16911702","Закрыта","23.09.2021 12:06:10","Претензия","Сеть","Поиск сети","26.09.2021 12:06:10","нет","96","13","13","OBO","23.09.2021 13:42:20","13"
"TT16912546","Закрыта","23.09.2021 13:30:41","Администрирование","Администрирование B2C","Ошибочный наличный платёж","23.09.2021 21:30:41","нет","138","138","138","OBO","23.09.2021 15:48:21","138"
"TT16855948","Закрыта","16.09.2021 6:32:00","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","01.10.2021 6:32:00","нет","10445","10445","10445","OBO","23.09.2021 12:37:48","10445"
"TT16897391","Закрыта","21.09.2021 15:49:35","Администрирование","Документация В2С","Копии документов для Tele2","24.09.2021 15:49:35","нет","3197","3197","3197","OBO","23.09.2021 21:06:46","3197"
"TT16907896","Закрыта","22.09.2021 21:15:03","Претензия","Тарификация","МГ/МН вызовы","26.09.2021 21:15:03","нет","954","954","954","OBO","23.09.2021 13:09:22","954"
"TT16887284","Закрыта","20.09.2021 13:42:02","Претензия","Проблемы с платежами","Автоплатеж","23.09.2021 13:42:02","нет","128","128","128","OBO","23.09.2021 12:34:18","128"
"TT16843971","Закрыта","14.09.2021 14:20:01","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.09.2021 14:20:01","нет","12503","12503","12503","OBO","23.09.2021 6:43:20","12503"
"TT16868893","Закрыта","17.09.2021 16:02:22","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","02.10.2021 16:02:22","нет","8694","8694","8694","BO MOS","23.09.2021 16:56:44","8694"
"TT16897841","Закрыта","21.09.2021 16:35:40","Претензия","Сеть","Поиск сети","24.09.2021 16:35:40","нет","2462","200","200","Tech ARH","21.09.2021 20:41:38","200"
"TT16897841","Закрыта","21.09.2021 16:35:40","Претензия","Сеть","Поиск сети","24.09.2021 16:35:40","нет","2462","2216","46","OBO","23.09.2021 9:37:02","2262"
"TT16905586","Закрыта","22.09.2021 15:33:05","Претензия","CCB","Жалоба на сотрудника телемаркетинга","23.09.2021 15:33:05","нет","688","688","688","Technology TT","23.09.2021 3:01:44","688"
"TT16895227","Закрыта","21.09.2021 12:23:32","Администрирование","Администрирование B2C","Перечисление на номер телефона","06.10.2021 12:23:32","нет","3054","3054","3054","OBO","23.09.2021 15:17:19","3054"
"TT16902477","Закрыта","22.09.2021 10:41:01","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 2:41:01","нет","980","980","980","Technology TT","23.09.2021 3:01:44","980"
"TT16909261","Закрыта","23.09.2021 7:58:29","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 7:58:29","нет","96","96","96","OBO","23.09.2021 9:34:06","96"
"TT16907045","Закрыта","22.09.2021 18:15:42","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 10:15:42","нет","526","526","526","Technology TT","23.09.2021 3:01:44","526"
"TT16899792","Закрыта","21.09.2021 22:10:30","Претензия","Телефония","Не поступают входящие вызовы","24.09.2021 22:10:30","нет","2529","754","754","Tech MOS","22.09.2021 10:44:54","754"
"TT16899792","Закрыта","21.09.2021 22:10:30","Претензия","Телефония","Не поступают входящие вызовы","24.09.2021 22:10:30","нет","2529","1775","1775","OBO","23.09.2021 16:19:46","1775"
"TT16903447","Закрыта","22.09.2021 11:55:49","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 3:55:49","нет","906","906","906","Technology TT","23.09.2021 3:01:44","906"
"TT16908128","Закрыта","22.09.2021 22:32:26","Претензия","SMS","Не получить SMS от Tele2","23.09.2021 22:32:26","нет","773","773","773","OBO","23.09.2021 11:25:02","773"
"TT16901610","Закрыта","22.09.2021 9:20:41","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.10.2021 9:20:41","нет","1494","1494","1494","BO MOS","23.09.2021 10:14:32","1494"
"TT16904758","Закрыта","22.09.2021 14:12:20","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 6:12:20","нет","769","769","769","Technology TT","23.09.2021 3:01:44","769"
"TT16911927","Закрыта","23.09.2021 12:27:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 12:27:56","нет","635","635","635","OBO","23.09.2021 23:02:22","635"
"TT16890606","Закрыта","20.09.2021 21:07:32","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","24.09.2021 5:07:32","нет","4373","4373","4373","B2B Admin","23.09.2021 22:00:56","4373"
"TT16808645","Закрыта","09.09.2021 18:03:44","Претензия","Сеть","Поиск сети","26.09.2021 18:03:44","нет","20105","5530","5530","OBO","23.09.2021 17:08:53","5530"
"TT16808645","Закрыта","09.09.2021 18:03:44","Претензия","Сеть","Поиск сети","26.09.2021 18:03:44","нет","20105","14414","14414","Tech MOS SWS","19.09.2021 20:58:04","14414"
"TT16808645","Закрыта","09.09.2021 18:03:44","Претензия","Сеть","Поиск сети","26.09.2021 18:03:44","нет","20105","161","161","Tech MOS","09.09.2021 20:44:40","161"
"TT16907730","Закрыта","22.09.2021 20:27:02","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 12:27:02","нет","394","394","394","Technology TT","23.09.2021 3:01:44","394"
"TT16903407","Закрыта","22.09.2021 11:53:00","Администрирование","Администрирование B2C","Смена владельца","27.09.2021 11:53:00","нет","1494","1494","1494","OBO","23.09.2021 12:47:19","1494"
"TT16909590","Закрыта","23.09.2021 8:53:01","Претензия","В2В Личный кабинет","Авторизация","26.09.2021 8:53:01","нет","295","88","40","OBO","23.09.2021 13:48:52","128"
"TT16909590","Закрыта","23.09.2021 8:53:01","Претензия","В2В Личный кабинет","Авторизация","26.09.2021 8:53:01","нет","295","167","167","WEB Support","23.09.2021 12:20:07","167"
"TT16901854","Закрыта","22.09.2021 9:51:06","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 1:51:06","нет","1030","1030","1030","Technology TT","23.09.2021 3:01:44","1030"
"TT16896374","Закрыта","21.09.2021 14:03:05","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 2:03:05","нет","156","156","156","OBO","23.09.2021 11:48:03","156"
"TT16901274","Закрыта","22.09.2021 8:36:51","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 0:36:51","нет","1105","1105","1105","Technology TT","23.09.2021 3:01:44","1105"
"TT16902437","Закрыта","22.09.2021 10:37:38","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 2:37:38","нет","984","984","984","Technology TT","23.09.2021 3:01:44","984"
"TT16904556","Закрыта","22.09.2021 13:50:28","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 5:50:28","нет","791","791","791","Technology TT","23.09.2021 3:01:44","791"
"TT16903473","Закрыта","22.09.2021 11:58:13","Претензия","Передача данных","Нет соединения 4G","25.09.2021 11:58:13","нет","1533","180","16","OBO","23.09.2021 13:31:06","196"
"TT16903473","Закрыта","22.09.2021 11:58:13","Претензия","Передача данных","Нет соединения 4G","25.09.2021 11:58:13","нет","1533","1337","1337","Tech KRA","23.09.2021 13:15:28","1337"
"TT16905711","Закрыта","22.09.2021 15:45:26","Претензия","CCB","Жалоба на сотрудника телемаркетинга","23.09.2021 15:45:26","нет","676","676","676","Technology TT","23.09.2021 3:01:44","676"
"TT16890573","Закрыта","20.09.2021 21:00:08","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 9:00:08","нет","744","744","744","OBO","23.09.2021 12:33:26","744"
"TT16898057","Закрыта","21.09.2021 16:58:12","Претензия","CCB","Обратная связь на работу оператора КЦ","26.09.2021 16:58:12","нет","2541","2541","2541","Мониторинг","23.09.2021 11:19:18","2541"
"TT16905629","Закрыта","22.09.2021 15:36:54","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 3:36:54","нет","81","81","81","OBO","23.09.2021 17:54:53","81"
"TT16901404","Закрыта","22.09.2021 8:52:32","Претензия","NPS","Передача данных - Нет соединения","22.09.2022 8:52:32","нет","1088","1088","1088","NPS","23.09.2021 3:00:39","1088"
"TT16902709","Закрыта","22.09.2021 11:01:58","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 3:01:58","нет","960","960","960","Technology TT","23.09.2021 3:01:44","960"
"TT16914638","Закрыта","23.09.2021 17:16:31","Администрирование","Администрирование B2B","Переоформление с юр.лица на юр.лицо","24.09.2021 17:16:31","нет","76","76","76","B2B Admin","23.09.2021 18:32:27","76"
"TT16904103","Закрыта","22.09.2021 13:04:35","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","23.09.2021 13:04:35","нет","1253","1253","1253","B2B Admin","23.09.2021 9:57:53","1253"
"TT16907432","Закрыта","22.09.2021 19:24:10","Претензия","NPS","Передача данных - Низкая скорость","22.09.2022 19:24:10","нет","456","456","456","NPS","23.09.2021 3:00:39","456"
"TT16889070","Закрыта","20.09.2021 16:51:02","Администрирование","Администрирование B2B","Жалоба на подключение клиента","23.09.2021 16:51:02","нет","4213","4213","4213","DS MOS","23.09.2021 15:04:02","4213"
"TT16908057","Закрыта","22.09.2021 22:06:08","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 14:06:08","нет","295","295","295","Technology TT","23.09.2021 3:01:44","295"
"TT16910935","Закрыта","23.09.2021 11:06:58","Претензия","Почта","obo_koordinator","26.09.2021 11:06:58","нет","94","94","94","OBO","23.09.2021 12:40:07","94"
"TT16903209","Закрыта","22.09.2021 11:38:12","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 11:38:12","нет","1449","1449","1449","OBO","23.09.2021 11:47:10","1449"
"TT16903981","Закрыта","22.09.2021 12:52:25","Администрирование","Одобрение ЭРФ","Создание клиента","23.09.2021 12:52:25","нет","1269","1269","1269","OBO","23.09.2021 10:01:31","1269"
"TT16895586","Закрыта","21.09.2021 12:47:18","Претензия","Сеть","Поиск сети","24.09.2021 12:47:18","нет","3067","9","9","Tech MOS","21.09.2021 12:56:46","9"
"TT16895586","Закрыта","21.09.2021 12:47:18","Претензия","Сеть","Поиск сети","24.09.2021 12:47:18","нет","3067","246","246","Tech MOS NWS","21.09.2021 17:44:06","246"
"TT16895586","Закрыта","21.09.2021 12:47:18","Претензия","Сеть","Поиск сети","24.09.2021 12:47:18","нет","3067","2746","2746","Tech MOS NEA","23.09.2021 15:30:46","2746"
"TT16895586","Закрыта","21.09.2021 12:47:18","Претензия","Сеть","Поиск сети","24.09.2021 12:47:18","нет","3067","42","24","OBO","23.09.2021 15:54:18","66"
"TT16906681","Закрыта","22.09.2021 17:25:40","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 17:25:40","нет","1450","1450","1450","OBO","23.09.2021 17:35:37","1450"
"TT16900651","Закрыта","22.09.2021 6:18:56","Претензия","CCB","Жалоба на сотрудника телемаркетинга","23.09.2021 6:18:56","нет","1243","1243","1243","Technology TT","23.09.2021 3:01:44","1243"
"TT16901687","Закрыта","22.09.2021 9:31:08","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 9:31:08","нет","1395","1395","1395","OBO","23.09.2021 8:46:02","1395"
"TT16880163","Закрыта","19.09.2021 14:31:53","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","24.09.2021 14:31:53","нет","5903","5903","5903","BO MOS","23.09.2021 16:54:52","5903"
"TT16905474","Закрыта","22.09.2021 15:20:14","Претензия","Сеть","Поиск сети","25.09.2021 15:20:14","нет","1597","1443","1443","Tech VLG","23.09.2021 16:01:07","1443"
"TT16905474","Закрыта","22.09.2021 15:20:14","Претензия","Сеть","Поиск сети","25.09.2021 15:20:14","нет","1597","116","116","OBO","23.09.2021 17:57:55","116"
"TT16905474","Закрыта","22.09.2021 15:20:14","Претензия","Сеть","Поиск сети","25.09.2021 15:20:14","нет","1597","38","38","Tech MOS","22.09.2021 15:58:37","38"
"TT16887673","Закрыта","20.09.2021 14:23:54","Претензия","Телефония","Шумы, помехи","23.09.2021 14:23:54","нет","4164","21","21","OBO","23.09.2021 11:47:52","21"
"TT16887673","Закрыта","20.09.2021 14:23:54","Претензия","Телефония","Шумы, помехи","23.09.2021 14:23:54","нет","4164","4143","4143","Tech KEM","23.09.2021 11:26:57","4143"
"TT16903858","Закрыта","22.09.2021 12:37:37","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 4:37:37","нет","864","864","864","Technology TT","23.09.2021 3:01:44","864"
"TT16904414","Закрыта","22.09.2021 13:35:41","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 5:35:41","нет","806","806","806","Technology TT","23.09.2021 3:01:44","806"
"TT16856509","Закрыта","16.09.2021 8:37:32","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","26.09.2021 8:37:32","нет","10476","10476","10476","OBO","23.09.2021 15:13:45","10476"
"TT16909289","Закрыта","23.09.2021 8:05:17","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 20:05:17","нет","93","93","93","OBO","23.09.2021 9:38:29","93"
"TT16909660","Закрыта","23.09.2021 9:06:45","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 9:06:45","нет","106","106","106","OBO","23.09.2021 10:52:57","106"
"TT16907019","Закрыта","22.09.2021 18:11:29","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","22.10.2021 18:11:29","нет","530","530","530","Technology TT","23.09.2021 3:01:44","530"
"TT16906124","Закрыта","22.09.2021 16:27:10","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 8:27:10","нет","634","634","634","Technology TT","23.09.2021 3:01:44","634"
"TT16900046","Закрыта","22.09.2021 0:35:26","Претензия","Тарификация","Удвоение пакета ГБ","26.09.2021 0:35:26","нет","2223","1403","1403","NPD_CC_PCI_troubles","23.09.2021 10:31:10","1403"
"TT16900046","Закрыта","22.09.2021 0:35:26","Претензия","Тарификация","Удвоение пакета ГБ","26.09.2021 0:35:26","нет","2223","633","187","OBO","23.09.2021 13:38:39","820"
"TT16913877","Закрыта","23.09.2021 15:50:19","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 3:50:19","нет","86","86","86","OBO","23.09.2021 17:21:12","86"
"TT16909326","Закрыта","23.09.2021 8:12:47","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 20:12:47","нет","80","80","80","OBO","23.09.2021 11:58:09","80"
"TT16904521","Закрыта","22.09.2021 13:47:06","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 13:47:06","нет","1445","1445","1445","OBO","23.09.2021 13:52:56","1445"
"TT16906933","Закрыта","22.09.2021 17:59:51","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","22.01.2022 9:59:51","нет","542","542","542","Technology TT","23.09.2021 3:01:44","542"
"TT16902107","Закрыта","22.09.2021 10:15:51","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 22:15:51","нет","9","9","9","OBO","23.09.2021 5:53:20","9"
"TT16907387","Закрыта","22.09.2021 19:14:41","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 19:14:41","нет","686","686","686","OBO","23.09.2021 6:40:23","686"
"TT16910303","Закрыта","23.09.2021 10:17:03","Претензия","CCB","Для Digital: помощь с заказом","24.09.2021 10:17:03","нет","69","69","69","E-Shop","23.09.2021 11:26:36","69"
"TT16907114","Закрыта","22.09.2021 18:27:01","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 6:27:01","нет","12","12","12","OBO","23.09.2021 5:20:45","12"
"TT16911600","Закрыта","23.09.2021 11:59:26","Администрирование","Администрирование B2B","Бизнес окружение","23.09.2021 23:59:26","нет","400","400","400","OBO","23.09.2021 18:39:27","400"
"TT16904537","Закрыта","22.09.2021 13:49:24","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","22.01.2022 5:49:24","нет","792","792","792","Technology TT","23.09.2021 3:01:44","792"
"TT16516516","Закрыта","05.08.2021 16:41:23","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","05.10.2021 16:41:23","нет","70476","70476","70476","BO MOS","23.09.2021 15:17:39","70476"
"TT16906751","Закрыта","22.09.2021 17:35:18","Претензия","Технологическая заявка","Длительные проблемы с сетью","22.09.2022 17:35:18","нет","566","566","566","Technology TT","23.09.2021 3:01:44","566"
"TT16907582","Закрыта","22.09.2021 19:50:55","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 11:50:55","нет","431","431","431","Technology TT","23.09.2021 3:01:44","431"
"TT16908784","Закрыта","23.09.2021 5:57:07","Администрирование","Администрирование B2C","Переформление по смерти абонента","28.09.2021 5:57:07","нет","80","80","80","OBO","23.09.2021 7:17:39","80"
"TT16741982","Закрыта","02.09.2021 8:50:45","MVNO","Телефония (MVNO)","Исходящие местные вызовы","19.09.2021 8:50:45","нет","30677","243","239","OBO","08.09.2021 7:07:19","482"
"TT16741982","Закрыта","02.09.2021 8:50:45","MVNO","Телефония (MVNO)","Исходящие местные вызовы","19.09.2021 8:50:45","нет","30677","8052","8052","Tech KAM","08.09.2021 3:04:40","8052"
"TT16741982","Закрыта","02.09.2021 8:50:45","MVNO","Телефония (MVNO)","Исходящие местные вызовы","19.09.2021 8:50:45","нет","30677","22143","22143","RT L2","23.09.2021 16:10:44","22143"
"TT16907289","Закрыта","22.09.2021 18:56:01","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 10:56:01","нет","485","485","485","Technology TT","23.09.2021 3:01:44","485"
"TT16915026","Закрыта","23.09.2021 18:08:21","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 2:08:21","нет","109","109","109","OBO","23.09.2021 19:57:34","109"
"TT16905427","Закрыта","22.09.2021 15:15:14","Претензия","Технологическая заявка","Слабое покрытие в помещении","22.01.2022 7:15:14","нет","706","706","706","Technology TT","23.09.2021 3:01:44","706"
"TT16910504","Закрыта","23.09.2021 10:37:03","Претензия","Телефония","Шумы, помехи","26.09.2021 10:37:03","нет","45","20","20","OBO","23.09.2021 11:22:02","20"
"TT16910504","Закрыта","23.09.2021 10:37:03","Претензия","Телефония","Шумы, помехи","26.09.2021 10:37:03","нет","45","25","25","Tech IRK","23.09.2021 11:02:05","25"
"TT16906383","Закрыта","22.09.2021 16:55:12","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","22.01.2022 8:55:12","нет","606","606","606","Technology TT","23.09.2021 3:01:44","606"
"TT16890442","Закрыта","20.09.2021 20:26:03","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 20:26:03","нет","3603","3603","3603","OBO","23.09.2021 8:29:40","3603"
