#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16926219","Закрыта","25.09.2021 11:19:38","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 11:19:38","нет","302","302","302","OBO","25.09.2021 16:21:59","302"
"TT16911579","Закрыта","23.09.2021 11:58:13","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 23:58:13","нет","1155","1155","1155","OBO","25.09.2021 9:24:24","1155"
"TT16921469","Закрыта","24.09.2021 15:17:29","Администрирование","Администрирование B2B","Переоформление с ФЛ на ЮЛ ","25.09.2021 15:17:29","нет","1344","1344","1344","B2B Admin","25.09.2021 13:41:35","1344"
"TT16921394","Закрыта","24.09.2021 15:08:50","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 15:08:50","нет","713","713","713","Technology TT","25.09.2021 3:01:21","713"
"TT16916966","Закрыта","24.09.2021 7:04:44","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","23.01.2022 23:04:44","нет","1197","1197","1197","Technology TT","25.09.2021 3:01:21","1197"
"TT16917899","Закрыта","24.09.2021 9:32:47","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 9:32:47","нет","1219","1219","1219","OBO","25.09.2021 12:49:49","1219"
"TT16515895","Закрыта","05.08.2021 15:41:55","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","05.10.2021 15:41:55","нет","73193","5897","5897","Координатор OBO","27.08.2021 10:30:40","5897"
"TT16515895","Закрыта","05.08.2021 15:41:55","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","05.10.2021 15:41:55","нет","73193","41824","25472","OBO","25.09.2021 11:34:14","67296"
"TT16920312","Закрыта","24.09.2021 13:14:37","Администрирование","Администрирование B2B","Подключение доставки счета с ЭЦП","25.09.2021 13:14:37","нет","1018","1018","1018","B2B Admin","25.09.2021 6:12:29","1018"
"TT16924166","Закрыта","24.09.2021 23:48:33","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 7:48:33","нет","418","418","418","OBO","25.09.2021 6:46:09","418"
"TT16925947","Закрыта","25.09.2021 10:45:57","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 10:45:57","нет","376","376","376","OBO","25.09.2021 17:01:33","376"
"TT16926106","Закрыта","25.09.2021 11:03:11","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 11:03:11","нет","386","386","386","OBO","25.09.2021 17:29:13","386"
"TT16918324","Закрыта","24.09.2021 10:17:36","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 2:17:36","нет","1004","1004","1004","Technology TT","25.09.2021 3:01:21","1004"
"TT16917652","Закрыта","24.09.2021 9:05:32","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 1:05:32","нет","1076","1076","1076","Technology TT","25.09.2021 3:01:21","1076"
"TT16927762","Закрыта","25.09.2021 14:42:33","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 14:42:33","нет","196","196","196","OBO","25.09.2021 17:58:19","196"
"TT16922347","Закрыта","24.09.2021 16:51:38","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 16:51:38","нет","1144","1144","1144","OBO","25.09.2021 11:55:00","1144"
"TT16922887","Закрыта","24.09.2021 18:00:39","Администрирование","Администрирование B2C","Переформление по смерти абонента","29.09.2021 18:00:39","нет","880","880","880","OBO","25.09.2021 8:40:56","880"
"TT16919013","Закрыта","24.09.2021 11:27:55","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 3:27:55","нет","934","934","934","Technology TT","25.09.2021 3:01:21","934"
"TT16920622","Закрыта","24.09.2021 13:47:47","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 5:47:47","нет","794","794","794","Technology TT","25.09.2021 3:01:21","794"
"TT16924895","Закрыта","25.09.2021 7:54:11","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 19:54:11","нет","225","225","225","OBO","25.09.2021 14:27:52","225"
"TT16921259","Закрыта","24.09.2021 14:54:56","Претензия","Технологическая заявка","Длительные проблемы с сетью","24.09.2022 14:54:56","нет","727","727","727","Technology TT","25.09.2021 3:01:21","727"
"TT16917853","Закрыта","24.09.2021 9:28:13","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 1:28:13","нет","1053","1053","1053","Technology TT","25.09.2021 3:01:21","1053"
"TT16926013","Закрыта","25.09.2021 10:52:32","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 10:52:32","нет","49","49","49","OBO","25.09.2021 11:41:03","49"
"TT16910834","Закрыта","23.09.2021 10:57:32","Администрирование","Документация В2С","Копии документов для Tele2","26.09.2021 10:57:32","нет","2868","2868","2868","OBO","25.09.2021 10:45:27","2868"
"TT16891055","Закрыта","21.09.2021 0:36:51","Претензия","USSD","Прочие команды","25.09.2021 0:36:51","нет","6285","393","393","NPD_CC_PCI_troubles","21.09.2021 17:54:53","393"
"TT16891055","Закрыта","21.09.2021 0:36:51","Претензия","USSD","Прочие команды","25.09.2021 0:36:51","нет","6285","645","645","OBO","21.09.2021 11:21:47","645"
"TT16891055","Закрыта","21.09.2021 0:36:51","Претензия","USSD","Прочие команды","25.09.2021 0:36:51","нет","6285","5247","5247","Central Product B2B","25.09.2021 9:21:24","5247"
"TT16909294","Закрыта","23.09.2021 8:05:46","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 8:05:46","нет","3124","3124","3124","OBO","25.09.2021 12:09:03","3124"
"TT16917005","Закрыта","24.09.2021 7:14:01","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 7:14:01","нет","1187","1187","1187","Technology TT","25.09.2021 3:01:21","1187"
"TT16923603","Закрыта","24.09.2021 20:16:09","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 12:16:09","нет","405","405","405","Technology TT","25.09.2021 3:01:21","405"
"TT16884432","Закрыта","20.09.2021 10:05:30","Администрирование","Администрирование B2B","Отключение информирования о приближении к 0","26.09.2021 10:05:30","нет","7597","7597","7597","B2B Admin","25.09.2021 16:42:39","7597"
"TT16923515","Закрыта","24.09.2021 19:53:16","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 11:53:16","нет","428","428","428","Technology TT","25.09.2021 3:01:21","428"
"TT16929232","Закрыта","25.09.2021 18:45:55","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.09.2021 2:45:55","нет","88","88","88","OBO","25.09.2021 20:13:36","88"
"TT16922660","Закрыта","24.09.2021 17:28:25","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 17:28:25","нет","884","884","884","OBO","25.09.2021 8:12:35","884"
"TT16890280","Закрыта","20.09.2021 19:41:44","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 19:41:44","нет","6655","6655","6655","BO MOS","25.09.2021 10:36:58","6655"
"TT16924767","Закрыта","25.09.2021 7:13:56","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 19:13:56","нет","254","254","254","OBO","25.09.2021 12:18:19","254"
"TT16927595","Закрыта","25.09.2021 14:21:08","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 14:21:08","нет","194","194","194","OBO","25.09.2021 17:35:08","194"
"TT16919785","Закрыта","24.09.2021 12:41:25","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 12:41:25","нет","860","860","860","Technology TT","25.09.2021 3:01:21","860"
"TT16927662","Закрыта","25.09.2021 14:30:49","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 14:30:49","нет","189","189","189","OBO","25.09.2021 17:39:41","189"
"TT16929211","Закрыта","25.09.2021 18:38:57","Претензия","Тарификация","Роуминг","29.09.2021 18:38:57","нет","46","46","46","OBO","25.09.2021 19:24:09","46"
"TT16923404","Закрыта","24.09.2021 19:30:51","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 11:30:51","нет","451","451","451","Technology TT","25.09.2021 3:01:21","451"
"TT16919690","Закрыта","24.09.2021 12:34:24","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 12:34:24","нет","484","484","484","OBO","25.09.2021 8:58:39","484"
"TT16919139","Закрыта","24.09.2021 11:42:01","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 3:42:01","нет","919","919","919","Technology TT","25.09.2021 3:01:21","919"
"TT16926948","Закрыта","25.09.2021 12:50:12","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 12:50:12","нет","97","97","97","OBO","25.09.2021 14:27:12","97"
"TT16515902","Закрыта","05.08.2021 15:42:26","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","05.10.2021 15:42:26","нет","73194","41826","25478","OBO","25.09.2021 11:36:07","67304"
"TT16515902","Закрыта","05.08.2021 15:42:26","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","05.10.2021 15:42:26","нет","73194","5890","5890","Координатор OBO","27.08.2021 10:30:26","5890"
"TT16924911","Закрыта","25.09.2021 7:58:44","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 7:58:44","нет","392","392","392","OBO","25.09.2021 14:30:58","392"
"TT16918278","Закрыта","24.09.2021 10:13:23","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 2:13:23","нет","1008","1008","1008","Technology TT","25.09.2021 3:01:21","1008"
"TT16926197","Закрыта","25.09.2021 11:15:27","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 23:15:27","нет","98","98","98","OBO","25.09.2021 15:31:42","98"
"TT16917722","Закрыта","24.09.2021 9:15:15","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 1:15:15","нет","1066","1066","1066","Technology TT","25.09.2021 3:01:21","1066"
"TT16925864","Закрыта","25.09.2021 10:34:45","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 18:34:45","нет","19","19","19","OBO","25.09.2021 10:53:55","19"
"TT16923737","Закрыта","24.09.2021 20:50:44","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 12:50:44","нет","371","371","371","Technology TT","25.09.2021 3:01:21","371"
"TT16907978","Закрыта","22.09.2021 21:40:32","Претензия","Сеть","Поиск сети","25.09.2021 21:40:32","нет","3782","1221","1221","OBO","25.09.2021 12:42:42","1221"
"TT16907978","Закрыта","22.09.2021 21:40:32","Претензия","Сеть","Поиск сети","25.09.2021 21:40:32","нет","3782","2561","2561","Tech KAZ","24.09.2021 16:21:51","2561"
"TT16917011","Закрыта","24.09.2021 7:15:39","Претензия","Технологическая заявка","Низкая скорость передачи данных","23.01.2022 23:15:39","нет","1186","1186","1186","Technology TT","25.09.2021 3:01:21","1186"
"TT16894423","Закрыта","21.09.2021 11:14:44","Администрирование","Администрирование B2C","Переоформление на Пользователя ф.л","21.11.2021 11:14:44","нет","5977","5977","5977","OBO","25.09.2021 14:51:39","5977"
"TT16921761","Закрыта","24.09.2021 15:48:36","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 15:48:36","нет","866","866","866","OBO","25.09.2021 6:14:30","866"
"TT16923576","Закрыта","24.09.2021 20:08:41","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 20:08:41","нет","413","413","413","Technology TT","25.09.2021 3:01:21","413"
"TT16919741","Закрыта","24.09.2021 12:39:45","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.01.2022 4:39:45","нет","862","862","862","Technology TT","25.09.2021 3:01:21","862"
"TT16904045","Закрыта","22.09.2021 12:58:46","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.10.2021 12:58:46","нет","4244","4244","4244","OBO","25.09.2021 11:42:27","4244"
"TT16928554","Закрыта","25.09.2021 16:40:59","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 4:40:59","нет","4","4","4","OBO","25.09.2021 16:44:14","4"
"TT16924812","Закрыта","25.09.2021 7:31:50","Претензия","Проблемы с платежами","Автоплатеж","28.09.2021 7:31:50","нет","164","164","164","OBO","25.09.2021 10:15:04","164"
"TT16920762","Закрыта","24.09.2021 14:02:48","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 14:02:48","нет","1171","1171","1171","OBO","25.09.2021 9:33:11","1171"
"TT16922494","Закрыта","24.09.2021 17:08:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 17:08:41","нет","1146","1146","1146","OBO","25.09.2021 12:14:02","1146"
"TT16925152","Закрыта","25.09.2021 8:49:40","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","28.09.2021 8:49:40","нет","377","377","377","OBO","25.09.2021 15:06:39","377"
"TT16924215","Закрыта","25.09.2021 0:24:14","Претензия","Сервисы","Проблема с короткими сервисными номерами","29.09.2021 0:24:14","нет","842","842","842","OBO","25.09.2021 14:26:29","842"
"TT16920447","Закрыта","24.09.2021 13:27:38","Претензия","Корпоративная АТС","Прочее","27.09.2021 13:27:38","нет","1308","1308","1308","OBO","25.09.2021 11:15:53","1308"
"TT16922041","Закрыта","24.09.2021 16:16:29","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 16:16:29","нет","1156","1156","1156","OBO","25.09.2021 11:32:20","1156"
"TT16923781","Закрыта","24.09.2021 21:04:52","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 13:04:52","нет","357","357","357","Technology TT","25.09.2021 3:01:21","357"
"TT16928235","Закрыта","25.09.2021 15:46:50","Администрирование","Администрирование B2B","Заявка потенциального клиента","26.09.2021 15:46:50","нет","14","14","14","DS KIR","25.09.2021 16:00:45","14"
"TT16923881","Закрыта","24.09.2021 21:40:15","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 13:40:15","нет","321","321","321","Technology TT","25.09.2021 3:01:21","321"
"TT16921671","Закрыта","24.09.2021 15:37:11","Администрирование","Одобрение ЭРФ","Переоформление","25.09.2021 15:37:11","нет","1197","1197","1197","OBO","25.09.2021 11:34:06","1197"
"TT16921085","Закрыта","24.09.2021 14:37:01","Администрирование","Администрирование B2B","Создание нового лицевого счета","25.09.2021 14:37:01","нет","1276","1276","1276","B2B Admin","25.09.2021 11:53:11","1276"
"TT16919394","Закрыта","24.09.2021 12:04:50","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 4:04:50","нет","897","897","897","Technology TT","25.09.2021 3:01:21","897"
"TT16922338","Закрыта","24.09.2021 16:50:10","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 16:50:10","нет","1140","1140","1140","OBO","25.09.2021 11:50:44","1140"
"TT16919233","Закрыта","24.09.2021 11:51:50","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 11:51:50","нет","1301","1301","1301","OBO","25.09.2021 11:34:56","1301"
"TT16926011","Закрыта","25.09.2021 10:52:22","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 10:52:22","нет","380","380","380","OBO","25.09.2021 17:12:52","380"
"TT16905469","Закрыта","22.09.2021 15:19:39","Администрирование","Администрирование B2B","Внесение данных ПМ/МП","25.09.2021 15:19:39","нет","4201","4201","4201","B2B Admin","25.09.2021 13:20:10","4201"
"TT16917307","Закрыта","24.09.2021 8:11:20","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 0:11:20","нет","1130","1130","1130","Technology TT","25.09.2021 3:01:21","1130"
"TT16920369","Закрыта","24.09.2021 13:20:07","Претензия","Технологическая заявка","Длительные проблемы с сетью","24.09.2022 13:20:07","нет","821","821","821","Technology TT","25.09.2021 3:01:21","821"
"TT16896583","Закрыта","21.09.2021 14:25:46","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 14:25:46","нет","5889","5889","5889","BO MOS","25.09.2021 16:34:05","5889"
"TT16919749","Закрыта","24.09.2021 12:40:10","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 4:40:10","нет","861","861","861","Technology TT","25.09.2021 3:01:21","861"
"TT16926570","Закрыта","25.09.2021 12:02:55","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 12:02:55","нет","355","355","355","OBO","25.09.2021 17:57:06","355"
"TT16923659","Закрыта","24.09.2021 20:32:52","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 20:32:52","нет","782","782","782","OBO","25.09.2021 9:34:00","782"
"TT16908996","Закрыта","23.09.2021 7:01:00","Администрирование","Администрирование B2C","Смена номера","26.09.2021 7:01:00","нет","2719","1736","935","OBO","25.09.2021 4:20:20","2671"
"TT16908996","Закрыта","23.09.2021 7:01:00","Администрирование","Администрирование B2C","Смена номера","26.09.2021 7:01:00","нет","2719","48","48","Tech KYA-ETK","24.09.2021 12:45:20","48"
"TT16916867","Закрыта","24.09.2021 6:34:01","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 6:34:01","нет","1227","1227","1227","Technology TT","25.09.2021 3:01:21","1227"
"TT16921233","Закрыта","24.09.2021 14:52:03","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 14:52:03","нет","1133","1133","1133","OBO","25.09.2021 9:45:42","1133"
"TT16910390","Закрыта","23.09.2021 10:25:04","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","08.10.2021 10:25:04","нет","74","74","74","OBO","25.09.2021 7:48:06","74"
"TT16923933","Закрыта","24.09.2021 21:57:05","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 9:57:05","нет","776","776","776","OBO","25.09.2021 11:20:01","776"
"TT16918425","Закрыта","24.09.2021 10:28:00","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 2:28:00","нет","993","993","993","Technology TT","25.09.2021 3:01:21","993"
"TT16927009","Закрыта","25.09.2021 12:57:42","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 12:57:42","нет","497","497","497","OBO","25.09.2021 21:14:23","497"
"TT16512878","Закрыта","05.08.2021 11:30:34","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","05.10.2021 11:30:34","нет","73334","7232","7232","Координатор OBO","27.08.2021 10:30:40","7232"
"TT16512878","Закрыта","05.08.2021 11:30:34","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","05.10.2021 11:30:34","нет","73334","41714","24388","OBO","25.09.2021 9:44:52","66102"
"TT16916986","Закрыта","24.09.2021 7:09:01","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","23.01.2022 23:09:01","нет","1192","1192","1192","Technology TT","25.09.2021 3:01:21","1192"
"TT16917788","Закрыта","24.09.2021 9:22:10","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 1:22:10","нет","1059","1059","1059","Technology TT","25.09.2021 3:01:21","1059"
"TT16920050","Закрыта","24.09.2021 12:58:14","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 12:58:13","нет","843","843","843","Technology TT","25.09.2021 3:01:21","843"
"TT16923426","Закрыта","24.09.2021 19:36:02","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 19:36:02","нет","856","856","856","OBO","25.09.2021 9:52:02","856"
"TT16925012","Закрыта","25.09.2021 8:21:16","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 20:21:16","нет","201","201","201","OBO","25.09.2021 13:33:16","201"
"TT16924173","Закрыта","24.09.2021 23:53:47","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 7:53:47","нет","439","439","439","OBO","25.09.2021 7:12:18","439"
"TT16894308","Закрыта","21.09.2021 11:06:30","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 11:06:30","нет","5881","5881","5881","BO MOS","25.09.2021 13:07:39","5881"
"TT16925858","Закрыта","25.09.2021 10:33:40","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 18:33:40","нет","20","20","20","OBO","25.09.2021 10:53:44","20"
"TT16928329","Закрыта","25.09.2021 16:02:06","Претензия","SMS","Не отправить SMS на Tele2","26.09.2021 16:02:06","нет","86","86","86","OBO","25.09.2021 17:28:10","86"
"TT16899051","Закрыта","21.09.2021 19:09:52","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","06.10.2021 19:09:52","нет","4466","4466","4466","OBO","25.09.2021 7:28:43","4466"
"TT16924611","Закрыта","25.09.2021 5:47:10","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 17:47:10","нет","331","331","331","OBO","25.09.2021 12:53:25","331"
"TT16919001","Закрыта","24.09.2021 11:27:04","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 3:27:04","нет","934","934","934","Technology TT","25.09.2021 3:01:21","934"
"TT16920376","Закрыта","24.09.2021 13:21:24","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 5:21:24","нет","820","820","820","Technology TT","25.09.2021 3:01:21","820"
"TT16914820","Закрыта","23.09.2021 17:41:56","Администрирование","Администрирование B2C","Смена номера","26.09.2021 17:41:56","нет","2447","2447","2447","OBO","25.09.2021 10:28:11","2447"
"TT16898604","Закрыта","21.09.2021 18:01:42","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","01.10.2021 18:01:42","нет","5320","5320","5320","OBO","25.09.2021 10:41:50","5320"
"TT16920875","Закрыта","24.09.2021 14:13:12","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.01.2022 6:13:12","нет","768","768","768","Technology TT","25.09.2021 3:01:21","768"
"TT16922813","Закрыта","24.09.2021 17:50:30","Претензия","NPS","Передача данных - Нет соединения","24.09.2022 17:50:30","нет","550","550","550","NPS","25.09.2021 3:00:20","550"
"TT16923561","Закрыта","24.09.2021 20:04:26","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.01.2022 12:04:26","нет","417","417","417","Technology TT","25.09.2021 3:01:21","417"
"TT16926620","Закрыта","25.09.2021 12:09:47","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 12:09:47","нет","456","456","456","OBO","25.09.2021 19:45:02","456"
"TT16926130","Закрыта","25.09.2021 11:06:00","Администрирование","Документация В2С","Копии документов для Tele2","28.09.2021 11:06:00","нет","309","309","309","OBO","25.09.2021 16:15:37","309"
"TT16917900","Закрыта","24.09.2021 9:32:49","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","25.09.2021 9:32:49","нет","1096","1096","1096","B2B Admin","25.09.2021 3:48:38","1096"
"TT16919612","Закрыта","24.09.2021 12:25:33","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 4:25:33","нет","876","876","876","Technology TT","25.09.2021 3:01:21","876"
"TT16927507","Закрыта","25.09.2021 14:07:31","Администрирование","Документация В2С","Копии документов для Tele2","28.09.2021 14:07:31","нет","221","221","221","OBO","25.09.2021 17:48:54","221"
"TT16925559","Закрыта","25.09.2021 9:48:39","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 17:48:39","нет","32","32","32","OBO","25.09.2021 10:20:09","32"
"TT16920355","Закрыта","24.09.2021 13:19:00","Претензия","Технологическая заявка","Длительные проблемы с сетью","24.09.2022 13:19:00","нет","822","822","822","Technology TT","25.09.2021 3:01:21","822"
"TT16890256","Закрыта","20.09.2021 19:37:13","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 19:37:13","нет","6652","6652","6652","BO MOS","25.09.2021 10:29:11","6652"
"TT16920852","Закрыта","24.09.2021 14:11:52","Претензия","NPS","Передача данных - Нет соединения","24.09.2022 14:11:52","нет","769","769","769","NPS","25.09.2021 3:00:20","769"
"TT16885436","Закрыта","20.09.2021 11:28:47","Администрирование","Администрирование B2B","Смена тарифного плана","25.09.2021 23:28:47","нет","7470","7470","7470","B2B Admin","25.09.2021 16:00:54","7470"
"TT16910751","Закрыта","23.09.2021 10:51:24","Претензия","Сеть","Поиск сети","26.09.2021 10:51:24","нет","3090","1624","1624","Tech NIN","24.09.2021 13:55:21","1624"
"TT16910751","Закрыта","23.09.2021 10:51:24","Претензия","Сеть","Поиск сети","26.09.2021 10:51:24","нет","3090","1466","1466","OBO","25.09.2021 14:21:31","1466"
"TT16926425","Закрыта","25.09.2021 11:45:01","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 11:45:01","нет","423","423","423","OBO","25.09.2021 18:48:07","423"
"TT16917747","Закрыта","24.09.2021 9:17:38","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 1:17:38","нет","1064","1064","1064","Technology TT","25.09.2021 3:01:21","1064"
"TT16915468","Закрыта","23.09.2021 19:25:50","Администрирование","Документация В2С","Копии документов для Tele2","26.09.2021 19:25:50","нет","2440","2440","2440","OBO","25.09.2021 12:05:51","2440"
"TT16925365","Закрыта","25.09.2021 9:22:15","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 21:22:15","нет","154","154","154","OBO","25.09.2021 14:34:15","154"
"TT16924724","Закрыта","25.09.2021 6:56:45","Претензия","SMS","Не отправить SMS на Tele2","26.09.2021 6:56:45","нет","396","396","396","OBO","25.09.2021 13:32:05","396"
"TT16927062","Закрыта","25.09.2021 13:05:45","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 1:05:45","нет","18","18","18","OBO","25.09.2021 13:23:17","18"
"TT16929398","Закрыта","25.09.2021 19:26:02","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.09.2021 3:26:02","нет","93","93","93","OBO","25.09.2021 20:59:09","93"
"TT16923689","Закрыта","24.09.2021 20:39:04","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.01.2022 12:39:04","нет","382","382","382","Technology TT","25.09.2021 3:01:21","382"
"TT16909580","Закрыта","23.09.2021 8:51:41","Администрирование","Документация В2С","Копии документов для Tele2","26.09.2021 8:51:41","нет","2918","2918","2918","OBO","25.09.2021 9:29:01","2918"
"TT16924504","Закрыта","25.09.2021 4:35:16","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 16:35:16","нет","391","391","391","OBO","25.09.2021 13:29:26","391"
"TT16925505","Закрыта","25.09.2021 9:40:19","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 21:40:19","нет","4","4","4","OBO","25.09.2021 9:44:05","4"
"TT16923423","Закрыта","24.09.2021 19:35:03","Претензия","Технологическая заявка","Длительные проблемы с сетью","24.09.2022 19:35:03","нет","446","446","446","Technology TT","25.09.2021 3:01:21","446"
"TT16918992","Закрыта","24.09.2021 11:26:05","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.01.2022 3:26:05","нет","935","935","935","Technology TT","25.09.2021 3:01:21","935"
"TT16924032","Закрыта","24.09.2021 22:35:17","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 6:35:17","нет","467","467","467","OBO","25.09.2021 6:22:54","467"
