#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16894270","Закрыта","21.09.2021 11:02:49","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 3:02:48","нет","959","959","959","Technology TT","22.09.2021 3:01:52","959"
"TT16896803","Закрыта","21.09.2021 14:50:04","Претензия","CCB","Обратная связь на работу оператора КЦ","26.09.2021 14:50:04","нет","1489","1489","1489","Мониторинг","22.09.2021 15:39:36","1489"
"TT16898887","Закрыта","21.09.2021 18:41:17","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","21.01.2022 10:41:17","нет","500","500","500","Technology TT","22.09.2021 3:01:52","500"
"TT16899545","Закрыта","21.09.2021 20:52:30","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","21.01.2022 12:52:30","нет","369","369","369","Technology TT","22.09.2021 3:01:52","369"
"TT16899542","Закрыта","21.09.2021 20:52:12","Претензия","CCB","Обратная связь на работу оператора КЦ","26.09.2021 20:52:12","нет","761","761","761","Мониторинг","22.09.2021 9:33:32","761"
"TT16897997","Закрыта","21.09.2021 16:50:45","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","01.10.2021 16:50:45","нет","875","875","875","OBO","22.09.2021 7:25:28","875"
"TT16893285","Закрыта","21.09.2021 9:27:56","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 9:27:56","нет","1054","1054","1054","Technology TT","22.09.2021 3:01:52","1054"
"TT16894233","Закрыта","21.09.2021 11:00:39","Претензия","NPS","Передача данных - Низкая скорость","21.09.2022 11:00:39","нет","960","960","960","NPS","22.09.2021 3:00:55","960"
"TT16893112","Закрыта","21.09.2021 9:07:46","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 9:07:46","нет","1074","1074","1074","Technology TT","22.09.2021 3:01:52","1074"
"TT16851029","Закрыта","15.09.2021 12:50:45","Претензия","CCB","Обратная связь на работу оператора КЦ","20.09.2021 12:50:45","нет","10584","10584","10584","Мониторинг","22.09.2021 21:14:19","10584"
"TT16899170","Закрыта","21.09.2021 19:30:19","Претензия","CCB","Обратная связь на работу оператора КЦ","26.09.2021 19:30:19","нет","1252","1252","1252","Мониторинг","22.09.2021 16:22:12","1252"
"TT16853898","Закрыта","15.09.2021 17:57:12","Администрирование","Администрирование B2C","Возврат денежных средств","30.09.2021 17:57:12","нет","10039","10039","10039","BO MOS","22.09.2021 17:16:45","10039"
"TT16902022","Закрыта","22.09.2021 10:09:13","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 22:09:13","нет","93","93","93","OBO","22.09.2021 11:42:08","93"
"TT16765247","Закрыта","04.09.2021 23:02:48","Претензия","Проблемы с платежами","oplata.tele2.ru / card.tele2.ru","07.09.2021 23:02:48","да","3643","3643","3643","OBO","22.09.2021 6:21:11","3643"
"TT16896131","Закрыта","21.09.2021 13:37:48","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 1:37:48","нет","163","163","163","OBO","22.09.2021 4:59:51","163"
"TT16895666","Закрыта","21.09.2021 12:56:16","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 4:56:16","нет","845","845","845","Technology TT","22.09.2021 3:01:52","845"
"TT16853838","Закрыта","15.09.2021 17:47:27","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","25.09.2021 17:47:27","нет","9696","9696","9696","OBO","22.09.2021 11:23:56","9696"
"TT16896173","Закрыта","21.09.2021 13:41:45","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 13:41:45","нет","800","800","800","Technology TT","22.09.2021 3:01:52","800"
"TT16897043","Закрыта","21.09.2021 15:13:43","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 15:13:43","нет","1382","1382","1382","OBO","22.09.2021 14:15:26","1382"
"TT16905881","Закрыта","22.09.2021 16:02:25","Претензия","Брендированные приложения","Живой баланс","25.09.2021 16:02:25","нет","198","198","198","OBO","22.09.2021 21:39:26","198"
"TT16896768","Закрыта","21.09.2021 14:47:00","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 14:47:00","нет","56","56","56","OBO","22.09.2021 9:39:40","56"
"TT16886884","Закрыта","20.09.2021 13:04:15","Администрирование","Администрирование B2B","ДКП_Бизнес Окружение","22.09.2021 13:04:15","нет","2758","2758","2758","B2B Admin","22.09.2021 11:02:41","2758"
"TT16877524","Закрыта","19.09.2021 7:28:31","Претензия","Претензии к дилеру","Не выполнена операция клиента","26.09.2021 7:28:31","нет","201","201","201","OBO","22.09.2021 8:31:12","201"
"TT16897765","Закрыта","21.09.2021 16:28:30","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 16:28:30","нет","1398","1398","1398","OBO","22.09.2021 15:46:22","1398"
"TT16896372","Закрыта","21.09.2021 14:02:58","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","22.09.2021 14:02:58","нет","1297","1297","1297","B2B Admin","22.09.2021 11:39:56","1297"
"TT16874406","Закрыта","18.09.2021 14:12:38","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","28.09.2021 14:12:38","нет","5648","5648","5648","OBO","22.09.2021 12:20:40","5648"
"TT16903294","Закрыта","22.09.2021 11:43:33","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 11:43:33","нет","80","80","80","OBO","22.09.2021 13:03:23","80"
"TT16894739","Закрыта","21.09.2021 11:43:40","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 11:43:40","нет","1285","1285","1285","BO MOS","22.09.2021 9:08:28","1285"
"TT16896779","Закрыта","21.09.2021 14:48:13","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 14:48:13","нет","733","733","733","Technology TT","22.09.2021 3:01:52","733"
"TT16894622","Закрыта","21.09.2021 11:34:24","Администрирование","Документация В2С","Копии документов для Tele2","24.09.2021 11:34:24","нет","1464","1464","1464","OBO","22.09.2021 11:58:34","1464"
"TT16897706","Закрыта","21.09.2021 16:23:09","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 16:23:09","нет","638","638","638","Technology TT","22.09.2021 3:01:52","638"
"TT16902409","Закрыта","22.09.2021 10:35:21","Администрирование","Администрирование B2B","Заявка от действующего клиента","23.09.2021 10:35:21","нет","25","25","25","Telesales","22.09.2021 11:00:11","25"
"TT16900818","Закрыта","22.09.2021 7:09:35","Администрирование","Администрирование B2C","Ошибочный наличный платёж","22.09.2021 15:09:35","нет","19","19","19","OBO","22.09.2021 7:28:46","19"
"TT16897140","Закрыта","21.09.2021 15:24:10","Претензия","NPS","Передача данных - Низкая скорость","21.09.2022 15:24:10","нет","696","696","696","NPS","22.09.2021 3:00:55","696"
"TT16867999","Закрыта","17.09.2021 14:24:00","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","22.09.2021 14:24:00","нет","7049","7049","7049","BO MOS","22.09.2021 13:42:02","7049"
"TT16893651","Закрыта","21.09.2021 10:12:19","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","21.01.2022 2:12:19","нет","1009","1009","1009","Technology TT","22.09.2021 3:01:52","1009"
"TT16893555","Закрыта","21.09.2021 10:01:05","Претензия","Корпоративная АТС","Не работает короткая нумерация","24.09.2021 10:01:05","нет","174","174","174","OBO","22.09.2021 15:53:34","174"
"TT16896666","Закрыта","21.09.2021 14:35:39","Претензия","Претензии к дилеру","Не выполнена операция клиента","28.09.2021 14:35:39","нет","1822","1822","1822","OBO","22.09.2021 20:57:10","1822"
"TT16901056","Закрыта","22.09.2021 8:01:59","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 20:01:59","нет","80","80","80","OBO","22.09.2021 9:31:48","80"
"TT16872558","Закрыта","18.09.2021 9:59:43","Претензия","CCB","Обратная связь на работу оператора КЦ","23.09.2021 9:59:43","нет","5904","5904","5904","Мониторинг","22.09.2021 12:23:20","5904"
"TT16894004","Закрыта","21.09.2021 10:44:41","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 2:44:41","нет","977","977","977","Technology TT","22.09.2021 3:01:52","977"
"TT16895910","Закрыта","21.09.2021 13:16:12","Претензия","Жалобы на обслуживание клиентов","Разовое начисление компенсации","24.09.2021 13:16:12","нет","967","967","967","OBO","22.09.2021 5:23:59","967"
"TT16907525","Закрыта","22.09.2021 19:42:16","Администрирование","Администрирование B2C","Ошибочный наличный платёж","23.09.2021 3:42:16","нет","6","6","6","OBO","22.09.2021 19:48:30","6"
"TT16893718","Закрыта","21.09.2021 10:19:24","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","21.01.2022 2:19:24","нет","1002","1002","1002","Technology TT","22.09.2021 3:01:52","1002"
"TT16903360","Закрыта","22.09.2021 11:48:48","Администрирование","ГОЗ (corpzapros)","Доподключение новых номеров","23.09.2021 11:48:48","нет","11","11","11","Corp TUM","22.09.2021 12:01:07","11"
"TT16892788","Закрыта","21.09.2021 8:39:04","Претензия","Телефония","Исходящие местные вызовы","24.09.2021 8:39:04","нет","1875","76","76","Tech OMS","21.09.2021 9:55:40","76"
"TT16892788","Закрыта","21.09.2021 8:39:04","Претензия","Телефония","Исходящие местные вызовы","24.09.2021 8:39:04","нет","1875","1799","1799","OBO","22.09.2021 15:54:35","1799"
"TT16893985","Закрыта","21.09.2021 10:43:11","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","21.01.2022 2:43:11","нет","978","978","978","Technology TT","22.09.2021 3:01:52","978"
"TT16890034","Закрыта","20.09.2021 18:58:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 18:58:13","нет","2574","2574","2574","BO MOS","22.09.2021 13:52:53","2574"
"TT16899055","Закрыта","21.09.2021 19:10:47","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 11:10:47","нет","471","471","471","Technology TT","22.09.2021 3:01:52","471"
"TT16854144","Закрыта","15.09.2021 18:43:08","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","30.09.2021 18:43:08","нет","10012","10012","10012","BO MOS","22.09.2021 17:35:22","10012"
"TT16876132","Закрыта","18.09.2021 18:58:57","Претензия","CCB","Обратная связь на работу оператора КЦ","23.09.2021 18:58:57","нет","5146","5146","5146","Мониторинг","22.09.2021 8:44:58","5146"
"TT16889831","Закрыта","20.09.2021 18:24:15","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 18:24:15","нет","2599","2599","2599","BO MOS","22.09.2021 13:43:38","2599"
"TT16896812","Закрыта","21.09.2021 14:50:53","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 14:50:53","нет","731","731","731","Technology TT","22.09.2021 3:01:52","731"
"TT16889324","Закрыта","20.09.2021 17:16:59","Претензия","Личный кабинет","Проблема в работе ЛК","24.09.2021 17:16:59","нет","2823","2654","2654","WEB Support","22.09.2021 13:38:59","2654"
"TT16889324","Закрыта","20.09.2021 17:16:59","Претензия","Личный кабинет","Проблема в работе ЛК","24.09.2021 17:16:59","нет","2823","162","7","OBO","22.09.2021 16:20:57","169"
"TT16896323","Закрыта","21.09.2021 13:58:07","Претензия","CCB","Обратная связь на работу оператора КЦ","26.09.2021 13:58:07","нет","1202","1202","1202","Мониторинг","22.09.2021 10:00:12","1202"
"TT16902690","Закрыта","22.09.2021 11:00:05","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 23:00:05","нет","10","10","10","OBO","22.09.2021 11:10:17","10"
"TT16902043","Закрыта","22.09.2021 10:11:08","Администрирование","Администрирование B2B","Подключение услуги РТК ШПД","25.09.2021 10:11:08","нет","93","93","93","CKBO B2B","22.09.2021 11:44:18","93"
"TT16899360","Закрыта","21.09.2021 20:03:21","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 8:03:21","нет","735","735","735","OBO","22.09.2021 8:18:46","735"
"TT16892635","Закрыта","21.09.2021 8:16:53","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 8:16:53","нет","1125","1125","1125","Technology TT","22.09.2021 3:01:52","1125"
"TT16893796","Закрыта","21.09.2021 10:25:59","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","21.01.2022 2:25:59","нет","996","996","996","Technology TT","22.09.2021 3:01:52","996"
"TT16903236","Закрыта","22.09.2021 11:40:17","Претензия","Тарификация","Добавить пакеты (upsell)","26.09.2021 11:40:17","нет","220","220","220","OBO","22.09.2021 15:20:32","220"
"TT16896694","Закрыта","21.09.2021 14:38:57","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 6:38:57","нет","743","743","743","Technology TT","22.09.2021 3:01:52","743"
"TT16905782","Закрыта","22.09.2021 15:52:33","Администрирование","Администрирование B2B","Заявка от действующего клиента","23.09.2021 15:52:33","нет","38","38","38","Telesales","22.09.2021 16:30:17","38"
"TT16893171","Закрыта","21.09.2021 9:15:41","Претензия","Технологическая заявка","Низкая скорость передачи данных","21.01.2022 1:15:41","нет","1066","1066","1066","Technology TT","22.09.2021 3:01:52","1066"
"TT16904268","Закрыта","22.09.2021 13:21:12","Администрирование","Администрирование B2C","Ошибочный наличный платёж","22.09.2021 21:21:12","нет","68","68","68","OBO","22.09.2021 14:29:57","68"
"TT16888959","Закрыта","20.09.2021 16:40:21","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 4:40:21","нет","865","865","865","OBO","22.09.2021 6:56:05","865"
"TT16888958","Закрыта","20.09.2021 16:40:21","Претензия","Письменная претензия","Ответ на письменную претензию","20.10.2021 16:40:21","нет","2791","2791","2791","OBO","23.09.2021 10:30:02","2791"
"TT16903022","Закрыта","22.09.2021 11:22:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 11:22:37","нет","17","17","17","OBO","22.09.2021 11:39:31","17"
"TT16901102","Закрыта","22.09.2021 8:09:37","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 20:09:37","нет","17","17","17","OBO","22.09.2021 8:26:44","17"
"TT16901479","Закрыта","22.09.2021 9:04:21","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 21:04:21","нет","32","32","32","OBO","22.09.2021 10:29:48","32"
"TT16899540","Закрыта","21.09.2021 20:51:27","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 8:51:27","нет","705","705","705","OBO","22.09.2021 14:11:52","705"
"TT16901964","Закрыта","22.09.2021 10:02:56","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 22:02:56","нет","82","82","82","OBO","22.09.2021 13:58:41","82"
"TT16904347","Закрыта","22.09.2021 13:27:53","Администрирование","Администрирование B2C","Ошибочный наличный платёж","22.09.2021 21:27:53","нет","69","69","69","OBO","22.09.2021 14:36:18","69"
"TT16901416","Закрыта","22.09.2021 8:55:05","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 8:55:05","нет","655","655","655","OBO","22.09.2021 19:50:52","655"
"TT16898230","Закрыта","21.09.2021 17:16:20","Претензия","Технологическая заявка","Длительные проблемы с сетью","21.09.2022 17:16:20","нет","585","585","585","Technology TT","22.09.2021 3:01:52","585"
"TT16895158","Закрыта","21.09.2021 12:17:23","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","21.01.2022 4:17:23","нет","884","884","884","Technology TT","22.09.2021 3:01:52","884"
"TT16881533","Закрыта","19.09.2021 18:25:24","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","19.11.2021 18:25:24","нет","4104","4104","4104","OBO","22.09.2021 14:49:52","4104"
"TT16884934","Закрыта","20.09.2021 10:49:50","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.09.2021 10:49:50","нет","2805","2805","2805","OBO","22.09.2021 9:34:40","2805"
"TT16893723","Закрыта","21.09.2021 10:19:36","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 22:19:36","нет","85","85","85","OBO","22.09.2021 12:17:35","85"
"TT16888798","Закрыта","20.09.2021 16:24:51","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 16:24:51","нет","2627","2627","2627","OBO","22.09.2021 12:11:44","2627"
"TT16904589","Закрыта","22.09.2021 13:53:54","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 13:53:54","нет","103","103","103","OBO","22.09.2021 15:36:15","103"
"TT16893234","Закрыта","21.09.2021 9:21:38","Администрирование","Администрирование B2C","Перечисление на номер телефона","06.10.2021 9:21:38","нет","1878","1878","1878","OBO","22.09.2021 16:39:20","1878"
"TT16895154","Закрыта","21.09.2021 12:17:10","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","22.09.2021 12:17:10","нет","1311","1311","1311","B2B Admin","22.09.2021 10:08:57","1311"
"TT16898566","Закрыта","21.09.2021 17:56:51","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 17:56:51","нет","545","545","545","Technology TT","22.09.2021 3:01:52","545"
"TT16853255","Закрыта","15.09.2021 16:38:06","Администрирование","Администрирование B2C","Перечисление на номер телефона","30.09.2021 16:38:06","нет","10084","10084","10084","BO MOS","22.09.2021 16:42:30","10084"
"TT16900073","Закрыта","22.09.2021 0:44:58","Претензия","Претензии к дилеру","Подключен неверный тариф","29.09.2021 0:44:58","нет","911","911","911","OBO","22.09.2021 15:55:34","911"
"TT16895045","Закрыта","21.09.2021 12:05:44","Администрирование","Одобрение ЭРФ","Переоформление","22.09.2021 12:05:44","нет","1304","1304","1304","OBO","22.09.2021 9:49:15","1304"
"TT16876238","Закрыта","18.09.2021 19:28:14","Претензия","CCB","Обратная связь на работу оператора КЦ","23.09.2021 19:28:14","нет","5180","5180","5180","Мониторинг","22.09.2021 9:48:46","5180"
"TT16905431","Закрыта","22.09.2021 15:15:52","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 15:15:52","нет","220","220","220","OBO","22.09.2021 18:55:09","220"
"TT16882623","Закрыта","20.09.2021 1:09:49","Претензия","Тарификация","Перенос остатков","24.09.2021 1:09:49","нет","3575","1178","89","OBO","22.09.2021 12:44:25","1835"
"TT16882623","Закрыта","20.09.2021 1:09:49","Претензия","Тарификация","Перенос остатков","24.09.2021 1:09:49","нет","3575","1547","59","NPD_CC_PCI_troubles","21.09.2021 17:06:03","1606"
"TT16882623","Закрыта","20.09.2021 1:09:49","Претензия","Тарификация","Перенос остатков","24.09.2021 1:09:49","нет","3575","134","134","Billing Support","20.09.2021 13:50:34","134"
"TT16905880","Закрыта","22.09.2021 16:02:24","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 4:02:24","нет","5","5","5","OBO","22.09.2021 16:16:58","5"
"TT16895718","Закрыта","21.09.2021 12:59:01","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","21.10.2021 12:59:01","нет","842","842","842","Technology TT","22.09.2021 3:01:52","842"
"TT16896354","Закрыта","21.09.2021 14:01:25","Претензия","NPS","Передача данных - Низкая скорость","21.09.2022 14:01:25","нет","779","779","779","NPS","22.09.2021 3:00:55","779"
"TT16864373","Закрыта","17.09.2021 8:13:54","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","25.09.2021 8:13:54","нет","3587","3024","317","CKBO B2B","22.09.2021 12:21:45","3341"
"TT16864373","Закрыта","17.09.2021 8:13:54","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","25.09.2021 8:13:54","нет","3587","246","246","Corp TOM","20.09.2021 9:57:53","246"
"TT16906136","Закрыта","22.09.2021 16:27:58","Администрирование","Администрирование B2C","Корректировка РФА","24.09.2021 16:27:58","нет","10","10","10","OBO","22.09.2021 16:37:42","10"
"TT16904594","Закрыта","22.09.2021 13:54:23","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 1:54:23","нет","35","35","35","OBO","22.09.2021 15:45:59","35"
"TT16903794","Закрыта","22.09.2021 12:31:52","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 12:31:52","нет","85","85","85","OBO","22.09.2021 13:56:04","85"
"TT16899201","Закрыта","21.09.2021 19:34:14","Претензия","Технологическая заявка","Низкая скорость передачи данных","21.01.2022 11:34:14","нет","447","447","447","Technology TT","22.09.2021 3:01:52","447"
"TT16876126","Закрыта","18.09.2021 18:57:24","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","23.09.2021 18:57:24","нет","5564","5564","5564","BO MOS","22.09.2021 15:41:00","5564"
"TT16821131","Закрыта","11.09.2021 12:40:11","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","26.09.2021 12:40:11","нет","15710","15710","15710","OBO","22.09.2021 10:30:29","15710"
"TT16893458","Закрыта","21.09.2021 9:49:24","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 1:49:24","нет","1032","1032","1032","Technology TT","22.09.2021 3:01:52","1032"
"TT16896859","Закрыта","21.09.2021 14:54:56","Претензия","MNP","Не работает интерфейс для приема заявок mnpdz.tele2.ru","24.09.2021 14:54:56","нет","1814","1814","1814","OBO","22.09.2021 21:08:38","1814"
"TT16897336","Закрыта","21.09.2021 15:44:08","Администрирование","Одобрение ЭРФ","Создание клиента","22.09.2021 15:44:08","нет","1221","1221","1221","OBO","22.09.2021 12:05:08","1221"
"TT16898900","Закрыта","21.09.2021 18:44:00","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 18:44:00","нет","1234","1234","1234","BO MOS","22.09.2021 15:18:59","1234"
"TT16894608","Закрыта","21.09.2021 11:33:16","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","21.01.2022 3:33:16","нет","928","928","928","Technology TT","22.09.2021 3:01:52","928"
"TT16887732","Закрыта","20.09.2021 14:32:44","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 2:32:44","нет","337","337","337","OBO","22.09.2021 6:06:05","337"
"TT16889814","Закрыта","20.09.2021 18:21:37","Претензия","Проблемы с платежами","Терминал CyberPlat","23.09.2021 18:21:37","нет","2364","2364","2364","OBO","22.09.2021 9:45:22","2364"
"TT16903906","Закрыта","22.09.2021 12:42:07","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 12:42:07","нет","216","216","216","OBO","22.09.2021 16:50:19","216"
"TT16891761","Закрыта","21.09.2021 7:15:56","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 7:15:56","нет","1186","1186","1186","Technology TT","22.09.2021 3:01:52","1186"
"TT16887883","Закрыта","20.09.2021 14:50:31","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 14:50:31","нет","2573","2573","2573","OBO","22.09.2021 9:43:04","2573"
"TT16897859","Закрыта","21.09.2021 16:37:28","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","22.09.2021 16:37:28","нет","1329","1329","1329","B2B Admin","22.09.2021 14:46:26","1329"
"TT16901929","Закрыта","22.09.2021 9:59:27","Администрирование","Администрирование B2C","Переформление по смерти абонента","27.09.2021 9:59:27","нет","191","191","191","OBO","22.09.2021 14:43:16","191"
"TT16898541","Закрыта","21.09.2021 17:53:48","Претензия","Проблемы с платежами","Автоплатеж","24.09.2021 17:53:48","нет","809","809","809","OBO","22.09.2021 7:22:37","809"
"TT16889777","Закрыта","20.09.2021 18:16:45","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 6:16:45","нет","822","822","822","OBO","22.09.2021 3:31:59","822"
"TT16841439","Закрыта","14.09.2021 10:29:33","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.09.2021 10:29:33","нет","11616","11616","11616","BO MOS","22.09.2021 12:05:11","11616"
"TT16894416","Закрыта","21.09.2021 11:14:00","Администрирование","Администрирование B2B","Расторжение договора (полное)","22.09.2021 11:14:00","нет","1332","0","0","Corp MOS","22.09.2021 9:33:30","0"
"TT16894416","Закрыта","21.09.2021 11:14:00","Администрирование","Администрирование B2B","Расторжение договора (полное)","22.09.2021 11:14:00","нет","1332","1332","1332","B2B Admin","22.09.2021 9:26:42","1332"
"TT16897534","Закрыта","21.09.2021 16:04:31","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 16:04:31","нет","1405","1405","1405","OBO","22.09.2021 15:29:21","1405"
"TT16894901","Закрыта","21.09.2021 11:57:46","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","21.01.2022 3:57:46","нет","904","904","904","Technology TT","22.09.2021 3:01:52","904"
"TT16841452","Закрыта","14.09.2021 10:30:21","Претензия","Почта","obo_koordinator","17.09.2021 10:30:21","нет","11484","11482","11482","OBO","22.09.2021 9:52:41","11482"
"TT16841452","Закрыта","14.09.2021 10:30:21","Претензия","Почта","obo_koordinator","17.09.2021 10:30:21","нет","11484","2","2","Координатор OBO","22.09.2021 9:54:53","2"
"TT16894234","Закрыта","21.09.2021 11:00:39","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","21.01.2022 3:00:39","нет","961","961","961","Technology TT","22.09.2021 3:01:52","961"
"TT16903195","Закрыта","22.09.2021 11:37:06","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","25.09.2021 11:37:06","нет","302","302","302","OBO","22.09.2021 16:39:19","302"
"TT16895137","Закрыта","21.09.2021 12:15:37","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 4:15:37","нет","886","886","886","Technology TT","22.09.2021 3:01:52","886"
"TT16898706","Закрыта","21.09.2021 18:17:03","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 18:17:03","нет","1337","1337","1337","OBO","22.09.2021 16:34:00","1337"
"TT16903177","Закрыта","22.09.2021 11:35:07","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 11:35:07","нет","9","9","9","OBO","22.09.2021 11:44:12","9"
"TT16890254","Закрыта","20.09.2021 19:36:28","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","30.09.2021 19:36:28","нет","2354","2354","2354","BO MOS","22.09.2021 10:50:18","2354"
"TT16884760","Закрыта","20.09.2021 10:33:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.09.2021 10:33:17","нет","2764","2764","2764","OBO","22.09.2021 8:37:39","2764"
"TT16895222","Закрыта","21.09.2021 12:23:18","Администрирование","Администрирование B2C","Корректировка РФА","23.09.2021 12:23:18","нет","1294","1294","1294","OBO","22.09.2021 9:57:06","1294"
"TT16896512","Закрыта","21.09.2021 14:18:37","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 6:18:37","нет","763","763","763","Technology TT","22.09.2021 3:01:52","763"
"TT16888250","Закрыта","20.09.2021 15:24:10","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.09.2021 15:24:10","нет","2643","2643","2643","OBO","22.09.2021 11:27:40","2643"
"TT16897967","Закрыта","21.09.2021 16:48:48","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 16:48:48","нет","613","613","613","Technology TT","22.09.2021 3:01:52","613"
