#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16919110","Назначена на группу","24.09.2021 11:39:02","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.10.2021 11:39:02","нет","","","","","",""
"TT16918192","Закрыта","24.09.2021 10:03:00","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 18:03:00","нет","43","43","43","OBO","24.09.2021 10:46:47","43"
"TT16920072","Закрыта","24.09.2021 13:00:16","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 5:00:16","нет","841","841","841","Technology TT","25.09.2021 3:01:21","841"
"TT16918999","Закрыта","24.09.2021 11:26:49","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 11:26:49","нет","106","106","106","OBO","24.09.2021 13:12:44","106"
"TT16921934","Закрыта","24.09.2021 16:06:45","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 8:06:45","нет","655","655","655","Technology TT","25.09.2021 3:01:21","655"
"TT16918205","Закрыта","24.09.2021 10:04:44","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 22:04:44","нет","109","109","109","OBO","25.09.2021 6:37:54","109"
"TT16918202","Назначена на группу","24.09.2021 10:03:30","Претензия","Почта","Escalation_problem","","нет","","","","","",""
"TT16918174","Закрыта","24.09.2021 10:00:45","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 10:00:45","нет","1021","1021","1021","Technology TT","25.09.2021 3:01:21","1021"
"TT16922313","Закрыта","24.09.2021 16:47:29","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 16:47:29","нет","614","614","614","Technology TT","25.09.2021 3:01:21","614"
"TT16922119","Назначена на группу","24.09.2021 16:25:10","Администрирование","Администрирование B2C","Корректировка РФА","26.09.2021 16:25:10","нет","","","","","",""
"TT16917385","Закрыта","24.09.2021 8:22:15","Администрирование","Администрирование B2C","Корректировка РФА","26.09.2021 8:22:15","нет","122","122","122","OBO","24.09.2021 10:24:04","122"
"TT16922654","Закрыта","24.09.2021 17:27:25","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 17:27:25","нет","921","921","921","OBO","25.09.2021 8:48:20","921"
"TT16918231","Решена","24.09.2021 10:07:50","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","02.10.2021 10:07:50","нет","59","59","59","OBO","24.09.2021 12:20:50","59"
"TT16923007","Назначена на группу","24.09.2021 18:20:51","Администрирование","Администрирование B2C","Корректировка РФА","26.09.2021 18:20:51","нет","","","","","",""
"TT16917703","Закрыта","24.09.2021 9:13:06","Администрирование","Администрирование B2C","Переформление по смерти абонента","29.09.2021 9:13:06","нет","234","234","234","OBO","24.09.2021 13:07:57","234"
"TT16917810","Закрыта","24.09.2021 9:24:16","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 21:24:16","нет","32","32","32","OBO","24.09.2021 10:36:31","32"
"TT16922542","Закрыта","24.09.2021 17:13:47","Претензия","SMS","Не получить SMS от Tele2","25.09.2021 17:13:47","нет","1025","1025","1025","OBO","25.09.2021 10:18:24","1025"
"TT16921769","Закрыта","24.09.2021 15:50:10","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 3:50:10","нет","9","9","9","OBO","24.09.2021 16:41:46","9"
"TT16920736","Назначена на группу","24.09.2021 14:00:02","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 14:00:02","нет","","","","","",""
"TT16918074","Закрыта","24.09.2021 9:49:14","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 1:49:14","нет","1032","1032","1032","Technology TT","25.09.2021 3:01:21","1032"
"TT16921202","Назначена на группу","24.09.2021 14:49:19","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 14:49:19","нет","","","","","",""
"TT16916946","Отложенное решение","24.09.2021 6:59:00","Администрирование","Администрирование B2B","Добавление платных услуг","27.09.2021 14:59:00","нет","290","290","290","B2B Admin","24.09.2021 11:49:05","290"
"TT16923276","Назначена на группу","24.09.2021 19:06:05","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.10.2021 19:06:05","нет","","","","","",""
"TT16920570","Закрыта","24.09.2021 13:42:07","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 1:42:07","нет","5","5","5","OBO","25.09.2021 7:37:24","5"
"TT16922694","Решена","24.09.2021 17:33:48","Претензия","MNP","Перезаведение портации","27.09.2021 17:33:48","нет","925","925","925","OBO","25.09.2021 8:58:34","925"
"TT16918677","Закрыта","24.09.2021 10:53:49","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","04.10.2021 10:53:49","нет","107","107","107","BO MOS","24.09.2021 12:40:02","107"
"TT16917740","Закрыта","24.09.2021 9:16:39","Претензия","Технологическая заявка","Длительные проблемы с сетью","24.09.2022 9:16:39","нет","1065","1065","1065","Technology TT","25.09.2021 3:01:21","1065"
"TT16921496","Закрыта","24.09.2021 15:20:01","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 23:20:01","нет","19","19","19","OBO","24.09.2021 15:39:06","19"
"TT16922514","Закрыта","24.09.2021 17:10:25","Администрирование","Администрирование B2C","Корректировка РФА","26.09.2021 17:10:25","нет","28","28","28","OBO","24.09.2021 17:38:43","28"
"TT16917406","Закрыта","24.09.2021 8:25:54","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 0:25:54","нет","1116","1116","1116","Technology TT","25.09.2021 3:01:21","1116"
"TT16919847","Закрыта","24.09.2021 12:43:47","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 12:43:47","нет","479","479","479","OBO","24.09.2021 20:42:15","479"
"TT16920658","Закрыта","24.09.2021 13:52:04","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 5:52:04","нет","789","789","789","Technology TT","25.09.2021 3:01:21","789"
"TT16923644","Назначена на группу","24.09.2021 20:28:07","Претензия","Телефония","Исходящие местные вызовы","27.09.2021 20:28:07","нет","","","","","",""
"TT16919076","Закрыта","24.09.2021 11:35:14","Администрирование","Одобрение ЭРФ","Переоформление","25.09.2021 11:35:14","нет","1297","1297","1297","OBO","25.09.2021 9:12:02","1297"
"TT16921009","Назначена на группу","24.09.2021 14:27:41","Администрирование","Администрирование B2C","Смена номера","27.09.2021 14:27:41","нет","1325","35","35","Billing Support","25.09.2021 12:32:36","35"
"TT16921009","Назначена на группу","24.09.2021 14:27:41","Администрирование","Администрирование B2C","Смена номера","27.09.2021 14:27:41","нет","1325","1290","1290","OBO","25.09.2021 11:57:55","1290"
"TT16918128","Возвращена на доработку","24.09.2021 9:55:24","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.10.2021 9:55:24","нет","1170","1170","1170","OBO","25.09.2021 5:25:14","1170"
"TT16924205","Закрыта","25.09.2021 0:11:47","Администрирование","Администрирование B2B","Установка/изменение кредитного лимита","26.09.2021 0:11:47","нет","340","340","340","B2B Admin","25.09.2021 5:51:44","340"
"TT16921673","Закрыта","24.09.2021 15:37:15","Администрирование","Одобрение ЭРФ","Переоформление","25.09.2021 15:37:15","нет","1197","1197","1197","OBO","25.09.2021 11:34:21","1197"
"TT16917915","Назначена на группу","24.09.2021 9:34:26","Администрирование","Администрирование B2C","Возврат денежных средств","09.10.2021 9:34:26","нет","","","","","",""
"TT16923335","Назначена на группу","24.09.2021 19:16:59","Претензия","CCB","Обратная связь на работу оператора КЦ","29.09.2021 19:16:59","нет","","","","","",""
"TT16917693","Закрыта","24.09.2021 9:11:00","Администрирование","Администрирование B2C","Заявка на замену сим 4G","27.09.2021 9:11:00","нет","1527","1527","1527","OBO","25.09.2021 10:38:25","1527"
"TT16923385","Закрыта","24.09.2021 19:27:26","Администрирование","Администрирование B2B","Добавление платных услуг","28.09.2021 3:27:26","нет","22","0","0","Corp KYA-ETK","24.09.2021 19:50:27","0"
"TT16923385","Закрыта","24.09.2021 19:27:26","Администрирование","Администрирование B2B","Добавление платных услуг","28.09.2021 3:27:26","нет","22","22","22","B2B Admin","24.09.2021 19:49:35","22"
"TT16919820","Закрыта","24.09.2021 12:42:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 12:42:41","нет","470","470","470","OBO","24.09.2021 20:32:52","470"
"TT16920058","Закрыта","24.09.2021 12:58:54","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 12:58:54","нет","523","523","523","OBO","24.09.2021 21:41:40","523"
"TT16922585","Закрыта","24.09.2021 17:18:14","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","27.09.2021 17:18:14","нет","1214","1214","1214","OBO","25.09.2021 13:32:27","1214"
"TT16919466","Закрыта","24.09.2021 12:10:12","Претензия","CCB","Для Digital: помощь с заказом","25.09.2021 12:10:12","нет","71","71","71","E-Shop","24.09.2021 13:21:34","71"
"TT16918125","Назначена на группу","24.09.2021 9:55:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","04.10.2021 9:55:13","нет","","","","","",""
"TT16919500","Закрыта","24.09.2021 12:13:47","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 12:13:47","нет","397","397","397","OBO","24.09.2021 18:50:51","397"
"TT16922510","Закрыта","24.09.2021 17:10:18","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 17:10:18","нет","887","887","887","OBO","25.09.2021 7:57:35","887"
"TT16917001","Закрыта","24.09.2021 7:12:31","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 7:12:31","нет","447","447","447","OBO","24.09.2021 14:39:36","447"
"TT16923260","Закрыта","24.09.2021 19:03:52","Администрирование","Администрирование B2B","Заявка от действующего клиента","25.09.2021 19:03:52","нет","27","27","27","Telesales","24.09.2021 19:30:34","27"
"TT16921388","Закрыта","24.09.2021 15:08:24","Администрирование","Администрирование B2B","Заявка потенциального клиента","25.09.2021 15:08:23","нет","22","22","22","DS MOS","24.09.2021 15:30:14","22"
"TT16921381","Закрыта","24.09.2021 15:07:49","Претензия","Тарификация","Прочие услуги","28.09.2021 15:07:49","нет","1184","1184","1184","OBO","25.09.2021 10:51:09","1184"
"TT16917655","Закрыта","24.09.2021 9:05:59","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 9:05:59","нет","353","353","353","OBO","24.09.2021 14:59:54","353"
"TT16922807","Закрыта","24.09.2021 17:49:11","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 9:49:11","нет","552","552","552","Technology TT","25.09.2021 3:01:21","552"
"TT16921379","Назначена на группу","24.09.2021 15:07:16","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","04.10.2021 15:07:16","нет","","","","","",""
"TT16917210","Закрыта","24.09.2021 7:53:16","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 7:53:16","нет","1148","1148","1148","Technology TT","25.09.2021 3:01:21","1148"
"TT16923081","Закрыта","24.09.2021 18:34:38","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 10:34:38","нет","507","507","507","Technology TT","25.09.2021 3:01:21","507"
"TT16920699","В работе","24.09.2021 13:56:57","Претензия","М2М Platform","Проблемы с тарификацией","27.09.2021 13:56:57","нет","93","93","93","OBO","24.09.2021 15:29:44","93"
"TT16920639","Закрыта","24.09.2021 13:50:49","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 13:50:49","нет","218","218","218","OBO","24.09.2021 17:28:56","218"
"TT16922116","Закрыта","24.09.2021 16:25:06","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 8:25:06","нет","636","636","636","Technology TT","25.09.2021 3:01:21","636"
"TT16920748","Закрыта","24.09.2021 14:00:59","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 6:00:59","нет","780","780","780","Technology TT","25.09.2021 3:01:21","780"
"TT16920992","Закрыта","24.09.2021 14:25:56","Администрирование","Администрирование B2B","Создание нового лицевого счета","25.09.2021 14:25:56","нет","1285","1285","1285","B2B Admin","25.09.2021 11:50:20","1285"
"TT16922603","Закрыта","24.09.2021 17:20:19","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 17:20:19","нет","1138","1138","1138","OBO","25.09.2021 12:18:34","1138"
"TT16918110","Назначена на группу","24.09.2021 9:53:37","Претензия","CCB","Обратная связь на работу оператора КЦ","29.09.2021 9:53:37","нет","","","","","",""
"TT16916985","Закрыта","24.09.2021 7:08:57","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 7:08:57","нет","94","94","94","OBO","24.09.2021 8:42:02","94"
"TT16920684","Закрыта","24.09.2021 13:54:37","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 5:54:37","нет","787","787","787","Technology TT","25.09.2021 3:01:21","787"
"TT16920528","Закрыта","24.09.2021 13:37:28","Администрирование","Администрирование B2C","Перечисление на номер телефона","09.10.2021 13:37:28","нет","910","910","910","OBO","25.09.2021 4:47:48","910"
"TT16921026","Закрыта","24.09.2021 14:30:05","Администрирование","Администрирование B2C","Переформление по смерти абонента","29.09.2021 14:30:05","нет","296","296","296","OBO","24.09.2021 19:26:44","296"
"TT16922871","Закрыта","24.09.2021 17:58:39","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 17:58:39","нет","1128","1128","1128","OBO","25.09.2021 12:46:04","1128"
"TT16921941","Закрыта","24.09.2021 16:07:11","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 16:07:11","нет","27","27","27","BO MOS","24.09.2021 16:34:22","27"
"TT16921160","Закрыта","24.09.2021 14:44:12","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.01.2022 6:44:12","нет","737","737","737","Technology TT","25.09.2021 3:01:21","737"
"TT16921083","Закрыта","24.09.2021 14:36:55","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 14:36:55","нет","185","185","185","OBO","24.09.2021 17:41:34","185"
"TT16919614","Закрыта","24.09.2021 12:26:00","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 4:26:00","нет","875","875","875","Technology TT","25.09.2021 3:01:21","875"
"TT16919060","Закрыта","24.09.2021 11:33:42","Администрирование","Документация В2С","Копии документов для Tele2","27.09.2021 11:33:42","нет","202","202","202","OBO","24.09.2021 14:55:49","202"
"TT16916978","Назначена на группу","24.09.2021 7:06:37","Претензия","Передача данных","Нет соединения 3G","27.09.2021 7:06:37","нет","618","618","618","OBO","24.09.2021 17:24:10","618"
"TT16921517","В работе","24.09.2021 15:22:09","Претензия","Телефония","Тишина МГ/МН","08.10.2021 15:22:09","нет","26","26","26","Tech MOS","24.09.2021 15:48:25","26"
"TT16917746","Закрыта","24.09.2021 9:17:33","Администрирование","Администрирование B2C","Переформление по смерти абонента","29.09.2021 9:17:33","нет","263","263","263","OBO","24.09.2021 13:40:52","263"
"TT16919498","Закрыта","24.09.2021 12:13:44","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 20:13:44","нет","15","15","15","OBO","24.09.2021 12:28:19","15"
"TT16923550","Закрыта","24.09.2021 20:02:25","Претензия","Технологическая заявка","Длительные проблемы с сетью","24.09.2022 20:02:25","нет","419","419","419","Technology TT","25.09.2021 3:01:21","419"
"TT16921860","Закрыта","24.09.2021 15:59:10","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 7:59:10","нет","662","662","662","Technology TT","25.09.2021 3:01:21","662"
"TT16921540","Закрыта","24.09.2021 15:24:34","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","27.09.2021 15:24:34","нет","1272","1272","1272","OBO","25.09.2021 12:36:45","1272"
"TT16919908","Закрыта","24.09.2021 12:46:09","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 12:46:09","нет","114","114","114","OBO","24.09.2021 14:40:34","114"
"TT16919689","Закрыта","24.09.2021 12:34:22","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 12:34:22","нет","80","80","80","OBO","24.09.2021 13:54:38","80"
"TT16918281","Назначена на группу","24.09.2021 10:13:38","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.11.2021 10:13:38","нет","","","","","",""
"TT16917169","Закрыта","24.09.2021 7:47:08","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 19:47:08","нет","72","72","72","OBO","24.09.2021 11:38:55","72"
"TT16921016","Закрыта","24.09.2021 14:29:18","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 6:29:18","нет","752","752","752","Technology TT","25.09.2021 3:01:21","752"
"TT16922820","Закрыта","24.09.2021 17:51:35","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 9:51:35","нет","550","550","550","Technology TT","25.09.2021 3:01:21","550"
"TT16919747","Закрыта","24.09.2021 12:40:08","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 4:40:08","нет","861","861","861","Technology TT","25.09.2021 3:01:21","861"
"TT16922388","Закрыта","24.09.2021 16:55:26","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 8:55:26","нет","606","606","606","Technology TT","25.09.2021 3:01:21","606"
"TT16918095","Назначена на группу","24.09.2021 9:51:04","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 9:51:04","нет","","","","","",""
"TT16922286","Назначена на группу","24.09.2021 16:44:00","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.10.2021 16:44:00","нет","","","","","",""
"TT16922156","Закрыта","24.09.2021 16:29:08","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 8:29:08","нет","632","632","632","Technology TT","25.09.2021 3:01:21","632"
"TT16920789","Закрыта","24.09.2021 14:05:44","Претензия","Технологическая заявка","Длительные проблемы с сетью","24.09.2022 14:05:44","нет","776","776","776","Technology TT","25.09.2021 3:01:21","776"
"TT16918076","Назначена на группу","24.09.2021 9:49:15","Администрирование","Администрирование B2B","Подключение услуги РТК TV для бизнеса","27.09.2021 9:49:15","нет","","","","","",""
"TT16917009","Закрыта","24.09.2021 7:15:29","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 19:15:29","нет","22","22","22","OBO","24.09.2021 7:37:10","22"
"TT16918038","Закрыта","24.09.2021 9:46:08","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 17:46:08","нет","31","31","31","OBO","24.09.2021 10:17:03","31"
"TT16919983","Закрыта","24.09.2021 12:50:52","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 4:50:52","нет","851","851","851","Technology TT","25.09.2021 3:01:21","851"
"TT16921462","Закрыта","24.09.2021 15:16:43","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 15:16:43","нет","705","705","705","Technology TT","25.09.2021 3:01:21","705"
"TT16922673","Назначена на группу","24.09.2021 17:31:09","Администрирование","Администрирование B2C","Возврат денежных средств","09.10.2021 17:31:09","нет","","","","","",""
"TT16917117","Закрыта","24.09.2021 7:35:06","Претензия","NPS","Передача данных - Нет соединения","24.09.2022 7:35:06","нет","1165","1165","1165","NPS","25.09.2021 3:00:20","1165"
"TT16922112","Закрыта","24.09.2021 16:24:34","Претензия","Массовый инцидент","Другое","01.10.2021 16:24:34","нет","5","5","5","Escalation","24.09.2021 16:29:02","5"
"TT16920326","Закрыта","24.09.2021 13:15:40","Претензия","NPS","Передача данных - Низкая скорость","24.09.2022 13:15:40","нет","825","825","825","NPS","25.09.2021 3:00:20","825"
"TT16921356","Назначена на группу","24.09.2021 15:05:41","Администрирование","Администрирование B2C","Регистрационная форма","26.09.2021 15:05:41","нет","","","","","",""
"TT16922822","Назначена на группу","24.09.2021 17:51:39","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.10.2021 17:51:39","нет","","","","","",""
"TT16923926","Закрыта","24.09.2021 21:52:59","Претензия","Тарификация","Прочие услуги","28.09.2021 21:52:59","нет","895","895","895","OBO","25.09.2021 12:47:40","895"
"TT16921680","Закрыта","24.09.2021 15:37:50","Претензия","Черный список КЦ","Внесение абонента в черный список","24.09.2021 17:37:50","нет","5","5","5","Черный список КЦ","24.09.2021 15:42:50","5"
"TT16921730","Назначена на группу","24.09.2021 15:44:09","Администрирование","Администрирование B2C","Перечисление на номер телефона","09.10.2021 15:44:09","нет","","","","","",""
"TT16920055","Закрыта","24.09.2021 12:58:47","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 4:58:47","нет","843","843","843","Technology TT","25.09.2021 3:01:21","843"
"TT16920612","Закрыта","24.09.2021 13:46:26","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 5:46:26","нет","795","795","795","Technology TT","25.09.2021 3:01:21","795"
"TT16920718","Назначена на группу","24.09.2021 13:58:33","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 13:58:33","нет","","","","","",""
"TT16916492","Закрыта","24.09.2021 3:10:13","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 15:10:13","нет","324","324","324","OBO","25.09.2021 5:40:22","324"
"TT16923989","Закрыта","24.09.2021 22:19:55","Претензия","SMS","Не отправить SMS на Tele2","25.09.2021 22:19:55","нет","876","876","876","OBO","25.09.2021 12:55:13","876"
"TT16920083","Закрыта","24.09.2021 13:01:55","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 1:01:55","нет","36","36","36","OBO","24.09.2021 14:05:23","36"
"TT16920257","Внешний запрос","24.09.2021 13:08:50","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 1:08:50","нет","53","53","53","OBO","25.09.2021 14:39:53","53"
"TT16923575","Закрыта","24.09.2021 20:08:30","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 8:08:30","нет","866","866","866","OBO","26.09.2021 3:30:58","866"
"TT16917146","Назначена на группу","24.09.2021 7:42:39","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","27.09.2021 7:42:39","нет","","","","","",""
"TT16920041","Закрыта","24.09.2021 12:57:01","Претензия","NPS","Передача данных - Низкая скорость","24.09.2022 12:57:01","нет","843","843","843","NPS","25.09.2021 3:00:20","843"
"TT16918060","Назначена на группу","24.09.2021 9:47:51","MVNO","М2М Platform T2","Административные вопросы","25.09.2021 9:47:51","нет","87","87","87","RT L2","24.09.2021 11:14:22","87"
"TT16920056","Назначена на группу","24.09.2021 12:58:51","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 12:58:51","нет","","","","","",""
"TT16917916","Назначена на группу","24.09.2021 9:34:28","Претензия","Телефония","Не поступают входящие вызовы","08.10.2021 9:34:28","нет","211","211","211","Tech MOS","24.09.2021 13:05:01","211"
"TT16921510","Закрыта","24.09.2021 15:21:29","Претензия","Тарификация","SMS","28.09.2021 15:21:29","нет","1515","1515","1515","OBO","25.09.2021 16:36:04","1515"
"TT16922115","Закрыта","24.09.2021 16:24:58","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 4:24:58","нет","8","8","8","OBO","25.09.2021 13:45:16","8"
"TT16919513","Отложенное решение","24.09.2021 12:14:38","MVNO","Телефония (MVNO)","Исходящие местные вызовы","27.09.2021 12:14:38","нет","483","73","0","OBO","24.09.2021 17:55:23","73"
"TT16919513","Отложенное решение","24.09.2021 12:14:38","MVNO","Телефония (MVNO)","Исходящие местные вызовы","27.09.2021 12:14:38","нет","483","229","229","RT L2","24.09.2021 21:44:06","229"
"TT16919513","Отложенное решение","24.09.2021 12:14:38","MVNO","Телефония (MVNO)","Исходящие местные вызовы","27.09.2021 12:14:38","нет","483","181","181","Tech SMO","24.09.2021 16:31:47","181"
"TT16919479","Закрыта","24.09.2021 12:11:49","Претензия","Претензии к дилеру","Не выполнена операция клиента","01.10.2021 12:11:49","нет","1476","1476","1476","OBO","25.09.2021 12:47:31","1476"
"TT16917272","Закрыта","24.09.2021 8:05:27","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 0:05:27","нет","1136","1136","1136","Technology TT","25.09.2021 3:01:21","1136"
"TT16920778","Закрыта","24.09.2021 14:04:43","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 14:04:43","нет","777","777","777","Technology TT","25.09.2021 3:01:21","777"
"TT16918652","Закрыта","24.09.2021 10:50:54","Администрирование","Администрирование B2C","Смена владельца","29.09.2021 10:50:54","нет","51","51","51","OBO","24.09.2021 11:41:51","51"
"TT16920692","Закрыта","24.09.2021 13:55:30","Претензия","NPS","Передача данных - Нет соединения","24.09.2022 13:55:30","нет","785","785","785","NPS","25.09.2021 3:00:20","785"
"TT16923172","Закрыта","24.09.2021 18:49:01","Претензия","Мобильные переводы и оплата","Не удалось выполнить перевод/платеж","29.09.2021 18:49:01","нет","881","881","881","OBO","25.09.2021 9:30:02","881"
"TT16922657","Закрыта","24.09.2021 17:27:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 17:27:56","нет","1457","1457","1457","OBO","25.09.2021 17:44:53","1457"
"TT16920696","Закрыта","24.09.2021 13:56:25","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 13:56:25","нет","261","261","261","OBO","24.09.2021 18:17:39","261"
"TT16924135","Назначена на группу","24.09.2021 23:31:23","Претензия","Wink","Обмен минут на кино","28.09.2021 23:31:23","нет","534","534","534","OBO","25.09.2021 8:25:16","534"
"TT16918322","Закрыта","24.09.2021 10:17:16","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 2:17:16","нет","1004","1004","1004","Technology TT","25.09.2021 3:01:21","1004"
"TT16922369","Закрыта","24.09.2021 16:53:37","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 8:53:37","нет","608","608","608","Technology TT","25.09.2021 3:01:21","608"
"TT16921562","Закрыта","24.09.2021 15:26:57","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 7:26:57","нет","695","695","695","Technology TT","25.09.2021 3:01:21","695"
"TT16918265","Закрыта","24.09.2021 10:11:53","Администрирование","Администрирование B2B","Бизнес окружение","24.09.2021 22:11:53","нет","376","376","376","OBO","24.09.2021 16:27:05","376"
"TT16923403","Закрыта","24.09.2021 19:30:49","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 19:30:49","нет","833","833","833","OBO","25.09.2021 9:23:30","833"
"TT16922239","Закрыта","24.09.2021 16:37:50","Претензия","NPS","Передача данных - Нет соединения","24.09.2022 16:37:50","нет","623","623","623","NPS","25.09.2021 3:00:20","623"
"TT16923806","Закрыта","24.09.2021 21:13:34","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 13:13:34","нет","348","348","348","Technology TT","25.09.2021 3:01:21","348"
