#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16927720","Закрыта","25.09.2021 14:37:38","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 14:37:38","нет","57","57","57","OBO","25.09.2021 15:34:25","57"
"TT16929254","Закрыта","25.09.2021 18:49:51","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","25.10.2021 18:49:51","нет","492","492","492","Technology TT","26.09.2021 3:01:50","492"
"TT16926461","Закрыта","25.09.2021 11:49:12","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.09.2021 11:49:12","нет","912","912","912","Technology TT","26.09.2021 3:01:50","912"
"TT16924726","Внешний запрос","25.09.2021 6:57:24","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 18:57:24","нет","265","265","265","OBO","25.09.2021 11:22:39","265"
"TT16926780","Закрыта","25.09.2021 12:30:57","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 0:30:57","нет","48","48","48","OBO","25.09.2021 13:34:01","48"
"TT16927335","Закрыта","25.09.2021 13:44:05","Претензия","Технологическая заявка","Длительные проблемы с сетью","25.09.2022 13:44:05","нет","797","797","797","Technology TT","26.09.2021 3:01:50","797"
"TT16927513","Назначена на группу","25.09.2021 14:08:14","Претензия","Претензии к дилеру","Некорректная информация","02.10.2021 14:08:14","нет","","","","","",""
"TT16929160","Назначена на группу","25.09.2021 18:25:13","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 18:25:13","нет","","","","","",""
"TT16926909","Закрыта","25.09.2021 12:46:07","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.09.2021 12:46:07","нет","855","855","855","Technology TT","26.09.2021 3:01:50","855"
"TT16927620","Закрыта","25.09.2021 14:25:37","Претензия","Технологическая заявка","Слабое покрытие в помещении","25.01.2022 6:25:37","нет","756","756","756","Technology TT","26.09.2021 3:01:50","756"
"TT16925036","Закрыта","25.09.2021 8:27:17","Администрирование","Документация В2С","Копии документов для Tele2","28.09.2021 8:27:17","нет","503","503","503","OBO","25.09.2021 16:50:04","503"
"TT16925590","Назначена на группу","25.09.2021 9:53:49","Претензия","CCB","Обратная связь на работу оператора КЦ","30.09.2021 9:53:49","нет","","","","","",""
"TT16929164","Назначена на группу","25.09.2021 18:27:32","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 18:27:32","нет","","","","","",""
"TT16927176","Назначена на группу","25.09.2021 13:20:27","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 13:20:27","нет","","","","","",""
"TT16927369","Закрыта","25.09.2021 13:49:03","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.01.2022 5:49:03","нет","792","792","792","Technology TT","26.09.2021 3:01:50","792"
"TT16926613","Закрыта","25.09.2021 12:09:00","Администрирование","Администрирование B2C","Корректировка РФА","27.09.2021 12:09:00","нет","459","459","459","OBO","25.09.2021 19:56:04","459"
"TT16928878","Назначена на группу","25.09.2021 17:32:05","Претензия","Мобильные переводы и оплата","Не удалось выполнить перевод/платеж","30.09.2021 17:32:05","нет","17","17","17","OBO","25.09.2021 17:49:33","17"
"TT16926687","Решена","25.09.2021 12:19:50","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 12:19:50","нет","71","71","71","OBO","25.09.2021 13:30:08","71"
"TT16928804","Назначена на группу","25.09.2021 17:20:05","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","05.10.2021 17:20:05","нет","","","","","",""
"TT16924912","Назначена на группу","25.09.2021 7:58:52","Претензия","CCB","Обратная связь на работу оператора КЦ","30.09.2021 7:58:52","нет","","","","","",""
"TT16928451","Внешний запрос","25.09.2021 16:21:18","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","03.10.2021 16:21:18","нет","15","15","15","OBO","25.09.2021 16:36:25","15"
"TT16928421","Закрыта","25.09.2021 16:16:04","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.09.2021 16:16:04","нет","645","645","645","Technology TT","26.09.2021 3:01:50","645"
"TT16929720","Назначена на группу","25.09.2021 20:55:37","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.09.2021 4:55:37","нет","","","","","",""
"TT16926305","Назначена на группу","25.09.2021 11:30:46","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","10.10.2021 11:30:46","нет","","","","","",""
"TT16926585","Назначена на группу","25.09.2021 12:04:10","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.10.2021 12:04:10","нет","","","","","",""
"TT16929532","Закрыта","25.09.2021 20:00:56","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.01.2022 12:00:56","нет","421","421","421","Technology TT","26.09.2021 3:01:50","421"
"TT16929830","Назначена на группу","25.09.2021 21:36:51","Претензия","CCB","Обратная связь на работу оператора КЦ","30.09.2021 21:36:51","нет","","","","","",""
"TT16926359","Назначена на группу","25.09.2021 11:37:13","Администрирование","Администрирование B2C","Перечисление на номер телефона","10.10.2021 11:37:13","нет","","","","","",""
"TT16925401","Назначена на группу","25.09.2021 9:26:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.10.2021 9:26:26","нет","","","","","",""
"TT16927670","Внешний запрос","25.09.2021 14:31:39","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 2:31:39","нет","10","10","10","OBO","25.09.2021 14:41:42","10"
"TT16928249","Закрыта","25.09.2021 15:49:40","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.01.2022 7:49:40","нет","672","672","672","Technology TT","26.09.2021 3:01:50","672"
"TT16926104","Назначена на группу","25.09.2021 11:02:56","Администрирование","Документация В2С","Копии документов для Tele2","28.09.2021 11:02:56","нет","","","","","",""
"TT16926671","Закрыта","25.09.2021 12:17:55","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","25.01.2022 4:17:55","нет","884","884","884","Technology TT","26.09.2021 3:01:50","884"
"TT16928111","Назначена на группу","25.09.2021 15:31:19","Претензия","Претензии к дилеру","Не выполнена операция клиента","02.10.2021 15:31:19","нет","","","","","",""
"TT16925120","Закрыта","25.09.2021 8:43:50","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 0:43:50","нет","1098","1098","1098","Technology TT","26.09.2021 3:01:50","1098"
"TT16929463","Назначена на группу","25.09.2021 19:42:19","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 19:42:19","нет","","","","","",""
"TT16925160","Закрыта","25.09.2021 8:50:03","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.01.2022 0:50:03","нет","1091","1091","1091","Technology TT","26.09.2021 3:01:50","1091"
"TT16925250","Назначена на группу","25.09.2021 9:08:07","Администрирование","ГОЗ (corpzapros)","Отчетные документы","26.09.2021 9:08:07","нет","","","","","",""
"TT16924487","Закрыта","25.09.2021 4:26:03","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 4:26:03","нет","573","573","573","OBO","25.09.2021 13:59:49","573"
"TT16925068","Закрыта","25.09.2021 8:34:41","Претензия","Черный список КЦ","Исключение абонента из черного списка","25.09.2021 10:34:41","нет","14","14","14","Белый список КЦ","25.09.2021 8:48:36","14"
"TT16927281","Закрыта","25.09.2021 13:37:26","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 13:37:26","нет","130","130","130","OBO","25.09.2021 15:47:34","130"
"TT16924703","Назначена на группу","25.09.2021 6:48:07","Претензия","CCB","Обратная связь на работу оператора КЦ","30.09.2021 6:48:07","нет","","","","","",""
"TT16930260","Назначена на группу","26.09.2021 1:58:06","Претензия","Передача данных","Нет соединения 4G","29.09.2021 1:58:06","нет","","","","","",""
"TT16929114","Назначена на группу","25.09.2021 18:17:41","Претензия","Личный кабинет","Проблема в работе ЛК","29.09.2021 18:17:41","нет","53","53","53","OBO","25.09.2021 19:10:31","53"
"TT16927410","Назначена на группу","25.09.2021 13:54:14","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.10.2021 13:54:14","нет","","","","","",""
"TT16926798","Закрыта","25.09.2021 12:33:48","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.01.2022 4:33:48","нет","868","868","868","Technology TT","26.09.2021 3:01:50","868"
"TT16928562","Закрыта","25.09.2021 16:42:15","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 4:42:15","нет","5","5","5","OBO","25.09.2021 17:01:44","5"
"TT16926582","Назначена на группу","25.09.2021 12:04:06","Претензия","Сеть","Поиск сети","28.09.2021 12:04:06","нет","11","11","11","Tech MOS","25.09.2021 12:15:08","11"
"TT16929505","Назначена на группу","25.09.2021 19:54:19","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 19:54:19","нет","","","","","",""
"TT16929981","Назначена на группу","25.09.2021 22:43:57","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.09.2021 6:43:57","нет","","","","","",""
"TT16926536","Закрыта","25.09.2021 11:58:15","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.01.2022 3:58:15","нет","903","903","903","Technology TT","26.09.2021 3:01:50","903"
"TT16929153","Назначена на группу","25.09.2021 18:23:39","Администрирование","Администрирование B2B","Внесение данных конечных пользователей","26.09.2021 18:23:39","нет","","","","","",""
"TT16926665","Закрыта","25.09.2021 12:17:13","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.01.2022 4:17:13","нет","884","884","884","Technology TT","26.09.2021 3:01:50","884"
"TT16929733","Назначена на группу","25.09.2021 20:59:03","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 20:59:03","нет","","","","","",""
"TT16928879","Решена","25.09.2021 17:32:07","Претензия","MNP","После переноса в Tele2 не работают услуги","28.09.2021 17:32:07","нет","11","11","11","OBO","25.09.2021 17:43:46","11"
"TT16928090","Закрыта","25.09.2021 15:27:28","Претензия","Мошенничество","Другие виды мошенничества","26.09.2021 15:27:28","нет","223","223","223","OBO","25.09.2021 19:10:31","223"
"TT16928739","Назначена на группу","25.09.2021 17:08:05","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.10.2021 17:08:05","нет","","","","","",""
"TT16925348","Назначена на группу","25.09.2021 9:20:19","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.10.2021 9:20:19","нет","","","","","",""
"TT16924405","Закрыта","25.09.2021 3:24:58","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 19:24:58","нет","1417","1417","1417","Technology TT","26.09.2021 3:01:50","1417"
"TT16930162","Назначена на группу","26.09.2021 0:09:14","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","26.10.2021 0:09:14","нет","","","","","",""
"TT16925595","Назначена на группу","25.09.2021 9:54:18","Претензия","Передача данных","Нет соединения 4G","28.09.2021 9:54:18","нет","524","524","524","OBO","25.09.2021 18:38:32","524"
"TT16926692","Закрыта","25.09.2021 12:20:07","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 12:20:07","нет","28","28","28","OBO","25.09.2021 12:48:22","28"
"TT16925692","Внешний запрос","25.09.2021 10:09:39","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 22:09:39","нет","155","155","155","OBO","25.09.2021 13:51:00","155"
"TT16930080","Закрыта","25.09.2021 23:31:57","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 15:31:57","нет","210","210","210","Technology TT","26.09.2021 3:01:50","210"
"TT16926579","Назначена на группу","25.09.2021 12:03:50","Администрирование","Администрирование B2C","Перечисление на номер телефона","10.10.2021 12:03:50","нет","","","","","",""
"TT16928489","Назначена на группу","25.09.2021 16:31:37","Администрирование","Администрирование B2C","Корректировка РФА","27.09.2021 16:31:37","нет","","","","","",""
"TT16925391","Закрыта","25.09.2021 9:24:59","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 9:24:59","нет","282","282","282","OBO","25.09.2021 14:07:56","282"
"TT16929395","Назначена на группу","25.09.2021 19:25:19","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 19:25:19","нет","","","","","",""
"TT16928571","Закрыта","25.09.2021 16:44:05","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.09.2021 16:44:05","нет","617","617","617","Technology TT","26.09.2021 3:01:50","617"
"TT16929566","Назначена на группу","25.09.2021 20:09:34","Претензия","Телефония","Шумы, помехи","28.09.2021 20:09:34","нет","10","10","10","Tech MOS","25.09.2021 20:19:27","10"
"TT16929714","Закрыта","25.09.2021 20:54:52","Претензия","Технологическая заявка","Длительные проблемы с сетью","25.09.2022 20:54:52","нет","367","367","367","Technology TT","26.09.2021 3:01:50","367"
"TT16927639","Закрыта","25.09.2021 14:27:33","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 2:27:33","нет","5","5","5","OBO","25.09.2021 14:32:57","5"
"TT16928568","Решена","25.09.2021 16:43:36","Претензия","MNP","После переноса в Tele2 не работают услуги","28.09.2021 16:43:36","нет","28","28","28","OBO","25.09.2021 17:11:09","28"
"TT16930181","Назначена на группу","26.09.2021 0:29:34","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 16:29:34","нет","","","","","",""
"TT16928463","Назначена на группу","25.09.2021 16:23:59","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","10.10.2021 16:23:59","нет","","","","","",""
"TT16927533","Закрыта","25.09.2021 14:12:15","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.01.2022 6:12:15","нет","769","769","769","Technology TT","26.09.2021 3:01:50","769"
"TT16924932","Закрыта","25.09.2021 8:04:14","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.01.2022 0:04:14","нет","1137","1137","1137","Technology TT","26.09.2021 3:01:50","1137"
"TT16927971","Назначена на группу","25.09.2021 15:09:16","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 15:09:16","нет","","","","","",""
"TT16926555","Закрыта","25.09.2021 12:00:14","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 12:00:14","нет","431","431","431","OBO","25.09.2021 19:11:28","431"
"TT16927030","Назначена на группу","25.09.2021 13:00:03","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 13:00:03","нет","","","","","",""
"TT16929952","Закрыта","25.09.2021 22:33:20","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 14:33:20","нет","268","268","268","Technology TT","26.09.2021 3:01:50","268"
"TT16927654","Закрыта","25.09.2021 14:29:45","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 6:29:45","нет","752","752","752","Technology TT","26.09.2021 3:01:50","752"
"TT16926429","Закрыта","25.09.2021 11:45:09","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 11:45:09","нет","424","424","424","OBO","25.09.2021 18:49:53","424"
"TT16928454","Назначена на группу","25.09.2021 16:22:12","Претензия","Передача данных","Нет соединения 4G","28.09.2021 16:22:12","нет","","","","","",""
"TT16924743","Назначена на группу","25.09.2021 7:05:26","MVNO","Передача данных (MVNO)","Нет соединения","28.09.2021 7:05:26","нет","119","119","119","OBO","25.09.2021 9:06:44","119"
"TT16928148","Назначена на группу","25.09.2021 15:36:20","Администрирование","Администрирование B2C","Корректировка РФА","27.09.2021 15:36:20","нет","","","","","",""
"TT16928023","Закрыта","25.09.2021 15:16:42","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","25.01.2022 7:16:42","нет","705","705","705","Technology TT","26.09.2021 3:01:50","705"
"TT16928450","Закрыта","25.09.2021 16:21:09","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 8:21:09","нет","640","640","640","Technology TT","26.09.2021 3:01:50","640"
"TT16928251","Закрыта","25.09.2021 15:49:43","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 7:49:43","нет","672","672","672","Technology TT","26.09.2021 3:01:50","672"
"TT16927246","Назначена на группу","25.09.2021 13:31:29","MVNO","Сеть (MVNO)","Поиск сети","28.09.2021 13:31:29","нет","21","21","21","OBO","25.09.2021 13:52:25","21"
"TT16930016","Закрыта","25.09.2021 23:00:18","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 15:00:18","нет","241","241","241","Technology TT","26.09.2021 3:01:50","241"
"TT16925561","Закрыта","25.09.2021 9:49:03","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.09.2021 9:49:03","нет","1032","1032","1032","Technology TT","26.09.2021 3:01:50","1032"
"TT16927027","Закрыта","25.09.2021 12:59:36","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 12:59:36","нет","500","500","500","OBO","25.09.2021 21:19:40","500"
"TT16929783","Закрыта","25.09.2021 21:22:32","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","25.10.2021 21:22:32","нет","339","339","339","Technology TT","26.09.2021 3:01:50","339"
"TT16928178","Закрыта","25.09.2021 15:40:08","Претензия","CCB","Для Digital: помощь с заказом","26.09.2021 15:40:08","нет","25","25","25","E-Shop","25.09.2021 16:05:46","25"
"TT16924900","Закрыта","25.09.2021 7:55:28","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 15:55:28","нет","43","43","43","OBO","25.09.2021 8:38:29","43"
"TT16925733","Закрыта","25.09.2021 10:15:48","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.01.2022 2:15:48","нет","1006","1006","1006","Technology TT","26.09.2021 3:01:50","1006"
"TT16924561","Решена","25.09.2021 5:11:40","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 5:11:40","нет","255","255","255","OBO","25.09.2021 9:26:58","255"
"TT16930270","Назначена на группу","26.09.2021 2:06:16","Претензия","MNP","Отмена переноса по желанию абонента B2C OUT (входящий)","27.09.2021 2:06:16","нет","","","","","",""
"TT16926408","Закрыта","25.09.2021 11:43:16","Претензия","Технологическая заявка","Слабое покрытие в помещении","25.01.2022 3:43:16","нет","918","918","918","Technology TT","26.09.2021 3:01:50","918"
"TT16927810","Закрыта","25.09.2021 14:49:32","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 14:49:32","нет","198","198","198","OBO","25.09.2021 18:07:22","198"
"TT16926797","Назначена на группу","25.09.2021 12:33:14","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.10.2021 12:33:14","нет","","","","","",""
"TT16926374","Назначена на группу","25.09.2021 11:39:08","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","05.10.2021 11:39:08","нет","","","","","",""
"TT16926016","Назначена на группу","25.09.2021 10:52:42","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.10.2021 10:52:42","нет","","","","","",""
"TT16927935","Назначена на группу","25.09.2021 15:05:19","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 15:05:19","нет","","","","","",""
"TT16927058","Закрыта","25.09.2021 13:05:10","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 13:05:10","нет","498","498","498","OBO","25.09.2021 21:23:33","498"
"TT16925254","Внешний запрос","25.09.2021 9:07:32","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 21:07:32","нет","166","166","166","OBO","25.09.2021 13:44:11","166"
"TT16928572","Назначена на группу","25.09.2021 16:44:09","Администрирование","Администрирование B2C","Возврат денежных средств за оборудование по гарантии","05.10.2021 16:44:09","нет","","","","","",""
"TT16925905","Назначена на группу","25.09.2021 10:40:45","Претензия","Телефония","Исходящие МГ/МН вызовы","28.09.2021 10:40:45","нет","","","","","",""
"TT16930185","Назначена на группу","26.09.2021 0:34:57","Претензия","CCB","Перезвон ночному абоненту","27.09.2021 0:34:57","нет","","","","","",""
"TT16928963","Закрыта","25.09.2021 17:47:31","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","25.01.2022 9:47:31","нет","554","554","554","Technology TT","26.09.2021 3:01:50","554"
"TT16927107","Закрыта","25.09.2021 13:10:47","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.01.2022 5:10:47","нет","831","831","831","Technology TT","26.09.2021 3:01:50","831"
"TT16929054","Закрыта","25.09.2021 18:07:49","Администрирование","Администрирование B2B","Заявка потенциального клиента","26.09.2021 18:07:49","нет","23","23","23","DS KYA-ETK","25.09.2021 18:30:42","23"
"TT16927482","Закрыта","25.09.2021 14:05:01","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 14:05:01","нет","197","197","197","OBO","25.09.2021 17:22:39","197"
"TT16928996","Отложенное решение","25.09.2021 17:56:02","MVNO","Сеть (MVNO)","Поиск сети","28.09.2021 17:56:02","нет","292","71","71","OBO","25.09.2021 19:08:10","71"
"TT16928996","Отложенное решение","25.09.2021 17:56:02","MVNO","Сеть (MVNO)","Поиск сети","28.09.2021 17:56:02","нет","292","221","221","RT L2","25.09.2021 22:49:38","221"
"TT16926765","Закрыта","25.09.2021 12:28:38","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","25.01.2022 4:28:38","нет","873","873","873","Technology TT","26.09.2021 3:01:50","873"
"TT16928063","Закрыта","25.09.2021 15:23:28","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 7:23:28","нет","698","698","698","Technology TT","26.09.2021 3:01:50","698"
"TT16927367","Закрыта","25.09.2021 13:48:56","Администрирование","Документация В2С","Копии документов для Tele2","28.09.2021 13:48:56","нет","232","232","232","OBO","25.09.2021 17:40:31","232"
"TT16928800","Назначена на группу","25.09.2021 17:18:17","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 17:18:17","нет","","","","","",""
"TT16928334","Назначена на группу","25.09.2021 16:03:04","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.10.2021 16:03:04","нет","","","","","",""
"TT16929909","Закрыта","25.09.2021 22:05:05","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.01.2022 14:05:05","нет","296","296","296","Technology TT","26.09.2021 3:01:50","296"
"TT16926761","Назначена на группу","25.09.2021 12:28:15","Администрирование","Администрирование B2C","Регистрационная форма","27.09.2021 12:28:15","нет","","","","","",""
"TT16929743","Назначена на группу","25.09.2021 21:04:24","Претензия","MNP","Пропуск портации абонента B2C OUT (исходящий)","26.09.2021 21:04:24","нет","","","","","",""
"TT16927931","Назначена на группу","25.09.2021 15:04:39","Претензия","Претензии к дилеру","Не выполнена операция клиента","02.10.2021 15:04:39","нет","","","","","",""
"TT16925831","Закрыта","25.09.2021 10:30:10","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.09.2021 10:30:10","нет","378","378","378","OBO","25.09.2021 16:48:42","378"
"TT16927431","Закрыта","25.09.2021 13:57:08","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 1:57:08","нет","11","11","11","OBO","25.09.2021 14:27:32","11"
"TT16929184","Закрыта","25.09.2021 18:32:54","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 6:32:54","нет","46","46","46","OBO","25.09.2021 20:24:15","46"
"TT16929966","Назначена на группу","25.09.2021 22:38:41","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 10:38:41","нет","","","","","",""
"TT16928377","Назначена на группу","25.09.2021 16:10:02","Претензия","CCB","Обратная связь на работу оператора КЦ","30.09.2021 16:10:02","нет","","","","","",""
"TT16929953","Закрыта","25.09.2021 22:33:21","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 14:33:21","нет","268","268","268","Technology TT","26.09.2021 3:01:50","268"
"TT16927145","Назначена на группу","25.09.2021 13:15:48","Претензия","Сеть","Поиск сети","28.09.2021 13:15:48","нет","13","13","13","Tech MOS","25.09.2021 13:28:08","13"
"TT16926905","Закрыта","25.09.2021 12:45:22","Администрирование","Администрирование B2B","Отправка разовых счетов ЭЦП","26.09.2021 12:45:22","нет","820","820","820","B2B Admin","26.09.2021 2:25:10","820"
"TT16927350","Назначена на группу","25.09.2021 13:46:44","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.10.2021 13:46:44","нет","","","","","",""
"TT16926861","Внешний запрос","25.09.2021 12:41:29","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 0:41:29","нет","45","45","45","OBO","25.09.2021 20:43:28","45"
"TT16928174","Назначена на группу","25.09.2021 15:39:24","Администрирование","Администрирование B2C","Корректировка РФА","27.09.2021 15:39:24","нет","","","","","",""
"TT16928712","Закрыта","25.09.2021 17:04:18","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.01.2022 9:04:18","нет","597","597","597","Technology TT","26.09.2021 3:01:50","597"
"TT16926086","Закрыта","25.09.2021 11:00:58","Претензия","Технологическая заявка","Слабое покрытие в помещении","25.01.2022 3:00:58","нет","961","961","961","Technology TT","26.09.2021 3:01:50","961"
"TT16926101","Закрыта","25.09.2021 11:02:22","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 11:02:22","нет","213","213","213","OBO","25.09.2021 14:35:10","213"
"TT16929787","Назначена на группу","25.09.2021 21:24:10","Администрирование","ГОЗ (corpzapros)","Запрос компенсации","27.09.2021 21:24:10","нет","","","","","",""
"TT16929045","Закрыта","25.09.2021 18:05:45","Претензия","Технологическая заявка","Слабое покрытие в помещении","25.01.2022 10:05:45","нет","536","536","536","Technology TT","26.09.2021 3:01:50","536"
"TT16926022","Закрыта","25.09.2021 10:53:29","Претензия","Технологическая заявка","Слабое покрытие в помещении","25.01.2022 2:53:29","нет","968","968","968","Technology TT","26.09.2021 3:01:50","968"
"TT16928724","Внешний запрос","25.09.2021 17:05:43","Претензия","Контент","Абонент ничего не заказывал","28.09.2021 5:05:43","нет","8","8","8","OBO","25.09.2021 17:13:23","8"
"TT16924922","Закрыта","25.09.2021 8:01:45","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 16:01:45","нет","40","40","40","OBO","25.09.2021 8:41:24","40"
"TT16925883","Закрыта","25.09.2021 10:38:29","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 10:38:29","нет","171","171","171","OBO","25.09.2021 13:29:27","171"
"TT16926214","Внешний запрос","25.09.2021 11:17:44","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 23:17:44","нет","107","107","107","OBO","25.09.2021 13:04:19","107"
"TT16925258","Назначена на группу","25.09.2021 9:07:56","Претензия","Личный кабинет","Мой Tele2","29.09.2021 9:07:56","нет","6","6","6","OBO","25.09.2021 9:13:07","6"
"TT16926050","Закрыта","25.09.2021 10:56:56","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.09.2021 10:56:56","нет","33","33","33","OBO","25.09.2021 11:29:24","33"
"TT16926730","Закрыта","25.09.2021 12:24:47","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","25.01.2022 4:24:47","нет","877","877","877","Technology TT","26.09.2021 3:01:50","877"
