#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16888433","Закрыта","20.09.2021 15:43:39","Администрирование","Одобрение ЭРФ","Переоформление","21.09.2021 15:43:39","нет","1370","1370","1370","OBO","21.09.2021 14:33:00","1370"
"TT16888881","Закрыта","20.09.2021 16:32:55","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 16:32:55","нет","247","247","247","OBO","20.09.2021 20:39:48","247"
"TT16883437","Закрыта","20.09.2021 8:05:03","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.09.2021 8:05:03","нет","2694","2694","2694","OBO","22.09.2021 4:59:57","2694"
"TT16887329","Закрыта","20.09.2021 13:46:26","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","05.10.2021 13:46:26","нет","5931","5931","5931","BO MOS","24.09.2021 16:37:54","5931"
"TT16890880","Закрыта","20.09.2021 22:48:11","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 14:48:11","нет","253","253","253","Technology TT","21.09.2021 3:01:30","253"
"TT16885722","Закрыта","20.09.2021 11:46:57","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 23:46:57","нет","174","174","174","OBO","20.09.2021 19:24:12","174"
"TT16884315","Ожидание информации","20.09.2021 9:52:09","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","05.10.2021 9:52:09","нет","3173","3173","3173","OBO","22.09.2021 14:45:22","3173"
"TT16884763","Закрыта","20.09.2021 10:33:39","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 10:33:39","нет","218","218","218","OBO","20.09.2021 14:11:15","218"
"TT16888591","Закрыта","20.09.2021 16:00:59","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 16:00:59","нет","8","8","8","OBO","20.09.2021 16:09:29","8"
"TT16883946","Закрыта","20.09.2021 9:13:20","Претензия","Контент","SMS-знакомства","22.09.2021 21:13:20","нет","102","102","102","OBO","20.09.2021 10:55:39","102"
"TT16884866","Закрыта","20.09.2021 10:42:18","Претензия","Телефония","Не поступают входящие вызовы","23.09.2021 10:42:18","нет","1720","17","17","OBO","21.09.2021 15:22:38","17"
"TT16884866","Закрыта","20.09.2021 10:42:18","Претензия","Телефония","Не поступают входящие вызовы","23.09.2021 10:42:18","нет","1720","1703","1703","Tech EKT","21.09.2021 15:05:56","1703"
"TT16887510","Закрыта","20.09.2021 14:07:09","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","21.09.2021 14:07:09","нет","777","777","777","B2B Admin","21.09.2021 3:04:32","777"
"TT16887633","Закрыта","20.09.2021 14:20:06","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 22:20:06","нет","72","72","72","OBO","20.09.2021 15:32:13","72"
"TT16887869","Назначена на группу","20.09.2021 14:49:27","Претензия","Тарификация","Удвоение пакета ГБ","24.09.2021 14:49:27","нет","6913","137","19","OBO","25.09.2021 10:02:05","220"
"TT16887869","Назначена на группу","20.09.2021 14:49:27","Претензия","Тарификация","Удвоение пакета ГБ","24.09.2021 14:49:27","нет","6913","1239","1167","NPD_CC_PCI_troubles","22.09.2021 11:08:14","2406"
"TT16887869","Назначена на группу","20.09.2021 14:49:27","Претензия","Тарификация","Удвоение пакета ГБ","24.09.2021 14:49:27","нет","6913","3237","3237","CBM_NS","24.09.2021 17:05:24","3237"
"TT16887869","Назначена на группу","20.09.2021 14:49:27","Претензия","Тарификация","Удвоение пакета ГБ","24.09.2021 14:49:27","нет","6913","953","97","Billing Support","25.09.2021 9:30:33","1050"
"TT16884612","Закрыта","20.09.2021 10:18:48","Администрирование","Администрирование B2B","Списание за категорийный номер","20.09.2021 22:18:48","нет","14","14","14","B2B Admin","20.09.2021 10:32:20","14"
"TT16883656","Закрыта","20.09.2021 8:33:47","Администрирование","Администрирование B2C","Корректировка РФА","22.09.2021 8:33:47","нет","11","11","11","OBO","20.09.2021 8:44:41","11"
"TT16889730","Назначена на группу","20.09.2021 18:08:14","Претензия","RBT-Гудок","Прочее","24.09.2021 18:08:14","нет","5433","965","965","OBO","21.09.2021 10:13:58","965"
"TT16889730","Назначена на группу","20.09.2021 18:08:14","Претензия","RBT-Гудок","Прочее","24.09.2021 18:08:14","нет","5433","4468","4468","VAS Customer Services","24.09.2021 12:41:48","4468"
"TT16889529","Закрыта","20.09.2021 17:41:39","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","23.09.2021 17:41:39","нет","55","55","55","OBO","20.09.2021 18:36:24","55"
"TT16889129","Закрыта","20.09.2021 16:56:18","Администрирование","Администрирование B2B","Расторжение договора (полное)","21.09.2021 16:56:18","нет","134","134","134","B2B Admin","20.09.2021 19:10:08","134"
"TT16889483","Назначена на группу","20.09.2021 17:34:13","Администрирование","Администрирование B2C","Возврат денежных средств","05.10.2021 17:34:13","нет","","","","","",""
"TT16886791","Закрыта","20.09.2021 12:55:43","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 4:55:43","нет","846","846","846","Technology TT","21.09.2021 3:01:30","846"
"TT16885969","Закрыта","20.09.2021 12:01:28","Претензия","Технологическая заявка","Слабое покрытие в помещении","20.01.2022 4:01:27","нет","900","900","900","Technology TT","21.09.2021 3:01:30","900"
"TT16886427","Закрыта","20.09.2021 12:21:11","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 12:21:11","нет","177","177","177","OBO","20.09.2021 15:18:27","177"
"TT16884352","Закрыта","20.09.2021 9:56:26","Администрирование","Администрирование B2B","Заявка потенциального клиента","21.09.2021 9:56:26","нет","64","64","64","DS ORB","20.09.2021 11:00:59","64"
"TT16883323","В работе","20.09.2021 7:36:29","Претензия","Телефония","Исходящие местные вызовы","04.10.2021 7:36:29","нет","5388","5388","5388","Tech SAH","24.09.2021 1:24:22","5388"
"TT16891125","Закрыта","21.09.2021 1:28:37","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","21.10.2021 1:28:37","нет","1533","1533","1533","Technology TT","22.09.2021 3:01:52","1533"
"TT16883208","Закрыта","20.09.2021 7:03:41","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 7:03:41","нет","45","45","45","OBO","20.09.2021 7:48:14","45"
"TT16882818","Закрыта","20.09.2021 4:13:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 4:13:56","нет","2813","2813","2813","OBO","22.09.2021 3:06:57","2813"
"TT16888389","Закрыта","20.09.2021 15:38:24","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 7:38:24","нет","683","683","683","Technology TT","21.09.2021 3:01:30","683"
"TT16889579","Закрыта","20.09.2021 17:48:51","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 9:48:51","нет","553","553","553","Technology TT","21.09.2021 3:01:30","553"
"TT16888872","Закрыта","20.09.2021 16:31:58","Администрирование","Администрирование B2C","Корректировка РФА","22.09.2021 16:31:58","нет","40","40","40","OBO","20.09.2021 17:11:50","40"
"TT16884002","Закрыта","20.09.2021 9:19:20","Претензия","CCB","Обратная связь на работу оператора КЦ","25.09.2021 9:19:20","нет","1928","1928","1928","Мониторинг","21.09.2021 17:27:44","1928"
"TT16884583","Закрыта","20.09.2021 10:16:49","Администрирование","Администрирование B2B","Блокировка номеров","20.09.2021 13:16:49","нет","24","24","24","B2B Admin","20.09.2021 10:40:51","24"
"TT16885445","Ожидание информации","20.09.2021 11:29:22","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","05.10.2021 11:29:22","нет","4059","4059","4059","OBO","23.09.2021 7:08:42","4059"
"TT16885782","Закрыта","20.09.2021 11:50:03","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 11:50:03","нет","5970","5970","5970","BO MOS","24.09.2021 15:20:53","5970"
"TT16886519","Закрыта","20.09.2021 12:28:55","Администрирование","Администрирование B2C","Регистрационная форма","22.09.2021 12:28:55","нет","208","13","13","BO CHE","20.09.2021 14:48:39","13"
"TT16886519","Закрыта","20.09.2021 12:28:55","Администрирование","Администрирование B2C","Регистрационная форма","22.09.2021 12:28:55","нет","208","127","68","OBO","20.09.2021 15:56:21","195"
"TT16888974","Закрыта","20.09.2021 16:41:25","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 16:41:25","нет","266","266","266","OBO","20.09.2021 21:07:00","266"
"TT16883471","Закрыта","20.09.2021 8:11:48","Администрирование","Администрирование B2B","Запрос компенсации","23.09.2021 8:11:48","нет","29","29","29","CKBO B2B","20.09.2021 8:40:54","29"
"TT16884699","Закрыта","20.09.2021 10:26:39","Администрирование","Администрирование B2B","Установка/изменение кредитного лимита","21.09.2021 10:26:39","нет","35","35","35","B2B Admin","20.09.2021 11:01:57","35"
"TT16884831","Закрыта","20.09.2021 10:39:42","Претензия","Технологическая заявка","Длительные проблемы с сетью","20.09.2022 10:39:42","нет","982","982","982","Technology TT","21.09.2021 3:01:30","982"
"TT16889120","Закрыта","20.09.2021 16:55:20","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 8:55:20","нет","606","606","606","Technology TT","21.09.2021 3:01:30","606"
"TT16889218","Закрыта","20.09.2021 17:04:47","Администрирование","Администрирование B2C","Ошибочный наличный платёж","21.09.2021 1:04:47","нет","33","33","33","OBO","20.09.2021 17:37:19","33"
"TT16884614","Закрыта","20.09.2021 10:19:12","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 10:19:12","нет","212","212","212","OBO","20.09.2021 13:51:24","212"
"TT16887026","Закрыта","20.09.2021 13:17:27","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 1:17:27","нет","316","316","316","OBO","20.09.2021 19:20:51","316"
"TT16887310","Закрыта","20.09.2021 13:44:24","Претензия","Интернет магазин","Жалоба на курьерскую доставку","23.09.2021 13:44:24","нет","23","23","23","OBO","20.09.2021 15:04:17","23"
"TT16884704","Закрыта","20.09.2021 10:27:12","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 2:27:12","нет","994","994","994","Technology TT","21.09.2021 3:01:30","994"
"TT16886884","Закрыта","20.09.2021 13:04:15","Администрирование","Администрирование B2B","ДКП_Бизнес Окружение","22.09.2021 13:04:15","нет","2758","2758","2758","B2B Admin","22.09.2021 11:02:41","2758"
"TT16885383","Закрыта","20.09.2021 11:24:46","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 11:24:46","нет","85","85","85","OBO","20.09.2021 13:35:10","85"
"TT16888767","Закрыта","20.09.2021 16:21:41","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 8:21:41","нет","640","640","640","Technology TT","21.09.2021 3:01:30","640"
"TT16888034","Закрыта","20.09.2021 15:03:15","Претензия","Почта","obo_koordinator","23.09.2021 15:03:15","нет","1256","1256","1256","OBO","21.09.2021 11:59:46","1256"
"TT16887967","Закрыта","20.09.2021 14:57:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 14:57:41","нет","1343","1343","1343","BO MOS","21.09.2021 13:20:45","1343"
"TT16884165","Закрыта","20.09.2021 9:36:08","Претензия","MNP","Перезаведение портации","23.09.2021 9:36:08","нет","266","266","266","OBO","20.09.2021 14:02:59","266"
"TT16885023","Закрыта","20.09.2021 10:58:30","Претензия","NPS","Передача данных - Нет соединения","20.09.2022 10:58:30","нет","962","962","962","NPS","21.09.2021 3:00:32","962"
"TT16886695","Ожидание информации","20.09.2021 12:46:12","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","05.10.2021 12:46:12","нет","2940","2940","2940","OBO","22.09.2021 13:46:41","2940"
"TT16882981","Закрыта","20.09.2021 5:36:41","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 13:36:41","нет","12","12","12","OBO","20.09.2021 5:48:09","12"
"TT16883585","В работе","20.09.2021 8:25:51","Претензия","Телефония","Исходящие местные вызовы","07.10.2021 8:25:51","нет","4801","0","0","OBO","23.09.2021 16:26:32","0"
"TT16883585","В работе","20.09.2021 8:25:51","Претензия","Телефония","Исходящие местные вызовы","07.10.2021 8:25:51","нет","4801","4801","4801","Tech VRN","23.09.2021 16:26:30","4801"
"TT16884111","Закрыта","20.09.2021 9:31:08","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","20.01.2022 1:31:08","нет","1050","1050","1050","Technology TT","21.09.2021 3:01:30","1050"
"TT16882772","Закрыта","20.09.2021 3:28:54","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.09.2021 3:28:54","нет","2070","2070","2070","OBO","21.09.2021 13:58:43","2070"
"TT16883662","Закрыта","20.09.2021 8:34:26","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 8:34:26","нет","243","243","243","OBO","20.09.2021 12:37:17","243"
"TT16884810","Закрыта","20.09.2021 10:37:51","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 10:37:51","нет","219","219","219","OBO","20.09.2021 14:16:25","219"
"TT16885126","Закрыта","20.09.2021 11:05:51","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 3:05:51","нет","956","956","956","Technology TT","21.09.2021 3:01:30","956"
"TT16888883","Назначена на группу","20.09.2021 16:33:03","Претензия","","","","нет","","","","","",""
"TT16884425","Закрыта","20.09.2021 10:04:54","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 22:04:54","нет","12","12","12","OBO","20.09.2021 18:59:10","12"
"TT16890034","Закрыта","20.09.2021 18:58:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 18:58:13","нет","2574","2574","2574","BO MOS","22.09.2021 13:52:53","2574"
"TT16883671","Закрыта","20.09.2021 8:35:57","Претензия","Передача данных","Нет соединения 4G","23.09.2021 8:35:57","нет","368","5","5","Tech SPB","20.09.2021 14:43:47","5"
"TT16883671","Закрыта","20.09.2021 8:35:57","Претензия","Передача данных","Нет соединения 4G","23.09.2021 8:35:57","нет","368","363","363","OBO","20.09.2021 14:38:15","363"
"TT16887954","Закрыта","20.09.2021 14:56:51","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","20.01.2022 6:56:51","нет","725","725","725","Technology TT","21.09.2021 3:01:30","725"
"TT16887656","Закрыта","20.09.2021 14:21:27","Претензия","Технологическая заявка","Слабое покрытие в помещении","20.01.2022 6:21:27","нет","760","760","760","Technology TT","21.09.2021 3:01:30","760"
"TT16884417","Закрыта","20.09.2021 10:04:32","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 10:04:32","нет","5915","5915","5915","BO MOS","24.09.2021 12:39:09","5915"
"TT16889831","Закрыта","20.09.2021 18:24:15","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 18:24:15","нет","2599","2599","2599","BO MOS","22.09.2021 13:43:38","2599"
"TT16884327","Закрыта","20.09.2021 9:53:22","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 21:53:22","нет","41","41","41","OBO","20.09.2021 14:58:19","41"
"TT16889324","Закрыта","20.09.2021 17:16:59","Претензия","Личный кабинет","Проблема в работе ЛК","24.09.2021 17:16:59","нет","2823","162","7","OBO","22.09.2021 16:20:57","169"
"TT16889324","Закрыта","20.09.2021 17:16:59","Претензия","Личный кабинет","Проблема в работе ЛК","24.09.2021 17:16:59","нет","2823","2654","2654","WEB Support","22.09.2021 13:38:59","2654"
"TT16883870","Закрыта","20.09.2021 9:04:52","Администрирование","Администрирование B2C","Перечисление на номер телефона","05.10.2021 9:04:52","нет","2201","2201","2201","OBO","21.09.2021 21:45:15","2201"
"TT16887022","Закрыта","20.09.2021 13:16:52","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 13:16:52","нет","168","168","168","OBO","20.09.2021 16:04:52","168"
"TT16889842","Закрыта","20.09.2021 18:25:48","Претензия","Технологическая заявка","Длительные проблемы с сетью","20.09.2022 18:25:48","нет","516","516","516","Technology TT","21.09.2021 3:01:30","516"
"TT16885404","Закрыта","20.09.2021 11:26:00","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 3:26:00","нет","935","935","935","Technology TT","21.09.2021 3:01:30","935"
"TT16886589","Закрыта","20.09.2021 12:36:27","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 4:36:27","нет","865","865","865","Technology TT","21.09.2021 3:01:30","865"
"TT16888271","Закрыта","20.09.2021 15:25:49","Претензия","CCB","Жалоба на сотрудника телемаркетинга","21.09.2021 15:25:49","нет","696","696","696","Technology TT","21.09.2021 3:01:30","696"
"TT16884972","Закрыта","20.09.2021 10:53:09","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","20.01.2022 2:53:09","нет","968","968","968","Technology TT","21.09.2021 3:01:30","968"
"TT16889880","Закрыта","20.09.2021 18:32:40","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 10:32:40","нет","509","509","509","Technology TT","21.09.2021 3:01:30","509"
"TT16888553","Закрыта","20.09.2021 15:56:40","Администрирование","Администрирование B2B","Расторжение договора (полное)","21.09.2021 15:56:40","нет","975","975","975","B2B Admin","21.09.2021 8:11:04","975"
"TT16887272","Закрыта","20.09.2021 13:40:23","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","20.01.2022 5:40:23","нет","801","801","801","Technology TT","21.09.2021 3:01:30","801"
"TT16884867","Закрыта","20.09.2021 10:42:24","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 10:42:24","нет","1491","1491","1491","BO MOS","21.09.2021 11:33:11","1491"
"TT16888959","Закрыта","20.09.2021 16:40:21","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 4:40:21","нет","865","865","865","OBO","22.09.2021 6:56:05","865"
"TT16884797","Закрыта","20.09.2021 10:36:12","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 22:36:12","нет","36","36","36","OBO","21.09.2021 12:18:27","36"
"TT16883080","Закрыта","20.09.2021 6:11:48","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 18:11:48","нет","146","146","146","OBO","20.09.2021 14:33:53","146"
"TT16888958","Закрыта","20.09.2021 16:40:21","Претензия","Письменная претензия","Ответ на письменную претензию","20.10.2021 16:40:21","нет","2791","2791","2791","OBO","23.09.2021 10:30:02","2791"
"TT16884164","Закрыта","20.09.2021 9:36:08","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 9:36:08","нет","1957","1957","1957","OBO","21.09.2021 18:13:02","1957"
"TT16887777","Закрыта","20.09.2021 14:38:39","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 22:38:39","нет","52","52","52","OBO","20.09.2021 15:30:35","52"
"TT16886011","Закрыта","20.09.2021 12:03:15","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 12:03:15","нет","74","74","74","OBO","20.09.2021 13:17:57","74"
"TT16883506","Закрыта","20.09.2021 8:16:20","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","20.01.2022 0:16:20","нет","1125","1125","1125","Technology TT","21.09.2021 3:01:30","1125"
"TT16887296","Закрыта","20.09.2021 13:43:13","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 5:43:13","нет","798","798","798","Technology TT","21.09.2021 3:01:30","798"
"TT16883701","Закрыта","20.09.2021 8:39:13","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 20:39:13","нет","42","42","42","OBO","21.09.2021 8:18:00","42"
"TT16887512","Закрыта","20.09.2021 14:07:15","Претензия","NPS","Передача данных - Низкая скорость","20.09.2022 14:07:15","нет","773","773","773","NPS","21.09.2021 3:00:32","773"
"TT16888919","Закрыта","20.09.2021 16:36:51","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 16:36:51","нет","246","246","246","OBO","20.09.2021 20:42:51","246"
"TT16889262","Назначена на группу","20.09.2021 17:10:11","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","20.11.2021 17:10:11","нет","1772","1772","1772","OBO","21.09.2021 22:42:04","1772"
"TT16884415","Закрыта","20.09.2021 10:04:20","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 22:04:20","нет","24","24","24","OBO","20.09.2021 10:28:04","24"
"TT16888873","Закрыта","20.09.2021 16:32:16","Администрирование","Администрирование B2C","Корректировка РФА","22.09.2021 16:32:16","нет","42","42","42","OBO","20.09.2021 17:14:52","42"
"TT16887491","Закрыта","20.09.2021 14:04:34","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 6:04:34","нет","777","777","777","Technology TT","21.09.2021 3:01:30","777"
"TT16888384","Закрыта","20.09.2021 15:37:31","Претензия","Технологическая заявка","Претензии к дилеру - Сотрудника ЦО нет на рабочем месте","27.09.2021 15:37:31","нет","684","684","684","Technology TT","21.09.2021 3:01:30","684"
"TT16884827","Закрыта","20.09.2021 10:39:30","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 2:39:30","нет","982","982","982","Technology TT","21.09.2021 3:01:30","982"
"TT16884934","Закрыта","20.09.2021 10:49:50","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.09.2021 10:49:50","нет","2805","2805","2805","OBO","22.09.2021 9:34:40","2805"
"TT16888798","Закрыта","20.09.2021 16:24:51","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 16:24:51","нет","2627","2627","2627","OBO","22.09.2021 12:11:44","2627"
"TT16885053","Закрыта","20.09.2021 11:00:46","Администрирование","Администрирование B2B","Управление Общими пакетами","21.09.2021 11:00:46","нет","133","76","16","B2B Admin","20.09.2021 15:44:35","133"
"TT16885053","Закрыта","20.09.2021 11:00:46","Администрирование","Администрирование B2B","Управление Общими пакетами","21.09.2021 11:00:46","нет","133","0","0","Corp VLG","20.09.2021 14:28:15","0"
"TT16885242","Закрыта","20.09.2021 11:13:49","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 11:13:49","нет","85","85","85","OBO","20.09.2021 12:38:04","85"
"TT16887206","Закрыта","20.09.2021 13:33:37","Претензия","Претензии к дилеру","Некорректная информация","27.09.2021 13:33:37","нет","1217","1217","1217","OBO","21.09.2021 9:50:29","1217"
"TT16889653","Закрыта","20.09.2021 17:59:17","Претензия","MNP","Ошибка дилера","25.09.2021 17:59:17","нет","993","854","21","OBO","21.09.2021 10:32:44","875"
"TT16889653","Закрыта","20.09.2021 17:59:17","Претензия","MNP","Ошибка дилера","25.09.2021 17:59:17","нет","993","118","118","Group_mnp","21.09.2021 10:11:03","118"
"TT16889186","Закрыта","20.09.2021 17:00:54","Претензия","Технологическая заявка","Длительные проблемы с сетью","20.09.2022 17:00:54","нет","601","601","601","Technology TT","21.09.2021 3:01:30","601"
"TT16886701","Закрыта","20.09.2021 12:46:37","Претензия","NPS","Передача данных - Нет соединения","20.09.2022 12:46:37","нет","854","854","854","NPS","21.09.2021 3:00:32","854"
"TT16883061","Закрыта","20.09.2021 6:03:03","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 6:03:03","нет","47","47","47","OBO","20.09.2021 6:50:42","47"
"TT16884053","Закрыта","20.09.2021 9:25:16","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 17:25:16","нет","17","17","17","OBO","20.09.2021 9:42:37","17"
"TT16888732","Закрыта","20.09.2021 16:16:28","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 8:16:28","нет","645","645","645","Technology TT","21.09.2021 3:01:30","645"
"TT16885875","Закрыта","20.09.2021 11:56:51","Претензия","CCB","Обратная связь на работу оператора КЦ","25.09.2021 11:56:51","нет","282","282","282","Мониторинг","20.09.2021 16:38:24","282"
"TT16887088","Закрыта","20.09.2021 13:24:05","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 21:24:05","нет","65","65","65","OBO","20.09.2021 14:29:45","65"
"TT16890503","Закрыта","20.09.2021 20:43:11","Претензия","Технологическая заявка","Претензии к дилеру - Некорректное общение с абонентом","27.09.2021 20:43:11","нет","378","378","378","Technology TT","21.09.2021 3:01:30","378"
"TT16885165","Закрыта","20.09.2021 11:08:21","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 3:08:21","нет","953","953","953","Technology TT","21.09.2021 3:01:30","953"
"TT16890518","Закрыта","20.09.2021 20:46:57","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 8:46:57","нет","710","710","710","OBO","21.09.2021 13:50:09","710"
"TT16886737","Назначена на группу","20.09.2021 12:50:25","Администрирование","Администрирование B2B","Расторжение договора (полное)","24.09.2021 12:50:25","нет","4526","2","2","Corp MOS","24.09.2021 13:06:24","4"
"TT16886737","Назначена на группу","20.09.2021 12:50:25","Администрирование","Администрирование B2B","Расторжение договора (полное)","24.09.2021 12:50:25","нет","4526","4261","1","B2B Admin","24.09.2021 13:14:54","4522"
"TT16885747","Закрыта","20.09.2021 11:47:56","Администрирование","Администрирование B2B","Переоформление с ФЛ на ЮЛ ","21.09.2021 11:47:56","нет","174","174","174","B2B Admin","20.09.2021 14:41:25","174"
"TT16883871","Закрыта","20.09.2021 9:04:53","Претензия","Претензии к дилеру","Не выполнена операция клиента","27.09.2021 9:04:53","нет","198","198","198","OBO","20.09.2021 12:22:29","198"
"TT16887318","Закрыта","20.09.2021 13:44:56","Претензия","NPS","Передача данных - Нет соединения","20.09.2022 13:44:56","нет","796","796","796","NPS","21.09.2021 3:00:32","796"
"TT16884051","Закрыта","20.09.2021 9:25:04","Администрирование","Администрирование B2B","Установка/изменение кредитного лимита","21.09.2021 9:25:04","нет","90","90","90","B2B Admin","20.09.2021 10:55:28","90"
"TT16887772","Закрыта","20.09.2021 14:37:52","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 6:37:52","нет","744","744","744","Technology TT","21.09.2021 3:01:30","744"
"TT16889320","Закрыта","20.09.2021 17:16:23","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","20.01.2022 9:16:22","нет","585","585","585","Technology TT","21.09.2021 3:01:30","585"
"TT16883313","Закрыта","20.09.2021 7:33:46","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 19:33:46","нет","147","147","147","OBO","20.09.2021 10:00:27","147"
"TT16884501","Закрыта","20.09.2021 10:09:20","Администрирование","Администрирование B2C","Переформление по смерти абонента","25.09.2021 10:09:20","нет","89","89","89","OBO","20.09.2021 11:38:53","89"
"TT16887559","Закрыта","20.09.2021 14:11:38","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 14:11:38","нет","144","144","144","OBO","20.09.2021 16:35:09","144"
"TT16887732","Закрыта","20.09.2021 14:32:44","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 2:32:44","нет","337","337","337","OBO","22.09.2021 6:06:05","337"
"TT16889814","Закрыта","20.09.2021 18:21:37","Претензия","Проблемы с платежами","Терминал CyberPlat","23.09.2021 18:21:37","нет","2364","2364","2364","OBO","22.09.2021 9:45:22","2364"
