#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16900746","В работе","22.09.2021 6:45:47","MVNO","Телефония (MVNO)","Исходящие местные вызовы","09.10.2021 6:45:47","нет","1032","432","432","OBO","22.09.2021 13:59:35","432"
"TT16900746","В работе","22.09.2021 6:45:47","MVNO","Телефония (MVNO)","Исходящие местные вызовы","09.10.2021 6:45:47","нет","1032","600","600","Tech KAM","22.09.2021 23:59:42","600"
"TT16907316","Назначена на группу","22.09.2021 19:00:41","Претензия","Претензии к дилеру","Не выполнена операция клиента","29.09.2021 19:00:41","нет","1265","1265","1265","OBO","23.09.2021 16:05:12","1265"
"TT16907693","Закрыта","22.09.2021 20:17:04","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 8:17:04","нет","890","890","890","OBO","24.09.2021 15:12:08","890"
"TT16905416","Закрыта","22.09.2021 15:13:56","MVNO","Передача данных (MVNO)","Нет соединения","25.09.2021 15:13:56","нет","3318","1357","1357","Tech SAM","23.09.2021 14:27:53","1357"
"TT16905416","Закрыта","22.09.2021 15:13:56","MVNO","Передача данных (MVNO)","Нет соединения","25.09.2021 15:13:56","нет","3318","35","9","OBO","23.09.2021 14:36:32","44"
"TT16905416","Закрыта","22.09.2021 15:13:56","MVNO","Передача данных (MVNO)","Нет соединения","25.09.2021 15:13:56","нет","3318","1917","1917","RT L2","24.09.2021 22:33:38","1917"
"TT16903447","Закрыта","22.09.2021 11:55:49","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 3:55:49","нет","906","906","906","Technology TT","23.09.2021 3:01:44","906"
"TT16908128","Закрыта","22.09.2021 22:32:26","Претензия","SMS","Не получить SMS от Tele2","23.09.2021 22:32:26","нет","773","773","773","OBO","23.09.2021 11:25:02","773"
"TT16901610","Закрыта","22.09.2021 9:20:41","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.10.2021 9:20:41","нет","1494","1494","1494","BO MOS","23.09.2021 10:14:32","1494"
"TT16906988","Назначена на группу","22.09.2021 18:06:36","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.10.2021 18:06:36","нет","","","","","",""
"TT16904758","Закрыта","22.09.2021 14:12:20","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 6:12:20","нет","769","769","769","Technology TT","23.09.2021 3:01:44","769"
"TT16906588","Закрыта","22.09.2021 17:14:38","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","02.10.2021 17:14:38","нет","3009","3009","3009","OBO","24.09.2021 19:23:15","3009"
"TT16900948","Закрыта","22.09.2021 7:35:29","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 7:35:29","нет","673","673","673","OBO","22.09.2021 18:48:12","673"
"TT16903984","Назначена на группу","22.09.2021 12:52:39","MVNO","Сеть (MVNO)","Поиск сети","25.09.2021 12:52:39","нет","73","73","73","OBO","22.09.2021 14:05:31","73"
"TT16900666","Ожидание информации","22.09.2021 6:25:09","Администрирование","Администрирование B2C","Возврат денежных средств","07.10.2021 6:25:09","нет","1533","1533","1533","OBO","23.09.2021 7:58:24","1533"
"TT16907730","Закрыта","22.09.2021 20:27:02","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 12:27:02","нет","394","394","394","Technology TT","23.09.2021 3:01:44","394"
"TT16907641","Закрыта","22.09.2021 20:04:39","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.10.2021 20:04:39","нет","2292","842","842","OBO","24.09.2021 4:47:22","842"
"TT16907641","Закрыта","22.09.2021 20:04:39","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.10.2021 20:04:39","нет","2292","1121","329","BO MOS","24.09.2021 10:16:20","1450"
"TT16903407","Закрыта","22.09.2021 11:53:00","Администрирование","Администрирование B2C","Смена владельца","27.09.2021 11:53:00","нет","1494","1494","1494","OBO","23.09.2021 12:47:19","1494"
"TT16901854","Закрыта","22.09.2021 9:51:06","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 1:51:06","нет","1030","1030","1030","Technology TT","23.09.2021 3:01:44","1030"
"TT16904932","Закрыта","22.09.2021 14:30:20","Администрирование","Администрирование B2C","Ошибочный наличный платёж","22.09.2021 22:30:20","нет","94","94","94","OBO","22.09.2021 16:04:49","94"
"TT16906676","Закрыта","22.09.2021 17:24:20","Претензия","CCB","Обратная связь на работу оператора КЦ","27.09.2021 17:24:20","нет","2526","2526","2526","Мониторинг","24.09.2021 11:30:54","2526"
"TT16904208","Закрыта","22.09.2021 13:14:48","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","24.09.2021 13:14:48","нет","18","18","18","CKBO B2B","22.09.2021 13:32:52","18"
"TT16901274","Закрыта","22.09.2021 8:36:51","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 0:36:51","нет","1105","1105","1105","Technology TT","23.09.2021 3:01:44","1105"
"TT16902437","Закрыта","22.09.2021 10:37:38","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 2:37:38","нет","984","984","984","Technology TT","23.09.2021 3:01:44","984"
"TT16904732","Закрыта","22.09.2021 14:09:57","Администрирование","Администрирование B2C","Создание/изменение КЛС","25.09.2021 14:09:57","нет","591","591","591","OBO","23.09.2021 0:00:00","591"
"TT16906925","Закрыта","22.09.2021 17:59:00","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 17:59:00","нет","2180","2180","2180","OBO","24.09.2021 6:19:07","2180"
"TT16904556","Закрыта","22.09.2021 13:50:28","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 5:50:28","нет","791","791","791","Technology TT","23.09.2021 3:01:44","791"
"TT16907733","Закрыта","22.09.2021 20:27:40","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.10.2021 20:27:40","нет","3813","3813","3813","OBO","25.09.2021 12:00:39","3813"
"TT16903473","Закрыта","22.09.2021 11:58:13","Претензия","Передача данных","Нет соединения 4G","25.09.2021 11:58:13","нет","1533","180","16","OBO","23.09.2021 13:31:06","196"
"TT16903473","Закрыта","22.09.2021 11:58:13","Претензия","Передача данных","Нет соединения 4G","25.09.2021 11:58:13","нет","1533","1337","1337","Tech KRA","23.09.2021 13:15:28","1337"
"TT16900914","Закрыта","22.09.2021 7:29:54","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","02.10.2021 7:29:54","нет","3254","3254","3254","OBO","24.09.2021 13:43:24","3254"
"TT16905711","Закрыта","22.09.2021 15:45:26","Претензия","CCB","Жалоба на сотрудника телемаркетинга","23.09.2021 15:45:26","нет","676","676","676","Technology TT","23.09.2021 3:01:44","676"
"TT16905629","Закрыта","22.09.2021 15:36:54","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 3:36:54","нет","81","81","81","OBO","23.09.2021 17:54:53","81"
"TT16901404","Закрыта","22.09.2021 8:52:32","Претензия","NPS","Передача данных - Нет соединения","22.09.2022 8:52:32","нет","1088","1088","1088","NPS","23.09.2021 3:00:39","1088"
"TT16902709","Закрыта","22.09.2021 11:01:58","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 3:01:58","нет","960","960","960","Technology TT","23.09.2021 3:01:44","960"
"TT16905548","Назначена на группу","22.09.2021 15:29:05","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 15:29:05","нет","","","","","",""
"TT16904103","Закрыта","22.09.2021 13:04:35","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","23.09.2021 13:04:35","нет","1253","1253","1253","B2B Admin","23.09.2021 9:57:53","1253"
"TT16907128","Назначена на группу","22.09.2021 18:29:33","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.10.2021 18:29:33","нет","","","","","",""
"TT16907432","Закрыта","22.09.2021 19:24:10","Претензия","NPS","Передача данных - Низкая скорость","22.09.2022 19:24:10","нет","456","456","456","NPS","23.09.2021 3:00:39","456"
"TT16908057","Закрыта","22.09.2021 22:06:08","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 14:06:08","нет","295","295","295","Technology TT","23.09.2021 3:01:44","295"
"TT16903209","Закрыта","22.09.2021 11:38:12","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 11:38:12","нет","1449","1449","1449","OBO","23.09.2021 11:47:10","1449"
"TT16905384","Закрыта","22.09.2021 15:11:33","Претензия","Передача данных","Нет соединения 3G","25.09.2021 15:11:33","нет","113","47","12","OBO","22.09.2021 17:04:48","59"
"TT16905384","Закрыта","22.09.2021 15:11:33","Претензия","Передача данных","Нет соединения 3G","25.09.2021 15:11:33","нет","113","54","54","Tech SPB SOUTH","22.09.2021 16:52:45","54"
"TT16907250","Закрыта","22.09.2021 18:48:56","Администрирование","Администрирование B2B","Внесение данных ПМ/МП","25.09.2021 18:48:56","нет","4109","4109","4109","B2B Admin","25.09.2021 15:17:01","4109"
"TT16903981","Закрыта","22.09.2021 12:52:25","Администрирование","Одобрение ЭРФ","Создание клиента","23.09.2021 12:52:25","нет","1269","1269","1269","OBO","23.09.2021 10:01:31","1269"
"TT16904065","Закрыта","22.09.2021 13:00:35","Администрирование","Администрирование B2B","Бизнес окружение подключение","24.09.2021 13:00:35","нет","2729","2729","2729","B2B Admin","24.09.2021 10:29:25","2729"
"TT16901055","Закрыта","22.09.2021 8:01:49","Претензия","SMS нотификации от компании Теле2","Некорректный текст","25.09.2021 8:01:49","нет","83","83","83","OBO","22.09.2021 9:24:50","83"
"TT16903536","Назначена на группу","22.09.2021 12:05:50","Претензия","Запрос надзорного органа","Для суда","09.10.2021 12:05:50","нет","94","94","94","OBO","22.09.2021 13:39:16","94"
"TT16901211","Закрыта","22.09.2021 8:27:40","Претензия","М2М Platform","Проблемы с тарификацией","25.09.2021 8:27:40","нет","3171","3152","3152","OBO","24.09.2021 12:59:35","3152"
"TT16901211","Закрыта","22.09.2021 8:27:40","Претензия","М2М Platform","Проблемы с тарификацией","25.09.2021 8:27:40","нет","3171","19","19","Corp HAN","24.09.2021 13:18:53","19"
"TT16906681","Закрыта","22.09.2021 17:25:40","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 17:25:40","нет","1450","1450","1450","OBO","23.09.2021 17:35:37","1450"
"TT16906828","Закрыта","22.09.2021 17:46:19","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 17:46:19","нет","167","167","167","OBO","22.09.2021 20:33:03","167"
"TT16906730","Назначена на группу","22.09.2021 17:31:53","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.10.2021 17:31:53","нет","","","","","",""
"TT16900651","Закрыта","22.09.2021 6:18:56","Претензия","CCB","Жалоба на сотрудника телемаркетинга","23.09.2021 6:18:56","нет","1243","1243","1243","Technology TT","23.09.2021 3:01:44","1243"
"TT16903814","Назначена на группу","22.09.2021 12:34:27","Администрирование","Администрирование B2C","Перечисление на номер телефона","07.10.2021 12:34:27","нет","","","","","",""
"TT16905419","Закрыта","22.09.2021 15:14:19","Администрирование","Администрирование B2C","Ошибочный наличный платёж","22.09.2021 23:14:19","нет","103","103","103","OBO","22.09.2021 16:57:56","103"
"TT16903618","Закрыта","22.09.2021 12:13:20","Администрирование","Администрирование B2C","Ошибочный наличный платёж","22.09.2021 20:13:20","нет","62","62","62","OBO","22.09.2021 13:15:40","62"
"TT16901906","Назначена на группу","22.09.2021 9:56:46","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","02.10.2021 9:56:46","нет","","","","","",""
"TT16901687","Закрыта","22.09.2021 9:31:08","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 9:31:08","нет","1395","1395","1395","OBO","23.09.2021 8:46:02","1395"
"TT16907386","Закрыта","22.09.2021 19:14:04","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 19:14:04","нет","2193","2193","2193","OBO","24.09.2021 7:47:57","2193"
"TT16905112","Закрыта","22.09.2021 14:47:37","Претензия","Сеть","Поиск сети","25.09.2021 14:47:37","нет","2863","1748","1748","OBO","24.09.2021 14:30:35","1748"
"TT16905112","Закрыта","22.09.2021 14:47:37","Претензия","Сеть","Поиск сети","25.09.2021 14:47:37","нет","2863","1115","1115","Tech SRV","23.09.2021 9:22:41","1115"
"TT16905474","Закрыта","22.09.2021 15:20:14","Претензия","Сеть","Поиск сети","25.09.2021 15:20:14","нет","1597","1443","1443","Tech VLG","23.09.2021 16:01:07","1443"
"TT16905474","Закрыта","22.09.2021 15:20:14","Претензия","Сеть","Поиск сети","25.09.2021 15:20:14","нет","1597","116","116","OBO","23.09.2021 17:57:55","116"
"TT16905474","Закрыта","22.09.2021 15:20:14","Претензия","Сеть","Поиск сети","25.09.2021 15:20:14","нет","1597","38","38","Tech MOS","22.09.2021 15:58:37","38"
"TT16903858","Закрыта","22.09.2021 12:37:37","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 4:37:37","нет","864","864","864","Technology TT","23.09.2021 3:01:44","864"
"TT16906245","Закрыта","22.09.2021 16:39:02","Претензия","SMS","Не получить SMS от Tele2","23.09.2021 16:39:02","нет","59","59","59","OBO","22.09.2021 17:38:56","59"
"TT16901533","Закрыта","22.09.2021 9:13:19","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 9:13:19","нет","74","74","74","OBO","22.09.2021 10:27:05","74"
"TT16904414","Закрыта","22.09.2021 13:35:41","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 5:35:41","нет","806","806","806","Technology TT","23.09.2021 3:01:44","806"
"TT16907019","Закрыта","22.09.2021 18:11:29","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","22.10.2021 18:11:29","нет","530","530","530","Technology TT","23.09.2021 3:01:44","530"
"TT16907073","Закрыта","22.09.2021 18:19:57","Администрирование","Администрирование B2C","Ошибочный наличный платёж","23.09.2021 2:19:57","нет","42","42","42","OBO","22.09.2021 19:01:40","42"
"TT16908478","Назначена на группу","23.09.2021 2:52:18","Претензия","Домашний интернет ШПД","Перезвон ночному абоненту по Домашнему интернету","24.09.2021 2:52:18","нет","","","","","",""
"TT16906124","Закрыта","22.09.2021 16:27:10","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 8:27:10","нет","634","634","634","Technology TT","23.09.2021 3:01:44","634"
"TT16904521","Закрыта","22.09.2021 13:47:06","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 13:47:06","нет","1445","1445","1445","OBO","23.09.2021 13:52:56","1445"
"TT16906933","Закрыта","22.09.2021 17:59:51","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","22.01.2022 9:59:51","нет","542","542","542","Technology TT","23.09.2021 3:01:44","542"
"TT16902107","Закрыта","22.09.2021 10:15:51","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 22:15:51","нет","9","9","9","OBO","23.09.2021 5:53:20","9"
"TT16907387","Закрыта","22.09.2021 19:14:41","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 19:14:41","нет","686","686","686","OBO","23.09.2021 6:40:23","686"
"TT16903611","Закрыта","22.09.2021 12:12:30","Администрирование","Администрирование B2B","Заявка от действующего клиента","23.09.2021 12:12:30","нет","18","18","18","Telesales","22.09.2021 12:30:27","18"
"TT16907114","Закрыта","22.09.2021 18:27:01","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 6:27:01","нет","12","12","12","OBO","23.09.2021 5:20:45","12"
"TT16904537","Закрыта","22.09.2021 13:49:24","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","22.01.2022 5:49:24","нет","792","792","792","Technology TT","23.09.2021 3:01:44","792"
"TT16906751","Закрыта","22.09.2021 17:35:18","Претензия","Технологическая заявка","Длительные проблемы с сетью","22.09.2022 17:35:18","нет","566","566","566","Technology TT","23.09.2021 3:01:44","566"
"TT16902992","Решена","22.09.2021 11:20:50","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","30.09.2021 11:20:50","нет","178","178","178","OBO","22.09.2021 14:18:34","178"
"TT16907582","Закрыта","22.09.2021 19:50:55","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 11:50:55","нет","431","431","431","Technology TT","23.09.2021 3:01:44","431"
"TT16907289","Закрыта","22.09.2021 18:56:01","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 10:56:01","нет","485","485","485","Technology TT","23.09.2021 3:01:44","485"
"TT16900352","Закрыта","22.09.2021 3:51:10","Администрирование","Администрирование B2B","Смена тарифного плана","22.09.2021 15:51:10","нет","597","597","597","B2B Admin","22.09.2021 13:48:40","597"
"TT16906771","Закрыта","22.09.2021 17:38:29","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","27.09.2021 17:38:29","нет","155","155","155","OBO","22.09.2021 20:13:12","155"
"TT16905427","Закрыта","22.09.2021 15:15:14","Претензия","Технологическая заявка","Слабое покрытие в помещении","22.01.2022 7:15:14","нет","706","706","706","Technology TT","23.09.2021 3:01:44","706"
"TT16905978","Назначена на группу","22.09.2021 16:12:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","02.10.2021 16:12:17","нет","","","","","",""
"TT16906383","Закрыта","22.09.2021 16:55:12","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","22.01.2022 8:55:12","нет","606","606","606","Technology TT","23.09.2021 3:01:44","606"
"TT16906936","Закрыта","22.09.2021 18:00:18","Администрирование","Документация В2С","Копии документов для Tele2","25.09.2021 18:00:18","нет","3715","3715","3715","OBO","25.09.2021 7:55:19","3715"
"TT16901592","Закрыта","22.09.2021 9:18:50","Администрирование","Одобрение ЭРФ","Переоформление","23.09.2021 9:18:50","нет","90","90","90","OBO","22.09.2021 10:48:39","90"
"TT16904602","Закрыта","22.09.2021 13:55:46","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 13:55:46","нет","1438","1438","1438","OBO","23.09.2021 13:53:52","1438"
"TT16903888","Закрыта","22.09.2021 12:40:25","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 4:40:25","нет","861","861","861","Technology TT","23.09.2021 3:01:44","861"
"TT16906382","Закрыта","22.09.2021 16:55:08","Претензия","Телефония","Шумы, помехи","25.09.2021 16:55:08","нет","103","13","13","OBO","22.09.2021 18:38:07","13"
"TT16906382","Закрыта","22.09.2021 16:55:08","Претензия","Телефония","Шумы, помехи","25.09.2021 16:55:08","нет","103","90","90","Tech SPB","22.09.2021 18:25:26","90"
"TT16902327","Закрыта","22.09.2021 10:27:27","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 10:27:27","нет","1392","1392","1392","OBO","23.09.2021 9:39:28","1392"
"TT16903324","Закрыта","22.09.2021 11:46:08","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 23:46:08","нет","34","34","34","OBO","23.09.2021 12:12:47","34"
"TT16906906","Закрыта","22.09.2021 17:57:07","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 17:57:07","нет","2168","2168","2168","OBO","24.09.2021 6:05:10","2168"
"TT16900329","Закрыта","22.09.2021 3:38:05","Администрирование","Администрирование B2C","Регистрационная форма","24.09.2021 3:38:05","нет","312","312","312","OBO","22.09.2021 8:50:10","312"
"TT16905449","Закрыта","22.09.2021 15:18:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","02.10.2021 15:18:13","нет","58","58","58","OBO","22.09.2021 16:16:39","58"
"TT16904805","Закрыта","22.09.2021 14:17:40","Претензия","Проблемы с платежами","Прочие терминалы","25.09.2021 14:17:40","нет","160","160","160","OBO","22.09.2021 16:57:09","160"
"TT16906599","Закрыта","22.09.2021 17:16:14","Претензия","Интернет магазин","Некорректный стартовый баланс","25.09.2021 17:16:14","нет","44","44","44","OBO","25.09.2021 10:42:28","44"
"TT16907264","Закрыта","22.09.2021 18:50:52","Администрирование","Администрирование B2B","Внесение данных ПМ/МП","25.09.2021 18:50:52","нет","4113","4113","4113","B2B Admin","25.09.2021 15:23:31","4113"
"TT16907384","Закрыта","22.09.2021 19:13:41","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 11:13:41","нет","468","468","468","Technology TT","23.09.2021 3:01:44","468"
"TT16903253","Закрыта","22.09.2021 11:40:58","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 11:40:58","нет","1451","1451","1451","OBO","23.09.2021 11:51:53","1451"
"TT16901727","Закрыта","22.09.2021 9:36:42","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","22.01.2022 1:36:42","нет","1045","1045","1045","Technology TT","23.09.2021 3:01:44","1045"
"TT16903308","Закрыта","22.09.2021 11:44:53","Претензия","Личный кабинет","Проблема в работе ЛК","26.09.2021 11:44:53","нет","96","26","3","OBO","22.09.2021 13:20:32","39"
"TT16903308","Закрыта","22.09.2021 11:44:53","Претензия","Личный кабинет","Проблема в работе ЛК","26.09.2021 11:44:53","нет","96","38","19","WEB Support","22.09.2021 12:54:09","57"
"TT16902446","Закрыта","22.09.2021 10:38:35","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 2:38:35","нет","983","983","983","Technology TT","23.09.2021 3:01:44","983"
"TT16901602","Ожидание информации","22.09.2021 9:20:04","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","07.10.2021 9:20:04","нет","1318","1318","1318","OBO","23.09.2021 7:18:00","1318"
"TT16902966","Закрыта","22.09.2021 11:19:22","Претензия","Сервисы","Ошибка заявок","25.09.2021 11:19:22","нет","200","82","62","OBO","22.09.2021 14:39:29","144"
"TT16902966","Закрыта","22.09.2021 11:19:22","Претензия","Сервисы","Ошибка заявок","25.09.2021 11:19:22","нет","200","56","56","Billing Support","22.09.2021 13:37:52","56"
"TT16902035","Закрыта","22.09.2021 10:10:49","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 22:10:49","нет","12","12","12","OBO","22.09.2021 14:41:44","12"
"TT16901829","Закрыта","22.09.2021 9:48:59","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 1:48:59","нет","1032","1032","1032","Technology TT","23.09.2021 3:01:44","1032"
"TT16905379","Закрыта","22.09.2021 15:10:56","Администрирование","Администрирование B2B","Контентный лицевой счет","23.09.2021 15:10:56","нет","1224","1224","1224","B2B Admin","23.09.2021 11:34:14","1224"
"TT16904210","Закрыта","22.09.2021 13:14:55","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 5:14:55","нет","827","827","827","Technology TT","23.09.2021 3:01:44","827"
"TT16900556","Закрыта","22.09.2021 5:43:40","Администрирование","Администрирование B2C","Ошибочный наличный платёж","22.09.2021 13:43:40","нет","6","6","6","OBO","22.09.2021 5:49:04","6"
"TT16908066","Закрыта","22.09.2021 22:08:56","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 14:08:56","нет","293","293","293","Technology TT","23.09.2021 3:01:44","293"
"TT16901756","Закрыта","22.09.2021 9:39:39","Претензия","Проблема с SPR","Статус услуги «Временно блокирована»","26.09.2021 9:39:39","нет","97","97","97","OBO","22.09.2021 11:16:01","97"
"TT16904031","Закрыта","22.09.2021 12:57:08","Претензия","NPS","Передача данных - Нет соединения","22.09.2022 12:57:08","нет","843","843","843","NPS","23.09.2021 3:00:39","843"
"TT16902929","Закрыта","22.09.2021 11:16:46","Претензия","NPS","Передача данных - Низкая скорость","22.09.2022 11:16:46","нет","944","944","944","NPS","23.09.2021 3:00:39","944"
"TT16907973","Закрыта","22.09.2021 21:39:42","Претензия","Сервисы","Проблема сим-карты","25.09.2021 21:39:42","нет","83","83","83","OBO","22.09.2021 23:02:38","83"
"TT16901721","Закрыта","22.09.2021 9:35:49","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 21:35:49","нет","49","49","49","OBO","22.09.2021 18:35:55","49"
"TT16904825","Закрыта","22.09.2021 14:19:17","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 14:19:17","нет","1238","1238","1238","BO MOS","23.09.2021 10:57:43","1238"
"TT16904465","Закрыта","22.09.2021 13:41:41","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","22.01.2022 5:41:41","нет","800","800","800","Technology TT","23.09.2021 3:01:44","800"
"TT16902693","Закрыта","22.09.2021 11:00:20","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","22.01.2022 3:00:20","нет","961","961","961","Technology TT","23.09.2021 3:01:44","961"
"TT16906786","Закрыта","22.09.2021 17:40:39","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 17:40:39","нет","1451","1451","1451","OBO","23.09.2021 17:51:05","1451"
"TT16902427","Закрыта","22.09.2021 10:36:47","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 2:36:47","нет","985","985","985","Technology TT","23.09.2021 3:01:44","985"
"TT16900918","Ожидание информации","22.09.2021 7:30:35","Администрирование","Администрирование B2C","Возврат денежных средств","07.10.2021 7:30:35","нет","1380","1380","1380","OBO","23.09.2021 6:30:55","1380"
"TT16906285","Закрыта","22.09.2021 16:43:37","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 8:43:37","нет","618","618","618","Technology TT","23.09.2021 3:01:44","618"
"TT16905831","Закрыта","22.09.2021 15:57:14","Претензия","NPS","Передача данных - Нет соединения","22.09.2022 15:57:14","нет","663","663","663","NPS","23.09.2021 3:00:39","663"
"TT16905608","Закрыта","22.09.2021 15:34:52","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 7:34:52","нет","687","687","687","Technology TT","23.09.2021 3:01:44","687"
"TT16906657","Закрыта","22.09.2021 17:21:52","Претензия","NPS","Передача данных - Низкая скорость","22.09.2022 17:21:52","нет","579","579","579","NPS","23.09.2021 3:00:39","579"
"TT16900900","Закрыта","22.09.2021 7:27:29","Администрирование","Администрирование B2B","Отправка доп. Соглашений ЭЦП","23.09.2021 7:27:29","нет","297","297","297","B2B Admin","22.09.2021 12:24:23","297"
"TT16901115","Закрыта","22.09.2021 8:12:19","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 20:12:19","нет","73","73","73","OBO","22.09.2021 10:41:38","73"
"TT16907497","Закрыта","22.09.2021 19:37:18","Претензия","CCB","Обратная связь на работу оператора КЦ","27.09.2021 19:37:18","нет","1028","1028","1028","Мониторинг","23.09.2021 12:45:17","1028"
"TT16901590","Закрыта","22.09.2021 9:18:46","Администрирование","Одобрение ЭРФ","Переоформление","23.09.2021 9:18:46","нет","72","72","72","OBO","22.09.2021 10:30:40","72"
"TT16903011","Закрыта","22.09.2021 11:21:41","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 3:21:41","нет","940","940","940","Technology TT","23.09.2021 3:01:44","940"
