#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16911183","Закрыта","23.09.2021 11:30:42","Администрирование","Администрирование B2C","Ошибочный наличный платёж","23.09.2021 19:30:42","нет","90","90","90","OBO","23.09.2021 13:00:17","90"
"TT16912940","Закрыта","23.09.2021 14:15:39","Претензия","CCB","Обратная связь на работу оператора КЦ","28.09.2021 14:15:39","нет","1607","1607","1607","Мониторинг","24.09.2021 17:02:23","1607"
"TT16916153","Закрыта","23.09.2021 22:49:09","Претензия","Технологическая заявка","Низкая скорость передачи данных","23.01.2022 14:49:09","нет","252","252","252","Technology TT","24.09.2021 3:01:48","252"
"TT16909162","Закрыта","23.09.2021 7:39:58","Претензия","Технологическая заявка","Низкая скорость передачи данных","22.01.2022 23:39:58","нет","1162","1162","1162","Technology TT","24.09.2021 3:01:48","1162"
"TT16914191","Закрыта","23.09.2021 16:25:23","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 16:25:23","нет","214","214","214","OBO","23.09.2021 19:59:11","214"
"TT16909523","Закрыта","23.09.2021 8:43:40","Администрирование","Администрирование B2B","Расторжение договора (полное)","24.09.2021 8:43:40","нет","1161","1161","1161","B2B Admin","24.09.2021 4:04:46","1161"
"TT16910867","Закрыта","23.09.2021 11:00:14","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 23:00:14","нет","73","73","73","OBO","25.09.2021 4:39:10","73"
"TT16912445","Закрыта","23.09.2021 13:21:23","Администрирование","Администрирование B2B","Бизнес окружение","24.09.2021 1:21:23","нет","372","372","372","B2B Admin","23.09.2021 19:33:04","372"
"TT16912983","Закрыта","23.09.2021 14:20:24","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","23.01.2022 6:20:24","нет","761","761","761","Technology TT","24.09.2021 3:01:48","761"
"TT16914646","Закрыта","23.09.2021 17:18:23","Претензия","CCB","Обратная связь на работу оператора КЦ","28.09.2021 17:18:23","нет","2845","2845","2845","Мониторинг","25.09.2021 16:43:23","2845"
"TT16913697","Назначена на группу","23.09.2021 15:29:48","Претензия","Телефония","Не поступают входящие вызовы","26.09.2021 15:29:48","нет","1433","1433","1433","OBO","24.09.2021 15:22:46","1433"
"TT16913427","Закрыта","23.09.2021 15:02:13","Претензия","NPS","Передача данных - Низкая скорость","23.09.2022 15:02:13","нет","718","718","718","NPS","24.09.2021 3:00:25","718"
"TT16913894","Закрыта","23.09.2021 15:52:22","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 15:52:22","нет","174","174","174","OBO","23.09.2021 18:46:14","174"
"TT16913291","Закрыта","23.09.2021 14:49:23","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 2:49:23","нет","17","17","17","OBO","24.09.2021 16:37:29","17"
"TT16909872","Закрыта","23.09.2021 9:35:24","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","23.01.2022 1:35:24","нет","1046","1046","1046","Technology TT","24.09.2021 3:01:48","1046"
"TT16912274","Назначена на группу","23.09.2021 13:06:21","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","03.10.2021 13:06:21","нет","","","","","",""
"TT16913475","Закрыта","23.09.2021 15:07:29","Претензия","CCB","Жалоба на сотрудника телемаркетинга","24.09.2021 15:07:29","нет","714","714","714","Technology TT","24.09.2021 3:01:48","714"
"TT16909845","Назначена на группу","23.09.2021 9:30:49","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","03.10.2021 9:30:49","нет","","","","","",""
"TT16915497","Тестирование","23.09.2021 19:31:23","Претензия","Сеть","Поиск сети","26.09.2021 19:31:23","нет","2955","1763","1763","OBO","25.09.2021 20:46:10","1763"
"TT16915497","Тестирование","23.09.2021 19:31:23","Претензия","Сеть","Поиск сети","26.09.2021 19:31:23","нет","2955","1192","1192","Tech TUL","24.09.2021 15:23:29","1192"
"TT16913099","Закрыта","23.09.2021 14:31:25","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 14:31:25","нет","1336","1336","1336","OBO","24.09.2021 12:47:10","1336"
"TT16913933","Закрыта","23.09.2021 15:57:13","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 15:57:13","нет","205","205","205","OBO","23.09.2021 19:22:56","205"
"TT16910906","Назначена на группу","23.09.2021 11:04:27","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","26.09.2021 11:04:26","нет","","","","","",""
"TT16914713","Назначена на группу","23.09.2021 17:27:45","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","08.10.2021 17:27:45","нет","","","","","",""
"TT16912227","Закрыта","23.09.2021 13:02:31","Претензия","CAMEL/внутрисетевой роуминг","Нет входящей связи","26.09.2021 13:02:31","нет","311","20","4","OBO","23.09.2021 18:13:08","24"
"TT16912227","Закрыта","23.09.2021 13:02:31","Претензия","CAMEL/внутрисетевой роуминг","Нет входящей связи","26.09.2021 13:02:31","нет","311","287","287","Tech OMS","23.09.2021 17:53:16","287"
"TT16909592","Назначена на группу","23.09.2021 8:53:25","Администрирование","Администрирование B2C","Переоформление на Пользователя ф.л","23.11.2021 8:53:25","нет","","","","","",""
"TT16913161","Закрыта","23.09.2021 14:37:43","Претензия","Технологическая заявка","Претензии к дилеру - Сотрудника ЦО нет на рабочем месте","30.09.2021 14:37:43","нет","744","744","744","Technology TT","24.09.2021 3:01:48","744"
"TT16914680","Назначена на группу","23.09.2021 17:22:41","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","23.11.2021 17:22:41","нет","","","","","",""
"TT16908787","Закрыта","23.09.2021 5:58:18","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 17:58:18","нет","165","165","165","OBO","24.09.2021 9:49:32","165"
"TT16915514","Закрыта","23.09.2021 19:35:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 19:35:41","нет","1126","1126","1126","OBO","24.09.2021 14:21:24","1126"
"TT16914588","Закрыта","23.09.2021 17:10:08","Претензия","Проблемы с платежами","Прочие терминалы","26.09.2021 17:10:08","нет","24","24","24","OBO","23.09.2021 17:34:34","24"
"TT16909783","Закрыта","23.09.2021 9:23:22","Претензия","Претензии к дилеру","Не выполнена операция клиента","30.09.2021 9:23:22","нет","437","437","437","OBO","23.09.2021 16:40:32","437"
"TT16914319","Закрыта","23.09.2021 16:39:35","Претензия","USSD","Прочие команды","27.09.2021 16:39:35","нет","12","12","12","OBO","23.09.2021 16:51:57","12"
"TT16913377","Закрыта","23.09.2021 14:57:25","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 14:57:25","нет","1326","1326","1326","OBO","24.09.2021 13:03:26","1326"
"TT16913148","Закрыта","23.09.2021 14:36:23","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","03.10.2021 14:36:23","нет","2854","2854","2854","OBO","25.09.2021 14:10:25","2854"
"TT16913329","Закрыта","23.09.2021 14:52:45","Администрирование","Администрирование B2B","Смена тарифного плана","27.09.2021 2:52:45","нет","290","290","290","B2B Admin","23.09.2021 19:42:22","290"
"TT16912139","Закрыта","23.09.2021 12:51:42","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 12:51:42","нет","1369","1369","1369","OBO","24.09.2021 11:40:03","1369"
"TT16911083","Закрыта","23.09.2021 11:21:09","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 11:21:09","нет","1293","1293","1293","OBO","24.09.2021 10:47:04","1293"
"TT16910530","Закрыта","23.09.2021 10:39:40","Претензия","Сеть","Поиск сети","26.09.2021 10:39:40","нет","3077","3054","3054","OBO","25.09.2021 13:56:12","3054"
"TT16910530","Закрыта","23.09.2021 10:39:40","Претензия","Сеть","Поиск сети","26.09.2021 10:39:40","нет","3077","23","23","Tech VLG","23.09.2021 11:02:46","23"
"TT16914425","Закрыта","23.09.2021 16:50:34","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","23.01.2022 8:50:34","нет","611","611","611","Technology TT","24.09.2021 3:01:48","611"
"TT16914907","Закрыта","23.09.2021 17:52:33","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 17:52:33","нет","199","199","199","OBO","23.09.2021 21:11:10","199"
"TT16911267","Закрыта","23.09.2021 11:38:13","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 11:38:13","нет","223","223","223","OBO","23.09.2021 15:21:28","223"
"TT16915212","Закрыта","23.09.2021 18:41:43","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 18:41:43","нет","1176","1176","1176","OBO","24.09.2021 14:17:53","1176"
"TT16909691","Назначена на группу","23.09.2021 9:11:07","Администрирование","ГОЗ (corpzapros)","Вопросы по договору ","24.09.2021 9:11:07","нет","","","","","",""
"TT16910978","Закрыта","23.09.2021 11:10:49","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 11:10:49","нет","1422","1422","1422","OBO","24.09.2021 10:52:55","1422"
"TT16915217","Назначена на группу","23.09.2021 18:42:22","Претензия","Личный кабинет","Ввод паспортных данных (саморегистрация)","27.09.2021 18:42:22","нет","14","14","14","OBO","23.09.2021 18:56:05","14"
"TT16912311","Закрыта","23.09.2021 13:10:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 13:10:41","нет","1366","1366","1366","OBO","24.09.2021 11:56:47","1366"
"TT16914470","Закрыта","23.09.2021 16:55:35","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","23.01.2022 8:55:35","нет","606","606","606","Technology TT","24.09.2021 3:01:48","606"
"TT16915188","Назначена на группу","23.09.2021 18:38:22","Претензия","CCB","Обратная связь на работу оператора КЦ","28.09.2021 18:38:22","нет","","","","","",""
"TT16911928","Закрыта","23.09.2021 12:27:57","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","03.10.2021 12:27:57","нет","2916","2916","2916","OBO","25.09.2021 13:03:31","2916"
"TT16915554","Назначена на группу","23.09.2021 19:43:21","Претензия","Почта","Escalation_problem","","нет","","","","","",""
"TT16910258","Закрыта","23.09.2021 10:11:53","Администрирование","Администрирование B2C","Переформление по смерти абонента","28.09.2021 10:11:53","нет","77","77","77","OBO","23.09.2021 11:28:40","77"
"TT16911123","Закрыта","23.09.2021 11:24:38","Претензия","CCB","Жалоба на сотрудника телемаркетинга","24.09.2021 11:24:38","нет","937","937","937","Technology TT","24.09.2021 3:01:48","937"
"TT16912505","Закрыта","23.09.2021 13:26:27","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 1:26:27","нет","237","237","237","OBO","24.09.2021 14:44:52","237"
"TT16913513","Назначена на группу","23.09.2021 15:11:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 15:11:13","нет","","","","","",""
"TT16911059","Закрыта","23.09.2021 11:18:39","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","23.01.2022 3:18:39","нет","943","943","943","Technology TT","24.09.2021 3:01:48","943"
"TT16915233","Закрыта","23.09.2021 18:46:03","Администрирование","Администрирование B2B","Переоформление с юр.лица на юр.лицо","24.09.2021 18:46:03","нет","1331","1331","1331","B2B Admin","24.09.2021 16:57:31","1331"
"TT16911218","Закрыта","23.09.2021 11:34:13","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","23.01.2022 3:34:13","нет","927","927","927","Technology TT","24.09.2021 3:01:48","927"
"TT16912352","Закрыта","23.09.2021 13:13:25","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 13:13:25","нет","669","669","669","OBO","24.09.2021 0:22:51","669"
"TT16913288","Назначена на группу","23.09.2021 14:49:14","MVNO","Сеть (MVNO)","Поиск сети","26.09.2021 14:49:14","нет","1337","1295","1295","Tech KRA","24.09.2021 12:34:05","1295"
"TT16913288","Назначена на группу","23.09.2021 14:49:14","MVNO","Сеть (MVNO)","Поиск сети","26.09.2021 14:49:14","нет","1337","32","10","OBO","24.09.2021 13:06:09","42"
"TT16914832","Закрыта","23.09.2021 17:43:33","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","23.01.2022 9:43:33","нет","558","558","558","Technology TT","24.09.2021 3:01:48","558"
"TT16913342","Закрыта","23.09.2021 14:54:01","Претензия","Передача данных","Нет соединения 4G","26.09.2021 14:54:01","нет","1446","284","52","OBO","24.09.2021 15:00:25","336"
"TT16913342","Закрыта","23.09.2021 14:54:01","Претензия","Передача данных","Нет соединения 4G","26.09.2021 14:54:01","нет","1446","1110","1110","Tech BEL","24.09.2021 10:16:43","1110"
"TT16911935","Назначена на группу","23.09.2021 12:28:26","Претензия","Телефония","Шумы, помехи","07.10.2021 12:28:26","нет","3076","1387","1387","OBO","25.09.2021 15:44:25","1387"
"TT16911935","Назначена на группу","23.09.2021 12:28:26","Претензия","Телефония","Шумы, помехи","07.10.2021 12:28:26","нет","3076","172","172","Tech MOS","23.09.2021 15:20:19","172"
"TT16911935","Назначена на группу","23.09.2021 12:28:26","Претензия","Телефония","Шумы, помехи","07.10.2021 12:28:26","нет","3076","1517","1517","Tech MOS NEA","24.09.2021 16:37:46","1517"
"TT16914400","Закрыта","23.09.2021 16:47:57","Администрирование","Администрирование B2B","Единый счет","25.09.2021 16:47:57","нет","2750","2750","2750","B2B Admin","25.09.2021 14:37:09","2750"
"TT16913198","Закрыта","23.09.2021 14:41:37","Администрирование","Документация В2С","Копии документов для Tele2","26.09.2021 14:41:37","нет","501","501","501","OBO","23.09.2021 23:02:23","501"
"TT16911132","Закрыта","23.09.2021 11:25:39","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 11:25:39","нет","1412","1412","1412","OBO","24.09.2021 10:57:07","1412"
"TT16913634","Закрыта","23.09.2021 15:24:07","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 15:24:07","нет","1229","1229","1229","OBO","24.09.2021 13:45:04","1229"
"TT16912517","Закрыта","23.09.2021 13:27:42","Администрирование","Администрирование B2C","Переформление по смерти абонента","28.09.2021 13:27:42","нет","223","223","223","OBO","24.09.2021 13:28:27","223"
"TT16910143","Закрыта","23.09.2021 10:02:40","Администрирование","Администрирование B2B","Заявка от действующего клиента","24.09.2021 10:02:40","нет","28","28","28","Telesales","23.09.2021 10:30:05","28"
"TT16915101","Закрыта","23.09.2021 18:20:23","Претензия","NPS","Передача данных - Низкая скорость","23.09.2022 18:20:23","нет","520","520","520","NPS","24.09.2021 3:00:25","520"
"TT16911233","Закрыта","23.09.2021 11:35:15","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 23:35:15","нет","117","117","117","OBO","23.09.2021 16:36:43","117"
"TT16911741","Закрыта","23.09.2021 12:11:11","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 0:11:11","нет","98","98","98","OBO","23.09.2021 13:49:02","98"
"TT16910489","Назначена на группу","23.09.2021 10:34:41","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 10:34:41","нет","","","","","",""
"TT16911350","Закрыта","23.09.2021 11:47:04","Администрирование","Администрирование B2C","Ошибочный наличный платёж","23.09.2021 19:47:04","нет","99","99","99","OBO","23.09.2021 13:26:28","99"
"TT16909860","Закрыта","23.09.2021 9:32:59","Администрирование","Администрирование B2C","Ошибочный наличный платёж","23.09.2021 17:32:59","нет","78","78","78","OBO","23.09.2021 10:51:34","78"
"TT16909949","Назначена на группу","23.09.2021 9:43:53","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","08.10.2021 9:43:53","нет","3116","3116","3116","OBO","25.09.2021 13:39:43","3116"
"TT16911930","Назначена на группу","23.09.2021 12:28:11","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 12:28:11","нет","","","","","",""
"TT16912360","Закрыта","23.09.2021 13:13:37","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 13:13:37","нет","1371","1371","1371","OBO","24.09.2021 12:04:20","1371"
"TT16910277","Закрыта","23.09.2021 10:14:38","Претензия","Технологическая заявка","Слабое покрытие в помещении","23.01.2022 2:14:38","нет","1007","1007","1007","Technology TT","24.09.2021 3:01:48","1007"
"TT16915764","Закрыта","23.09.2021 20:29:17","Претензия","Технологическая заявка","Слабое покрытие в помещении","23.01.2022 12:29:17","нет","392","392","392","Technology TT","24.09.2021 3:01:48","392"
"TT16915416","Закрыта","23.09.2021 19:17:50","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 19:17:50","нет","958","958","958","BO MOS","24.09.2021 11:15:34","958"
"TT16915440","Закрыта","23.09.2021 19:21:18","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 7:21:18","нет","734","734","734","OBO","24.09.2021 9:45:50","734"
"TT16909367","Закрыта","23.09.2021 8:19:02","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 8:19:02","нет","226","226","226","OBO","25.09.2021 11:59:27","226"
"TT16911901","Назначена на группу","23.09.2021 12:25:38","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","23.11.2021 12:25:38","нет","","","","","",""
"TT16913912","Закрыта","23.09.2021 15:54:36","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 3:54:36","нет","70","70","70","OBO","23.09.2021 17:08:35","70"
"TT16912758","Закрыта","23.09.2021 13:53:08","Администрирование","Администрирование B2C","Ошибочный наличный платёж","23.09.2021 21:53:08","нет","125","125","125","OBO","23.09.2021 15:58:32","125"
"TT16913234","Закрыта","23.09.2021 14:44:51","Претензия","CCB","Обратная связь на работу оператора КЦ","28.09.2021 14:44:51","нет","1236","1236","1236","Мониторинг","24.09.2021 11:20:10","1236"
"TT16909713","Закрыта","23.09.2021 9:14:19","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 9:14:19","нет","3057","3057","3057","OBO","25.09.2021 12:11:15","3057"
"TT16913322","Закрыта","23.09.2021 14:52:12","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 2:52:12","нет","79","79","79","OBO","24.09.2021 7:39:09","79"
"TT16912973","Закрыта","23.09.2021 14:19:35","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 14:19:35","нет","637","637","637","OBO","24.09.2021 13:32:36","637"
"TT16912574","Назначена на группу","23.09.2021 13:34:02","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","08.10.2021 13:34:02","нет","","","","","",""
"TT16910967","Назначена на группу","23.09.2021 11:08:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 11:08:37","нет","","","","","",""
"TT16912001","В работе","23.09.2021 12:34:57","Претензия","Сеть","Поиск сети","10.10.2021 12:34:57","нет","1826","1778","1778","Tech MOS SEA","24.09.2021 19:00:42","1778"
"TT16912001","В работе","23.09.2021 12:34:57","Претензия","Сеть","Поиск сети","10.10.2021 12:34:57","нет","1826","48","48","Tech MOS","23.09.2021 13:22:02","48"
"TT16911884","Закрыта","23.09.2021 12:24:27","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 12:24:27","нет","31","31","31","OBO","23.09.2021 12:55:07","31"
"TT16909333","Закрыта","23.09.2021 8:14:25","Претензия","NPS","Передача данных - Нет соединения","23.09.2022 8:14:25","нет","1126","1126","1126","NPS","24.09.2021 3:00:25","1126"
"TT16911689","Закрыта","23.09.2021 12:05:05","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 12:05:05","нет","108","108","108","OBO","23.09.2021 13:53:41","108"
"TT16908825","Закрыта","23.09.2021 6:10:21","Претензия","CCB","Для Digital: помощь с заказом","24.09.2021 6:10:21","нет","307","307","307","E-Shop","23.09.2021 11:17:12","307"
"TT16912605","Закрыта","23.09.2021 13:37:09","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","23.01.2022 5:37:09","нет","804","804","804","Technology TT","24.09.2021 3:01:48","804"
"TT16913663","Закрыта","23.09.2021 15:26:41","Претензия","CCB","Жалоба на сотрудника телемаркетинга","24.09.2021 15:26:41","нет","695","695","695","Technology TT","24.09.2021 3:01:48","695"
"TT16910598","Закрыта","23.09.2021 10:43:56","Администрирование","Администрирование B2C","Переформление по смерти абонента","28.09.2021 10:43:56","нет","66","66","66","OBO","23.09.2021 11:49:23","66"
"TT16915411","Закрыта","23.09.2021 19:16:04","Претензия","Передача данных","Нет соединения 4G","26.09.2021 19:16:04","нет","2547","1268","1215","OBO","25.09.2021 13:43:07","2483"
"TT16915411","Закрыта","23.09.2021 19:16:04","Претензия","Передача данных","Нет соединения 4G","26.09.2021 19:16:04","нет","2547","64","64","Tech MOS CNT","24.09.2021 16:35:45","64"
"TT16911087","Назначена на группу","23.09.2021 11:21:23","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 11:21:23","нет","","","","","",""
"TT16910026","Назначена на группу","23.09.2021 9:53:05","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","23.11.2021 9:53:05","нет","","","","","",""
"TT16915876","Закрыта","23.09.2021 21:02:12","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 5:02:12","нет","427","427","427","OBO","24.09.2021 4:09:35","427"
"TT16910416","Закрыта","23.09.2021 10:27:16","Претензия","SMS","Не отправить SMS на другого оператора","24.09.2021 10:27:16","нет","117","117","117","OBO","23.09.2021 12:24:29","117"
"TT16912241","Закрыта","23.09.2021 13:03:26","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 13:03:26","нет","1365","1365","1365","OBO","24.09.2021 11:48:19","1365"
"TT16916148","Закрыта","23.09.2021 22:46:54","Претензия","Технологическая заявка","Низкая скорость передачи данных","23.01.2022 14:46:54","нет","255","255","255","Technology TT","24.09.2021 3:01:48","255"
"TT16909055","Закрыта","23.09.2021 7:15:08","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","22.01.2022 23:15:08","нет","1186","1186","1186","Technology TT","24.09.2021 3:01:48","1186"
"TT16909016","Закрыта","23.09.2021 7:07:39","Администрирование","Администрирование B2C","Регистрационная форма","25.09.2021 7:07:39","нет","1445","1445","1445","OBO","24.09.2021 7:12:58","1445"
"TT16911803","Закрыта","23.09.2021 12:16:41","Администрирование","Администрирование B2C","Заявка на замену сим 4G","26.09.2021 12:16:41","нет","2491","2491","2491","OBO","25.09.2021 5:47:45","2491"
"TT16909838","Закрыта","23.09.2021 9:30:15","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 9:30:15","нет","265","265","265","OBO","23.09.2021 13:55:06","265"
"TT16912853","Закрыта","23.09.2021 14:04:57","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 14:04:57","нет","1345","1345","1345","OBO","24.09.2021 12:29:27","1345"
"TT16914199","Закрыта","23.09.2021 16:26:35","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 16:26:35","нет","764","764","764","OBO","24.09.2021 5:10:55","764"
"TT16913734","Назначена на группу","23.09.2021 15:33:03","Администрирование","Администрирование B2C","Закрытие абонента","03.10.2021 15:33:03","нет","","","","","",""
"TT16912284","Закрыта","23.09.2021 13:07:58","Претензия","MNP","Перезаведение портации","26.09.2021 13:07:58","нет","1091","1091","1091","OBO","24.09.2021 7:18:06","1091"
"TT16910146","Закрыта","23.09.2021 10:02:51","Претензия","CCB","Обратная связь на работу оператора КЦ","28.09.2021 10:02:51","нет","1543","1543","1543","Мониторинг","24.09.2021 11:45:38","1543"
"TT16914786","Закрыта","23.09.2021 17:37:35","Претензия","Технологическая заявка","Длительные проблемы с сетью","23.09.2022 17:37:35","нет","564","564","564","Technology TT","24.09.2021 3:01:48","564"
"TT16910917","Назначена на группу","23.09.2021 11:05:30","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","08.10.2021 11:05:30","нет","","","","","",""
"TT16912710","Закрыта","23.09.2021 13:47:56","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 13:47:56","нет","1352","1352","1352","OBO","24.09.2021 12:19:11","1352"
"TT16913633","Закрыта","23.09.2021 15:24:05","Администрирование","Администрирование B2B","Заявка потенциального клиента","24.09.2021 15:24:05","нет","6","6","6","DS HAN","23.09.2021 15:30:20","6"
"TT16909093","Закрыта","23.09.2021 7:24:43","Претензия","MNP","Перезаведение портации","26.09.2021 7:24:43","нет","3413","3413","3413","OBO","25.09.2021 16:17:41","3413"
"TT16910237","Закрыта","23.09.2021 10:10:10","Претензия","NPS","Передача данных - Нет соединения","23.09.2022 10:10:10","нет","1010","1010","1010","NPS","24.09.2021 3:00:25","1010"
"TT16914309","Закрыта","23.09.2021 16:38:35","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 16:38:35","нет","850","850","850","OBO","24.09.2021 6:48:18","850"
"TT16915453","Закрыта","23.09.2021 19:23:12","Претензия","Технологическая заявка","Низкая скорость передачи данных","23.01.2022 11:23:12","нет","458","458","458","Technology TT","24.09.2021 3:01:48","458"
"TT16909437","Закрыта","23.09.2021 8:29:48","Претензия","Технологическая заявка","Низкая скорость передачи данных","23.01.2022 0:29:48","нет","1112","1112","1112","Technology TT","24.09.2021 3:01:48","1112"
"TT16911473","Назначена на группу","23.09.2021 11:53:49","Претензия","CCB","Обратная связь на работу оператора КЦ","28.09.2021 11:53:49","нет","","","","","",""
"TT16909296","Закрыта","23.09.2021 8:05:51","Администрирование","Администрирование B2B","Жалоба на подключение клиента","26.09.2021 8:05:51","нет","37","37","37","Corp CHE","23.09.2021 8:42:59","37"
"TT16914214","Закрыта","23.09.2021 16:28:08","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 0:28:08","нет","142","142","142","OBO","23.09.2021 18:50:43","142"
"TT16912997","Назначена на группу","23.09.2021 14:21:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","03.10.2021 14:21:26","нет","","","","","",""
"TT16916029","Закрыта","23.09.2021 21:58:07","Претензия","CCB","Обратная связь на работу оператора КЦ","28.09.2021 21:58:07","нет","2371","2371","2371","Мониторинг","25.09.2021 13:29:34","2371"
"TT16915433","Назначена на группу","23.09.2021 19:20:21","Претензия","Личный кабинет","Проблема в работе ЛК","27.09.2021 19:20:21","нет","1121","8","7","OBO","24.09.2021 13:56:01","15"
"TT16915433","Назначена на группу","23.09.2021 19:20:21","Претензия","Личный кабинет","Проблема в работе ЛК","27.09.2021 19:20:21","нет","1121","1101","5","WEB Support","24.09.2021 14:01:51","1106"
"TT16913741","Назначена на группу","23.09.2021 15:33:59","Претензия","","","","нет","","","","","",""
"TT16914162","Закрыта","23.09.2021 16:22:08","Администрирование","Администрирование B2B","Переоформление с ФЛ на ЮЛ ","24.09.2021 16:22:08","нет","1308","1308","1308","B2B Admin","24.09.2021 14:10:13","1308"
"TT16913060","Закрыта","23.09.2021 14:27:38","Администрирование","Администрирование B2B","Предоставление шаблона ответа на претензию","03.10.2021 14:27:38","нет","170","19","19","B2B Admin","23.09.2021 17:17:21","19"
"TT16913060","Закрыта","23.09.2021 14:27:38","Администрирование","Администрирование B2B","Предоставление шаблона ответа на претензию","03.10.2021 14:27:38","нет","170","151","151","CKBO B2B","23.09.2021 16:58:36","151"
